Pokemon,Score,Dex,Type 1,Type 2,Attack,Defense,Stamina,Stat Product,Level,CP,Fast Move,Charged Move 1,Charged Move 2,Charged Move 1 Count,Charged Move 2 Count,Buddy Distance,Charged Move Cost
Ludicolo,59.2,272,water,grass,,,,,24,,Astonish,Weather Ball (Water),Ice Beam,4,6,3,50000
Politoed,59.2,186,water,none,,,,,23,,Mud Shot,Weather Ball (Water),Ice Beam,4,7,3,50000
Varoom,59.2,965,steel,poison,,,,,50,,Poison Jab,Gyro Ball,Gunk Shot,8,11,3,50000
Parasect,58.7,47,bug,grass,,,,,30.5,,Fury Cutter,X-Scissor,Cross Poison,10,9,3,50000
Slowpoke,58.5,79,water,psychic,,,,,50,,Confusion,Psyshock,Water Pulse,3,4,3,50000
Venusaur,58.5,3,grass,poison,,,,,20.5,,Vine Whip,Frenzy Plant,Sludge,6,5,3,10000
Whimsicott,58.5,547,grass,fairy,,,,,28,,Fairy Wind,Grass Knot,Seed Bomb,6,5,1,10000
Trevenant,58.3,709,ghost,grass,,,,,22,,Shadow Claw,Shadow Ball,Foul Play,7,5,5,75000
Dewott,57.8,502,water,none,,,,,35,,Fury Cutter,Aqua Tail,X-Scissor,9,10,3,10000
Electrode (Hisuian),57.6,101,electric,grass,,,,,26,,Thunder Shock,Wild Charge,Swift,5,4,3,50000
Gyarados,57.6,130,water,flying,,,,,16.5,,Dragon Breath,Aqua Tail,Twister,9,10,1,10000
Scyther,57.6,123,bug,flying,,,,,20.5,,Fury Cutter,Night Slash,X-Scissor,9,10,5,75000
Dolliv,57.4,929,grass,normal,,,,,50,,Magical Leaf,Trailblaze,Seed Bomb,5,4,3,50000
Poliwrath,57.4,62,water,fighting,,,,,21.5,,Mud Shot,Dynamic Punch,Ice Punch,5,5,3,50000
Slowbro (Shadow),57.4,80,water,psychic,,,,,22,,Confusion,Surf,Psychic,4,4,3,50000
Slowking (Shadow),57.4,199,water,psychic,,,,,22,,Confusion,Surf,Psychic,4,4,3,50000
Heracross,57.2,214,bug,fighting,,,,,17.5,,Fury Cutter,Close Combat,Rock Tomb,12,13,3,50000
Scolipede,57.2,545,bug,poison,,,,,22.5,,Poison Sting,X-Scissor,Aqua Tail,5,4,1,10000
Slowbro,57.2,80,water,psychic,,,,,22,,Confusion,Surf,Psychic,4,4,3,50000
Slowking,57.2,199,water,psychic,,,,,22,,Confusion,Surf,Psychic,4,4,3,50000
Golurk (Shadow),56.9,623,ground,ghost,,,,,19.5,,Astonish,Shadow Punch,Dynamic Punch,4,5,5,75000
Sneasel (Hisuian),56.9,215,fighting,poison,,,,,27,,Poison Jab,Close Combat,Aerial Ace,7,7,3,50000
Tentacool,56.9,72,water,poison,,,,,50,,Poison Sting,Wrap,Water Pulse,5,6,3,50000
Nidoqueen (Shadow),56.7,31,poison,ground,,,,,22.5,,Poison Sting,Stone Edge,Poison Fang,7,5,3,50000
Pineco (Shadow),56.7,204,bug,none,,,,,50,,Bug Bite,Rock Tomb,Sand Tomb,17,14,5,75000
Bellossom (Shadow),56.3,182,grass,none,,,,,24.5,,Acid,Leaf Blade,Dazzling Gleam,5,7,3,50000
Seviper,56.3,336,poison,none,,,,,26.5,,Poison Jab,Crunch,Poison Fang,7,6,3,50000
Grotle (Shadow),56,388,grass,none,,,,,30,,Razor Leaf,Body Slam,Energy Ball,9,12,3,10000
Pumpkaboo (Small),56,710,ghost,grass,,,,,50,,Astonish,Foul Play,Grass Knot,4,5,5,75000
Toxicroak,55.8,454,poison,fighting,,,,,22.5,,Poison Sting,Shadow Ball,Dynamic Punch,6,5,3,50000
Golurk,55.4,623,ground,ghost,,,,,19.5,,Astonish,Shadow Punch,Dynamic Punch,4,5,5,75000
Swanna (Shadow),55.4,581,water,flying,,,,,26.5,,Air Slash,Fly,Ice Beam,5,7,3,50000
Dipplin,55.1,1011,grass,dragon,,,,,23.5,,Dragon Tail,Seed Bomb,Outrage,4,5,5,75000
Swanna,55.1,581,water,flying,,,,,26.5,,Air Slash,Fly,Ice Beam,5,7,3,50000
Scyther (Shadow),54.9,123,bug,flying,,,,,20.5,,Fury Cutter,Night Slash,X-Scissor,9,10,5,75000
Barbaracle,54.7,689,rock,water,,,,,20.5,,Fury Cutter,Stone Edge,Cross Chop,14,9,3,50000
Gogoat,54.7,673,grass,none,,,,,19.5,,Vine Whip,Leaf Blade,Rock Slide,5,6,3,50000
Drifloon (Shadow),54.5,425,ghost,flying,,,,,50,,Hex,Shadow Ball,Icy Wind,4,4,5,75000
Nidorino,54.5,33,poison,none,,,,,47.5,,Poison Sting,Sludge Bomb,Ice Beam,6,7,3,50000
Beedrill (Shadow),54.2,15,bug,poison,,,,,30.5,,Poison Sting,X-Scissor,Drill Run,5,5,1,10000
Slowpoke (Shadow),54.2,79,water,psychic,,,,,50,,Confusion,Psyshock,Water Pulse,3,4,3,50000
Tentacool (Shadow),54.2,72,water,poison,,,,,50,,Poison Sting,Wrap,Water Pulse,5,6,3,50000
Grotle,54,388,grass,none,,,,,30,,Bite,Body Slam,Energy Ball,18,23,3,10000
Lampent,54,608,ghost,fire,,,,,35,,Ember,Heat Wave,Energy Ball,5,5,5,75000
Trevenant (Shadow),54,709,ghost,grass,,,,,22,,Shadow Claw,Shadow Ball,Foul Play,7,5,5,75000
Cofagrigus (Shadow),53.8,563,ghost,none,,,,,24.5,,Shadow Claw,Shadow Ball,Dark Pulse,7,7,3,50000
Leavanny,53.8,542,bug,grass,,,,,21.5,,Shadow Claw,Leaf Blade,X-Scissor,5,5,1,10000
Masquerain,53.8,284,bug,flying,,,,,24.5,,Air Slash,Air Cutter,Lunge,4,5,1,10000
Froslass,53.1,478,ice,ghost,,,,,27.5,,Hex,Avalanche,Shadow Ball,4,4,3,50000
Quilladin,53.1,651,grass,none,,,,,35,,Vine Whip,Body Slam,Energy Ball,5,6,3,10000
Sandygast,53.1,769,ghost,ground,,,,,50,,Astonish,Shadow Ball,Scorching Sands,5,5,3,50000
Castform (Rainy),52.9,351,water,none,,,,,39.5,,Water Gun,Weather Ball (Water),Thunder,12,20,5,75000
Lurantis,52.7,754,grass,none,,,,,23,,Leafage,Leaf Blade,X-Scissor,5,5,3,50000
Sceptile,52.7,254,grass,none,,,,,20,,Fury Cutter,Leaf Blade,Aerial Ace,9,12,3,10000
Cursola,52.4,864,ghost,none,,,,,18,,Astonish,Night Shade,Power Gem,5,5,3,50000
Milotic (Shadow),52.4,350,water,none,,,,,18.5,,Dragon Tail,Aqua Tail,Wrap,3,4,5,75000
Feraligatr,52.2,160,water,none,,,,,19.5,,Shadow Claw,Hydro Cannon,Crunch,5,6,3,10000
Samurott (Hisuian),52.2,503,water,dark,,,,,20,,Fury Cutter,Dark Pulse,Sacred Sword,13,9,3,10000
Serperior,52.2,497,grass,none,,,,,25,,Vine Whip,Frenzy Plant,Aerial Ace,6,6,3,10000
Shiftry,52.2,275,grass,dark,,,,,23.5,,Snarl,Leaf Blade,Foul Play,3,4,3,50000
Thwackey,52.2,811,grass,none,,,,,30,,Razor Leaf,Grass Knot,Energy Ball,13,12,3,10000
Golduck,52,55,water,none,,,,,22.5,,Confusion,Cross Chop,Liquidation,3,4,3,50000
Lilligant (Hisuian),52,549,grass,fighting,,,,,22,,Leafage,Leaf Blade,Acrobatics,5,7,1,10000
Bayleef,51.8,153,grass,none,,,,,49.5,,Magical Leaf,Ancient Power,Grass Knot,5,5,3,10000
Skorupi,51.8,451,poison,bug,,,,,50,,Poison Sting,Cross Poison,Aqua Tail,4,4,5,75000
Whiscash (Shadow),51.8,340,water,ground,,,,,27,,Mud Shot,Mud Bomb,Scald,5,6,1,10000
Meowscarada,51.5,908,grass,dark,,,,,19.5,,Leafage,Night Slash,Grass Knot,5,7,3,10000
Rillaboom,51.5,812,grass,none,,,,,16.5,,Razor Leaf,Drum Beating,Frenzy Plant,9,12,3,10000
Victreebel (Shadow),51.5,71,grass,poison,,,,,23,,Acid,Leaf Blade,Sludge Bomb,5,7,3,50000
Shiinotic (Shadow),51.3,756,grass,fairy,,,,,31,,Astonish,Frustration,Moonblast,7,6,3,50000
Wartortle,51.3,8,water,none,,,,,47.5,,Water Gun,Aqua Jet,Ice Beam,14,19,3,10000
Exeggutor (Shadow),51.1,103,grass,psychic,,,,,18.5,,Confusion,Seed Bomb,Psychic,3,4,3,50000
Froslass (Shadow),51.1,478,ice,ghost,,,,,27.5,,Powder Snow,Avalanche,Shadow Ball,6,7,3,50000
Sneasel (Hisuian) (Shadow),51.1,215,fighting,poison,,,,,27,,Poison Jab,Close Combat,Aerial Ace,7,7,3,50000
Swampert,51.1,260,water,ground,,,,,18.5,,Mud Shot,Hydro Cannon,Sludge,5,5,3,10000
Arbok,50.9,24,poison,none,,,,,29,,Acid,Dark Pulse,Sludge Wave,7,9,3,50000
Dhelmise,50.9,781,ghost,grass,,,,,20,,Shadow Claw,Shadow Ball,Brutal Swing,7,5,5,50000
Marshtomp,50.9,259,water,ground,,,,,34.5,,Mud Shot,Sludge,Mud Bomb,5,5,3,10000
Decidueye (Hisuian),50.6,724,grass,fighting,,,,,19,,Psycho Cut,Aura Sphere,Night Shade,5,5,3,10000
Golett,50.6,622,ground,ghost,,,,,50,,Astonish,Shadow Punch,Brick Break,4,4,5,75000
Larvesta,50.6,636,bug,fire,,,,,45.5,,Ember,Flame Wheel,Bug Buzz,5,7,5,75000
Bruxish,50.4,779,water,psychic,,,,,23,,Confusion,Psyshock,Psychic Fangs,3,3,3,50000
Dwebble (Shadow),50.4,557,bug,rock,,,,,50,,Smack Down,Rock Tomb,X-Scissor,7,5,1,10000
Exeggutor,50.2,103,grass,psychic,,,,,18.5,,Confusion,Seed Bomb,Psychic,3,4,3,50000
Politoed (Shadow),50,186,water,none,,,,,23,,Mud Shot,Weather Ball (Water),Ice Beam,4,7,3,50000
Chesnaught,49.7,652,grass,fighting,,,,,19,,Vine Whip,Frenzy Plant,Thunder Punch,6,5,3,10000
Galvantula,49.7,596,bug,electric,,,,,25.5,,Volt Switch,Discharge,Lunge,3,3,3,50000
Dwebble,49.5,557,bug,rock,,,,,50,,Smack Down,Rock Tomb,X-Scissor,7,5,1,10000
Golett (Shadow),49.5,622,ground,ghost,,,,,50,,Astonish,Shadow Punch,Brick Break,4,4,5,75000
Hydrapple,49.5,1019,grass,dragon,,,,,17,,Dragon Tail,Seed Bomb,Outrage,4,5,5,75000
Exeggcute (Shadow),49.3,102,grass,psychic,,,,,50,,Confusion,Seed Bomb,Ancient Power,3,4,3,50000
Roserade,49.3,407,grass,poison,,,,,18.5,,Poison Sting,Weather Ball (Fire),Grass Knot,4,6,3,50000
Arboliva,49,930,grass,normal,,,,,18.5,,Magical Leaf,Trailblaze,Seed Bomb,5,4,3,50000
Nidoking,49,34,poison,ground,,,,,21.5,,Poison Sting,Sand Tomb,Megahorn,5,7,3,50000
Skrelp,49,690,poison,water,,,,,50,,Acid,Aqua Tail,Twister,5,5,3,50000
Venusaur (Shadow),49,3,grass,poison,,,,,20.5,,Vine Whip,Frenzy Plant,Sludge,6,5,3,10000
Bibarel,48.8,400,normal,water,,,,,31.5,,Rollout,Surf,Hyper Fang,4,4,1,10000
Flapple,48.8,841,grass,dragon,,,,,22.5,,Dragon Breath,Fly,Seed Bomb,12,10,5,75000
Gengar,48.8,94,ghost,poison,,,,,19,,Shadow Claw,Shadow Punch,Sludge Bomb,5,7,3,50000
Butterfree (Shadow),48.6,12,bug,flying,,,,,31.5,,Confusion,Bug Buzz,Psychic,5,4,1,10000
Exeggcute,48.6,102,grass,psychic,,,,,50,,Confusion,Seed Bomb,Ancient Power,3,4,3,50000
Scolipede (Shadow),48.6,545,bug,poison,,,,,22.5,,Poison Sting,X-Scissor,Aqua Tail,5,4,1,10000
Yanma,48.4,193,bug,flying,,,,,46.5,,Wing Attack,Aerial Ace,Ancient Power,6,6,3,50000
Garbodor,48.1,569,poison,none,,,,,23.5,,Infestation,Body Slam,Seed Bomb,3,4,3,50000
Weezing (Shadow),48.1,110,poison,none,,,,,24.5,,Rollout,Shadow Ball,Sludge Bomb,4,4,3,50000
Golduck (Shadow),47.9,55,water,none,,,,,22.5,,Confusion,Cross Chop,Liquidation,3,4,3,50000
Greninja,47.9,658,water,dark,,,,,21,,Water Shuriken,Night Slash,Hydro Cannon,3,3,3,10000
Mantyke,47.9,458,water,flying,,,,,50,,Bubble,Aerial Ace,Water Pulse,5,5,5,10000
Whirlipede,47.9,544,bug,poison,,,,,50,,Poison Sting,Sludge Bomb,Gyro Ball,6,6,1,10000
Armaldo,47.5,348,rock,bug,,,,,19.5,,Fury Cutter,Rock Blast,Cross Poison,10,9,3,50000
Gloom,47.5,44,grass,poison,,,,,37,,Acid,Sludge Bomb,Petal Blizzard,7,9,3,50000
Meganium,47.5,154,grass,none,,,,,23,,Vine Whip,Frenzy Plant,Earthquake,6,9,3,10000
Corsola,47.2,222,water,rock,,,,,49,,Bubble,Power Gem,Rock Blast,5,4,3,50000
Bayleef (Shadow),47,153,grass,none,,,,,49.5,,Magical Leaf,Ancient Power,Grass Knot,5,5,3,10000
Eldegoss,47,830,grass,none,,,,,28.5,,Bullet Seed,Grass Knot,Energy Ball,4,4,3,50000
Frosmoth,47,873,ice,bug,,,,,20.5,,Powder Snow,Icy Wind,Bug Buzz,6,8,5,75000
Gyarados (Shadow),47,130,water,flying,,,,,16.5,,Dragon Breath,Aqua Tail,Twister,9,10,1,10000
Starmie (Shadow),47,121,water,psychic,,,,,21.5,,Psywave,Power Gem,Surf,13,12,3,50000
