Pokemon,Score,Dex,Type 1,Type 2,Attack,Defense,Stamina,Stat Product,Level,CP,Fast Move,Charged Move 1,Charged Move 2,Charged Move 1 Count,Charged Move 2 Count,Buddy Distance,Charged Move Cost
Walrein,95.2,365,ice,water,,,,,20.5,,Powder Snow,Icicle Spear,Earthquake,5,9,3,50000
Annihilape,95.2,979,fighting,ghost,,,,,17,,Low Kick,Rage Fist,Close Combat,5,6,3,50000
Gliscor (Shadow),95.1,472,ground,flying,,,,,21,,Wing Attack,Sand Tomb,Acrobatics,5,7,5,75000
Crustle,94.9,558,bug,rock,,,,,22,,Fury Cutter,X-Scissor,Rock Wrecker,10,13,1,10000
Latias,94.9,380,dragon,psychic,,,,,16,,Dragon Breath,Aura Sphere,Mist Ball,10,15,20,100000
Lapras,94.9,131,water,ice,,,,,21.5,,Psywave,Sparkling Aria,Ice Beam,12,14,5,75000
Kabutops (Shadow),94.8,141,rock,water,,,,,20.5,,Fury Cutter,Aqua Jet,Stone Edge,10,14,5,75000
Dragonair,94.8,148,dragon,none,,,,,33,,Dragon Breath,Aqua Tail,Dragon Pulse,9,14,5,75000
Hydreigon,94.7,635,dark,dragon,,,,,15,,Dragon Breath,Brutal Swing,Fly,9,12,5,75000
Pidgeot (Shadow),94.7,18,normal,flying,,,,,26.5,,Wing Attack,Twister,Brave Bird,5,7,1,10000
Charizard (Shadow),94.7,6,fire,flying,,,,,19,,Ember,Blast Burn,Air Cutter,6,4,3,10000
Zweilous (Shadow),94.6,634,dark,dragon,,,,,30.5,,Dragon Breath,Body Slam,Dark Pulse,9,13,5,75000
Sliggoo,94.6,705,dragon,none,,,,,27.5,,Dragon Breath,Body Slam,Dragon Pulse,9,14,5,75000
Milotic (Shadow),94.5,350,water,none,,,,,18.5,,Dragon Tail,Aqua Tail,Wrap,3,4,5,75000
Xatu (Shadow),94.5,178,psychic,flying,,,,,25.5,,Peck,Psyshock,Shadow Ball,5,7,3,50000
Morpeko (Hangry),94.5,877,electric,dark,,,,,28.5,,Thunder Shock,Aura Wheel,Psychic Fangs,5,4,3,50000
Malamar,94.4,687,dark,psychic,,,,,23.5,,Psywave,Superpower,Foul Play,10,10,3,50000
Pelipper,94.4,279,water,flying,,,,,26,,Wing Attack,Weather Ball (Water),Hurricane,5,8,3,50000
Mightyena (Shadow),94.4,262,dark,none,,,,,29,,Sucker Punch,Crunch,Poison Fang,7,6,1,10000
Seaking,94.4,119,water,none,,,,,26,,Peck,Drill Run,Icy Wind,5,6,3,50000
Golurk (Shadow),94.3,623,ground,ghost,,,,,19.5,,Mud Slap,Shadow Punch,Dynamic Punch,4,5,5,75000
Samurott,94.3,503,water,none,,,,,19.5,,Fury Cutter,Hydro Cannon,Megahorn,10,14,3,10000
Shelgon,94.3,372,dragon,none,,,,,27.5,,Dragon Breath,Twister,Flamethrower,10,14,5,75000
Turtonator,94.3,776,fire,dragon,,,,,25,,Incinerate,Brutal Swing,Dragon Claw,2,3,5,75000
Blastoise (Shadow),94.2,9,water,none,,,,,23,,Rollout,Hydro Cannon,Skull Bash,4,6,3,10000
Annihilape (Shadow),94.2,979,fighting,ghost,,,,,17,,Counter,Rage Fist,Ice Punch,6,7,3,50000
Pangoro,94.2,675,fighting,dark,,,,,19,,Karate Chop,Close Combat,Night Slash,5,4,3,50000
Aurorus,94.1,699,rock,ice,,,,,20,,Powder Snow,Weather Ball (Ice),Meteor Beam,5,8,5,75000
Feraligatr,94.1,160,water,none,,,,,19.5,,Shadow Claw,Hydro Cannon,Ice Beam,5,7,3,10000
Blastoise,94.1,9,water,none,,,,,23,,Rollout,Hydro Cannon,Skull Bash,4,6,3,10000
Fearow,94,22,normal,flying,,,,,28,,Peck,Drill Peck,Drill Run,5,5,1,10000
Kommo-o,94,784,dragon,fighting,,,,,16.5,,Dragon Tail,Clanging Scales,Upper Hand,4,4,5,75000
Empoleon,94,395,water,steel,,,,,19,,Metal Sound,Hydro Cannon,Drill Peck,5,5,3,10000
Spiritomb,94,442,ghost,dark,,,,,27,,Sucker Punch,Rock Tomb,Shadow Ball,8,8,5,75000
Bewear (Shadow),94,760,normal,fighting,,,,,17.5,,Shadow Claw,Superpower,Stomp,5,5,1,10000
Lickilicky,94,463,normal,none,,,,,23,,Rollout,Body Slam,Shadow Ball,3,4,3,50000
Swampert (Shadow),94,260,water,ground,,,,,18.5,,Mud Shot,Hydro Cannon,Earthquake,5,8,3,10000
Morgrem,93.9,860,dark,fairy,,,,,49.5,,Sucker Punch,Foul Play,Play Rough,6,9,5,50000
Conkeldurr (Shadow),93.8,534,fighting,none,,,,,16.5,,Force Palm,Dynamic Punch,Brutal Swing,5,4,5,75000
Latios,93.7,381,dragon,psychic,,,,,14.5,,Dragon Breath,Aura Sphere,Luster Purge,10,15,20,100000
Machamp (Shadow),93.7,68,fighting,none,,,,,18,,Karate Chop,Cross Chop,Rock Slide,4,5,3,50000
Latios (Shadow),93.6,381,dragon,psychic,,,,,14,,Dragon Breath,Aura Sphere,Luster Purge,10,15,20,100000
Golisopod,93.6,768,bug,water,,,,,17.5,,Fury Cutter,X-Scissor,Aqua Jet,10,10,1,10000
Zweilous,93.5,634,dark,dragon,,,,,30.5,,Dragon Breath,Body Slam,Dark Pulse,9,13,5,75000
Weezing (Galarian) (Shadow),93.5,110,poison,fairy,,,,,24.5,,Fairy Wind,Sludge,Brutal Swing,5,4,3,50000
Castform (Sunny),93.5,351,fire,none,,,,,39.5,,Ember,Weather Ball (Fire),Solar Beam,4,9,5,75000
Spidops,93.4,918,bug,none,,,,,37.5,,Shadow Claw,Lunge,Rock Tomb,6,7,1,50000
Drampa,93.4,780,normal,dragon,,,,,19,,Dragon Breath,Swift,Dragon Pulse,9,14,5,75000
Sealeo,93.4,364,ice,water,,,,,36,,Powder Snow,Surf,Body Slam,6,5,3,50000
Goodra,93.4,706,dragon,none,,,,,16,,Dragon Breath,Aqua Tail,Thunder Punch,9,10,5,75000
Victreebel (Shadow),93.3,71,grass,poison,,,,,23,,Acid,Leaf Blade,Sludge Bomb,5,7,3,50000
Ninetales,93.2,38,fire,none,,,,,24.5,,Ember,Weather Ball (Fire),Energy Ball,4,5,3,50000
Dragalge,93.2,691,poison,dragon,,,,,23.5,,Acid,Aqua Tail,Outrage,5,8,3,50000
Greninja,93.1,658,water,dark,,,,,21,,Water Shuriken,Hydro Cannon,Night Slash,3,3,3,10000
Qwilfish,93.1,211,water,poison,,,,,27,,Poison Sting,Aqua Tail,Shadow Ball,4,6,3,50000
Tyranitar (Shadow),93.1,248,rock,dark,,,,,14.5,,Dragon Breath,Brutal Swing,Stone Edge,9,14,5,75000
Trevenant (Shadow),93.1,709,ghost,grass,,,,,22,,Shadow Claw,Shadow Ball,Seed Bomb,7,5,5,75000
Starmie (Shadow),93,121,water,psychic,,,,,21.5,,Psywave,Aqua Jet,Power Gem,10,13,3,50000
Emolga,93,587,electric,flying,,,,,39.5,,Thunder Shock,Acrobatics,Discharge,7,5,1,10000
Absol (Shadow),93,359,dark,none,,,,,22,,Psycho Cut,Brutal Swing,Megahorn,4,7,5,75000
Dragonite (Shadow),93,149,dragon,flying,,,,,14.5,,Dragon Breath,Thunder Punch,Superpower,10,10,5,75000
Solrock,92.9,338,rock,psychic,,,,,24,,Psywave,Weather Ball (Fire),Rock Slide,9,12,3,50000
Raikou (Shadow),92.9,243,electric,none,,,,,15.5,,Thunder Shock,Wild Charge,Aura Sphere,5,5,20,100000
Marowak (Alolan) (Shadow),92.8,105,fire,ghost,,,,,31.5,,Fire Spin,Shadow Bone,Bone Club,5,4,3,50000
Urshifu (Single Strike),92.8,892,fighting,dark,,,,,15,,Sucker Punch,Brick Break,Dynamic Punch,6,7,20,100000
Dusknoir,92.8,477,ghost,none,,,,,23.5,,Astonish,Dynamic Punch,Shadow Punch,5,4,3,50000
Magnezone (Shadow),92.8,462,electric,steel,,,,,17,,Volt Switch,Wild Charge,Mirror Shot,3,3,3,50000
Sableye,92.7,302,dark,ghost,,,,,47,,Shadow Claw,Foul Play,Power Gem,5,7,5,75000
Gyarados (Shadow),92.7,130,water,flying,,,,,16.5,,Dragon Breath,Aqua Tail,Twister,9,10,1,10000
Togekiss,92.7,468,fairy,flying,,,,,16.5,,Peck,Psyshock,Aura Sphere,5,5,3,50000
Ninetales (Shadow),92.7,38,fire,none,,,,,24.5,,Ember,Weather Ball (Fire),Energy Ball,4,5,3,50000
Aromatisse,92.6,683,fairy,none,,,,,24,,Fairy Wind,Psyshock,Moonblast,5,7,3,50000
Dusclops (Shadow),92.5,356,ghost,none,,,,,42,,Hex,Ice Punch,Shadow Punch,4,3,3,50000
Abomasnow (Shadow),92.5,460,grass,ice,,,,,23.5,,Powder Snow,Weather Ball (Ice),Energy Ball,5,6,3,50000
Rapidash,92.4,78,fire,none,,,,,22.5,,Incinerate,Drill Run,Wild Charge,2,3,3,50000
Gengar (Shadow),92.4,94,ghost,poison,,,,,19,,Shadow Claw,Shadow Punch,Shadow Ball,5,7,3,50000
Zoroark (Hisuian),92.4,571,normal,ghost,,,,,21,,Shadow Claw,Shadow Ball,Foul Play,7,5,5,75000
Drapion,92.3,452,poison,dark,,,,,22.5,,Poison Sting,Crunch,Aqua Tail,5,4,5,75000
Araquanid (Shadow),92.2,752,water,bug,,,,,32,,Bug Bite,Bubble Beam,Water Pulse,14,17,3,50000
Scizor (Shadow),92.2,212,bug,steel,,,,,18.5,,Bullet Punch,Night Slash,Trailblaze,5,7,5,75000
Piloswine (Shadow),92.2,221,ice,ground,,,,,24,,Powder Snow,Icicle Spear,Stone Edge,5,7,3,50000
Grimmsnarl,92.2,861,dark,fairy,,,,,19.5,,Sucker Punch,Foul Play,Play Rough,6,9,5,50000
Gliscor,92.2,472,ground,flying,,,,,21,,Wing Attack,Sand Tomb,Acrobatics,5,7,5,75000
Ledian (Shadow),92.2,166,bug,flying,,,,,49.5,,Rollout,Dynamic Punch,Acrobatics,4,5,1,10000
Manectric (Shadow),92.2,310,electric,none,,,,,23.5,,Snarl,Wild Charge,Psychic Fangs,4,3,3,50000
Golbat (Shadow),92.1,42,poison,flying,,,,,28.5,,Wing Attack,Poison Fang,Shadow Ball,5,7,1,10000
Metang (Shadow),92.1,375,steel,psychic,,,,,36,,Fury Cutter,Psyshock,Gyro Ball,10,13,5,75000
Trumbeak (Shadow),92,732,normal,flying,,,,,46,,Peck,Drill Peck,Rock Blast,5,5,1,10000
Hippowdon,92,450,ground,none,,,,,18,,Sand Attack,Weather Ball (Rock),Earth Power,9,13,3,50000
Drapion (Shadow),91.9,452,poison,dark,,,,,22.5,,Poison Sting,Crunch,Aqua Tail,5,4,5,75000
Ampharos (Shadow),91.9,181,electric,none,,,,,19.5,,Volt Switch,Brutal Swing,Trailblaze,3,3,5,75000
Medicham,91.8,308,fighting,psychic,,,,,49,,Psycho Cut,Ice Punch,Dynamic Punch,5,5,3,50000
Togedemaru,91.8,777,electric,steel,,,,,25.5,,Thunder Shock,Fell Stinger,Wild Charge,4,5,3,50000
Ursaring,91.8,217,normal,none,,,,,18.5,,Shadow Claw,Close Combat,Swift,6,5,3,50000
Salamence (Shadow),91.8,373,dragon,flying,,,,,14.5,,Dragon Tail,Fly,Brutal Swing,4,3,5,75000
Jumpluff (Shadow),91.8,189,grass,flying,,,,,40.5,,Fairy Wind,Energy Ball,Acrobatics,5,7,3,50000
Luxray (Shadow),91.8,405,electric,none,,,,,19,,Snarl,Wild Charge,Psychic Fangs,4,3,5,75000
Dusclops,91.7,356,ghost,none,,,,,42,,Hex,Ice Punch,Shadow Punch,4,3,3,50000
Froslass (Shadow),91.7,478,ice,ghost,,,,,27.5,,Powder Snow,Avalanche,Shadow Ball,6,7,3,50000
Milotic,91.7,350,water,none,,,,,18.5,,Waterfall,Aqua Tail,Wrap,4,5,5,75000
Doublade,91.7,680,steel,ghost,,,,,22.5,,Shadow Claw,Sacred Sword,Gyro Ball,5,7,5,75000
Mamoswine (Shadow),91.6,473,ice,ground,,,,,16.5,,Powder Snow,Icicle Spear,Stone Edge,5,7,3,50000
Typhlosion (Shadow),91.6,157,fire,none,,,,,19,,Incinerate,Blast Burn,Thunder Punch,3,2,3,10000
Starmie,91.6,121,water,psychic,,,,,21.5,,Psywave,Aqua Jet,Power Gem,10,13,3,50000
Dewott (Shadow),91.5,502,water,none,,,,,35,,Fury Cutter,Aqua Tail,X-Scissor,9,10,3,10000
Gigalith (Shadow),91.5,526,rock,none,,,,,17,,Lock On,Superpower,Meteor Beam,8,12,3,50000
Zapdos (Shadow),91.5,145,electric,flying,,,,,15,,Thunder Shock,Drill Peck,Heat Wave,5,5,20,100000
Gengar,91.5,94,ghost,poison,,,,,19,,Shadow Claw,Shadow Punch,Shadow Ball,5,7,3,50000
Furret,91.5,162,normal,none,,,,,34.5,,Sucker Punch,Swift,Trailblaze,5,7,1,10000
Flygon (Shadow),91.5,330,ground,dragon,,,,,21,,Dragon Tail,Sand Tomb,Twister,4,4,5,75000
Lunatone,91.4,337,rock,psychic,,,,,24,,Psywave,Weather Ball (Ice),Rock Slide,9,12,3,50000
Hakamo-o,91.3,783,dragon,fighting,,,,,36.5,,Dragon Tail,Brick Break,Rock Tomb,4,5,5,75000
Wailmer (Shadow),91.3,320,water,none,,,,,48.5,,Rollout,Scald,Body Slam,4,3,1,10000
Pawmot,91.3,923,electric,fighting,,,,,21,,Thunder Shock,Brick Break,Wild Charge,5,5,3,75000
Blaziken,91.3,257,fire,fighting,,,,,19.5,,Ember,Aura Sphere,Blast Burn,5,6,3,10000
Arctibax,91.3,997,dragon,ice,,,,,27,,Dragon Breath,Avalanche,Dragon Claw,12,13,5,75000
Amaura (Shadow),91.2,698,rock,ice,,,,,50,,Powder Snow,Weather Ball (Ice),Thunderbolt,5,7,5,75000
Gligar (Shadow),91.2,207,ground,flying,,,,,31,,Wing Attack,Night Slash,Dig,5,7,5,75000
Giratina (Altered) (Shadow),91.2,487,ghost,dragon,,,,,16,,Dragon Breath,Dragon Claw,Shadow Sneak,13,13,20,100000
Florges,91.2,671,fairy,none,,,,,17,,Fairy Wind,Chilling Water,Disarming Voice,5,5,3,50000
Dartrix,91.2,723,grass,flying,,,,,36.5,,Peck,Brave Bird,Energy Ball,7,6,3,10000
Qwilfish (Hisuian),91.2,211,dark,poison,,,,,26,,Poison Sting,Aqua Tail,Shadow Ball,4,6,3,50000
Stunfisk (Galarian),91.2,618,ground,steel,,,,,26,,Mud Shot,Rock Slide,Earthquake,5,8,5,75000
Marowak (Shadow),91.2,105,ground,none,,,,,31.5,,Mud Slap,Bone Club,Rock Slide,4,5,3,50000
Corsola (Galarian),91.2,222,ghost,none,,,,,47.5,,Astonish,Night Shade,Power Gem,5,5,3,50000
Tinkaton,91.2,959,fairy,steel,,,,,25,,Fairy Wind,Gigaton Hammer,Bulldoze,7,5,3,75000
Nidoqueen (Shadow),91.2,31,poison,ground,,,,,22.5,,Mud Slap,Earth Power,Poison Fang,5,4,3,50000
Kabutops,91.1,141,rock,water,,,,,20.5,,Fury Cutter,Aqua Jet,Stone Edge,10,14,5,75000
Overqwil,91.1,904,dark,poison,,,,,18.5,,Poison Sting,Aqua Tail,Shadow Ball,4,6,5,75000
Gyarados,91.1,130,water,flying,,,,,16.5,,Dragon Breath,Aqua Tail,Twister,9,10,1,10000
Gallade,91.1,475,psychic,fighting,,,,,18,,Psycho Cut,Close Combat,Leaf Blade,5,4,5,75000
Dewott,91.1,502,water,none,,,,,35,,Fury Cutter,Aqua Tail,X-Scissor,9,10,3,10000
Seismitoad,91,537,water,ground,,,,,22,,Mud Shot,Earth Power,Icy Wind,6,5,3,50000
Thievul,91,828,dark,none,,,,,26,,Sucker Punch,Night Slash,Play Rough,5,9,1,10000
Primarina,91,730,water,fairy,,,,,17,,Waterfall,Disarming Voice,Hydro Cannon,5,4,3,10000
Dunsparce,91,206,normal,none,,,,,37.5,,Rollout,Drill Run,Rock Slide,4,4,3,50000
Garchomp (Shadow),91,445,dragon,ground,,,,,14,,Dragon Tail,Twister,Sand Tomb,4,4,5,75000
Pidgeot,90.9,18,normal,flying,,,,,26.5,,Wing Attack,Twister,Brave Bird,5,7,1,10000
Raichu,90.9,26,electric,none,,,,,25.5,,Thunder Shock,Wild Charge,Trailblaze,5,5,1,10000
Guzzlord,90.9,799,dark,dragon,,,,,19.5,,Dragon Tail,Brutal Swing,Sludge Bomb,3,5,20,100000
Fletchinder (Shadow),90.9,662,fire,flying,,,,,47.5,,Peck,Fly,Heat Wave,6,6,1,10000
Dudunsparce,90.9,982,normal,none,,,,,20.5,,Rollout,Body Slam,Drill Run,3,4,3,50000
Murkrow,90.9,198,dark,flying,,,,,41,,Peck,Drill Peck,Foul Play,5,5,3,50000
Cradily,90.8,346,rock,grass,,,,,25.5,,Acid,Rock Tomb,Grass Knot,7,7,3,50000
Moltres (Galarian),90.8,146,dark,flying,,,,,17.5,,Sucker Punch,Fly,Brave Bird,7,8,20,100000
Raikou,90.8,243,electric,none,,,,,16,,Thunder Shock,Wild Charge,Aura Sphere,5,5,20,100000
Mantine,90.8,226,water,flying,,,,,27,,Wing Attack,Twister,Water Pulse,5,7,5,75000
Nidoking (Shadow),90.8,34,poison,ground,,,,,21.5,,Fury Cutter,Sand Tomb,Earth Power,10,13,3,50000
Electrode (Hisuian),90.7,101,electric,grass,,,,,26,,Thunder Shock,Wild Charge,Energy Ball,5,5,3,50000
Gurdurr (Shadow),90.7,533,fighting,none,,,,,26,,Low Kick,Brick Break,Stone Edge,5,7,5,75000
Sylveon,90.6,700,fairy,none,,,,,18,,Fairy Wind,Psyshock,Shadow Ball,5,6,5,75000
Donphan (Shadow),90.6,232,ground,none,,,,,18.5,,Mud Slap,Body Slam,Trailblaze,4,5,3,50000
Swampert,90.6,260,water,ground,,,,,18.5,,Mud Shot,Hydro Cannon,Earthquake,5,8,3,10000
Conkeldurr,90.6,534,fighting,none,,,,,16.5,,Force Palm,Dynamic Punch,Brutal Swing,5,4,5,75000
Politoed (Shadow),90.6,186,water,none,,,,,23,,Mud Shot,Weather Ball (Water),Earthquake,4,8,3,50000
Lucario,90.5,448,fighting,steel,,,,,20.5,,Force Palm,Aura Sphere,Shadow Ball,4,5,5,75000
Jellicent,90.4,593,water,ghost,,,,,24,,Hex,Surf,Shadow Ball,4,4,3,50000
Froslass,90.4,478,ice,ghost,,,,,27.5,,Powder Snow,Avalanche,Shadow Ball,6,7,3,50000
Dondozo,90.4,977,water,none,,,,,18.5,,Waterfall,Surf,Outrage,5,6,5,75000
Sandslash (Alolan) (Shadow),90.3,28,ice,steel,,,,,23,,Powder Snow,Ice Punch,Drill Run,5,5,3,50000
Golisopod,90.3,768,bug,water,,,,,17.5,,Shadow Claw,Aqua Jet,X-Scissor,5,5,1,10000
Sandslash (Alolan),90.3,28,ice,steel,,,,,23,,Powder Snow,Ice Punch,Drill Run,5,5,3,50000
Melmetal,90.3,809,steel,none,,,,,15.5,,Thunder Shock,Double Iron Bash,Dynamic Punch,4,5,20,100000
Hippopotas (Shadow),90.2,449,ground,none,,,,,50,,Sand Attack,Rock Tomb,Body Slam,13,9,3,50000
Girafarig (Shadow),90.2,203,normal,psychic,,,,,27.5,,Confusion,Psychic Fangs,Trailblaze,3,4,3,50000
Rufflet,90.2,627,normal,flying,,,,,46.5,,Peck,Brave Bird,Fly,7,6,5,75000
Palossand,90.2,770,ghost,ground,,,,,23,,Astonish,Shadow Ball,Sand Tomb,5,4,3,50000
Ludicolo,90.2,272,water,grass,,,,,24,,Astonish,Weather Ball (Water),Energy Ball,4,5,3,50000
Staraptor (Shadow),90.2,398,normal,flying,,,,,19.5,,Wing Attack,Fly,Close Combat,6,6,1,10000
Machamp,90.1,68,fighting,none,,,,,18,,Karate Chop,Cross Chop,Rock Slide,4,5,3,50000
Charizard,90.1,6,fire,flying,,,,,19,,Ember,Blast Burn,Air Cutter,6,4,3,10000
Toxicroak (Shadow),90.1,454,poison,fighting,,,,,22.5,,Poison Sting,Dynamic Punch,Shadow Ball,5,6,3,50000
Magmortar (Shadow),90.1,467,fire,none,,,,,17.5,,Karate Chop,Fire Punch,Thunderbolt,5,7,5,75000
Aerodactyl (Shadow),90,142,rock,flying,,,,,20,,Dragon Breath,Rock Slide,Earth Power,12,13,5,75000
Miltank,90,241,normal,none,,,,,24,,Rollout,Body Slam,Thunderbolt,3,5,5,75000
Araquanid,90,752,water,bug,,,,,32,,Bug Bite,Water Pulse,Bubble Beam,17,14,3,50000
Golurk,90,623,ground,ghost,,,,,19.5,,Mud Slap,Shadow Punch,Dynamic Punch,4,5,5,75000
Dewgong,90,87,water,ice,,,,,28.5,,Ice Shard,Icy Wind,Drill Run,5,4,3,50000
Altaria (Shadow),90,334,dragon,flying,,,,,28.5,,Dragon Breath,Sky Attack,Flamethrower,13,14,1,10000
Marowak,90,105,ground,none,,,,,31.5,,Mud Slap,Bone Club,Rock Slide,4,5,3,50000
Vikavolt (Shadow),90,738,bug,electric,,,,,17.5,,Volt Switch,X-Scissor,Discharge,3,3,1,10000
Vibrava (Shadow),90,329,ground,dragon,,,,,50,,Dragon Breath,Sand Tomb,Bug Buzz,10,15,5,75000
Bellibolt,89.9,939,electric,none,,,,,21,,Thunder Shock,Zap Cannon,Parabolic Charge,9,6,1,50000
Samurott (Hisuian),89.9,503,water,dark,,,,,20,,Fury Cutter,Sacred Sword,Icy Wind,9,12,3,10000
Magnezone,89.9,462,electric,steel,,,,,17,,Volt Switch,Wild Charge,Mirror Shot,3,3,3,50000
Klefki,89.9,707,steel,fairy,,,,,29,,Astonish,Foul Play,Play Rough,4,6,3,50000
Ninetales (Alolan) (Shadow),89.9,38,ice,fairy,,,,,24,,Powder Snow,Weather Ball (Ice),Chilling Water,5,6,3,50000
Victreebel,89.8,71,grass,poison,,,,,23,,Acid,Leaf Blade,Sludge Bomb,5,7,3,50000
Zeraora,89.8,807,electric,none,,,,,15.5,,Volt Switch,Plasma Fists,Wild Charge,3,3,20,100000
Forretress (Shadow),89.8,205,bug,steel,,,,,24.5,,Volt Switch,Sand Tomb,Rock Tomb,3,4,5,75000
Rayquaza,89.8,384,dragon,flying,,,,,14.5,,Dragon Tail,Breaking Swipe,Dragon Ascent,5,4,20,100000
Ledian,89.8,166,bug,flying,,,,,49.5,,Rollout,Dynamic Punch,Acrobatics,4,5,1,10000
Charjabug (Shadow),89.8,737,bug,electric,,,,,36.5,,Volt Switch,X-Scissor,Discharge,3,3,1,10000
Clodsire,89.8,980,poison,ground,,,,,29.5,,Poison Sting,Earthquake,Stone Edge,8,7,3,50000
Camerupt (Shadow),89.8,323,fire,ground,,,,,25.5,,Incinerate,Earth Power,Rock Tomb,3,3,3,50000
Stunfisk,89.7,618,ground,electric,,,,,26,,Thunder Shock,Mud Bomb,Discharge,5,5,5,75000
Electivire,89.7,466,electric,none,,,,,18,,Thunder Shock,Ice Punch,Wild Charge,5,5,5,75000
Trevenant,89.7,709,ghost,grass,,,,,22,,Shadow Claw,Seed Bomb,Shadow Ball,5,7,5,75000
Drifblim,89.7,426,ghost,flying,,,,,23.5,,Hex,Icy Wind,Shadow Ball,4,4,5,75000
