Pokemon,Score,Dex,Type 1,Type 2,Attack,Defense,Stamina,Stat Product,Level,CP,Fast Move,Charged Move 1,Charged Move 2,Charged Move 1 Count,Charged Move 2 Count,Buddy Distance,Charged Move Cost
Victreebel (Shadow),90.4,71,grass,poison,173.6,123.4,167,3578349,46.5,2492,Acid,Leaf Blade,Sludge Bomb,5,7,3,50000
Walrein (Shadow),90.3,365,ice,water,145.4,147.8,200,4297195,38.5,2500,Powder Snow*,Icicle Spear*,Earthquake,5,9,3,50000
Marshadow,90.3,802,fighting,ghost,180.6,133.5,142,3424219,24,2487,Shadow Claw,Close Combat,Thunder Punch,6,5,20,100000
Shelgon (Shadow),90.2,372,dragon,none,157.1,142.9,149,3344610,50,2296,Dragon Breath,Twister,Crunch,10,12,5,75000
Goodra,90.2,706,dragon,none,153.3,175.1,151,4051325,26,2493,Dragon Breath,Aqua Tail,Thunder Punch*,9,10,5,75000
Blastoise,90.1,9,water,none,143.9,181.6,166,4337825,45.5,2498,Rollout,Hydro Cannon*,Skull Bash,4,6,3,10000
Samurott,90.1,503,water,none,165.1,130.7,175,3777696,35.5,2498,Fury Cutter,Hydro Cannon*,Megahorn,10,14,3,10000
Zekrom,90,644,dragon,electric,178.1,142.6,137,3477820,22.5,2493,Dragon Breath,Outrage,Fusion Bolt*,15,12,20,100000
Seaking,90,119,water,none,159.7,136.1,172,3738228,50,2444,Peck,Drill Run*,Icy Wind*,6,6,3,50000
Gyarados,89.9,130,water,flying,168,138.1,160,3712677,27,2500,Dragon Breath,Aqua Tail*,Twister,9,10,1,10000
Kleavor,89.9,900,bug,rock,185.6,136,133,3356394,29,2496,Fury Cutter,X-Scissor,Stone Edge,10,14,5,75000
Manectric (Shadow),89.9,310,electric,none,187,116.5,153,3333190,46,2500,Snarl,Wild Charge,Psychic Fangs,4,3,3,50000
Mew,89.9,151,psychic,none,155.5,154.8,166,3996896,27.5,2493,Shadow Claw,Psyshock,Wild Charge,5,6,20,100000
Slowking (Galarian),89.8,199,poison,psychic,151.7,152.4,178,4115633,38.5,2500,Acid,Psyshock,Shadow Ball,5,7,3,50000
Toucannon,89.8,733,normal,flying,177.3,124.8,159,3517550,39,2499,Peck,Beak Blast*,Drill Peck,7,5,1,10000
Luxray (Shadow),89.8,405,electric,none,177.6,128.7,153,3498460,33.5,2497,Snarl,Wild Charge,Psychic Fangs*,4,3,5,75000
Golurk,89.8,623,ground,ghost,172.1,127.2,166,3633671,35,2500,Astonish,Shadow Punch,Dynamic Punch,4,5,5,75000
Espeon,89.7,196,psychic,none,191.1,135.5,126,3263202,28.5,2499,Confusion,Psychic Fangs,Shadow Ball*,3,4,5,75000
Girafarig (Shadow),89.7,203,normal,psychic,165.5,124.4,157,3232186,50,2314,Confusion,Psychic Fangs,Trailblaze,3,4,3,50000
Drampa,89.7,780,normal,dragon,176.9,134,149,3531438,33.5,2499,Dragon Breath,Swift,Fly,9,12,5,75000
Tentacruel,89.7,73,water,poison,141.2,185.2,169,4416829,48,2499,Acid,Scald,Payback,7,8,3,50000
Froslass (Shadow),89.6,478,ice,ghost,156.3,138.6,157,3402243,50,2306,Powder Snow,Avalanche,Shadow Ball,6,7,3,50000
Salamence,89.5,373,dragon,flying,185.9,119.8,151,3361091,24,2500,Dragon Tail,Fly,Brutal Swing,4,3,5,75000
Mewtwo (Shadow),89.5,150,psychic,none,192,118.9,140,3196974,21.5,2482,Psycho Cut,Psystrike*,Shadow Ball*,5,6,20,100000
Feraligatr,89.4,160,water,none,159.2,154.6,159,3912480,35,2496,Shadow Claw,Hydro Cannon*,Ice Beam,5,7,3,10000
Haxorus,89.2,612,dragon,none,194.3,124.8,132,3200424,25.5,2495,Dragon Tail,Night Slash,Dragon Claw,3,5,5,75000
Gourgeist (Average),89.2,711,ghost,grass,149.5,189.6,147,4167554,49,2496,Hex,Shadow Ball,Foul Play,4,4,5,75000
Druddigon,89.1,621,dragon,none,169,141,155,3693771,38,2498,Dragon Tail,Night Slash,Rock Tomb,3,5,5,75000
Cofagrigus (Shadow),89.1,563,ghost,none,146.6,208.6,139,4251447,49.5,2497,Shadow Claw,Shadow Ball,Dark Pulse,7,7,3,50000
Greedent,89.1,820,normal,none,137.4,143.3,230,4527437,49.5,2496,Mud Shot,Trailblaze,Body Slam,5,4,1,10000
Gourgeist (Small),89.1,711,ghost,grass,154.2,196,134,4049702,49.5,2499,Hex,Shadow Ball,Foul Play,4,4,5,75000
Trevenant,89.1,709,ghost,grass,165.6,135.7,168,3775585,43.5,2500,Shadow Claw,Shadow Ball,Seed Bomb,7,5,5,75000
Gourgeist (Super),89,711,ghost,grass,147.5,170.5,168,4222720,40.5,2495,Hex,Shadow Ball,Foul Play,4,4,5,75000
Dragonite (Shadow),88.9,149,dragon,flying,175.4,139.4,145,3545000,24,2495,Dragon Breath,Thunder Punch,Superpower,10,10,5,75000
Walrein,88.7,365,ice,water,145.4,147.8,200,4297195,38.5,2500,Powder Snow*,Icicle Spear*,Earthquake,5,9,3,50000
Cofagrigus,88.7,563,ghost,none,146.6,208.6,139,4251447,49.5,2497,Shadow Claw,Shadow Ball,Dark Pulse,7,7,3,50000
Decidueye,88.6,724,grass,ghost,165.5,149.2,153,3777731,37,2500,Astonish,Frenzy Plant*,Spirit Shackle,5,4,3,10000
Giratina (Origin),88.4,487,ghost,dragon,154.3,134.3,195,4039334,25,2500,Shadow Claw,Shadow Ball,Dragon Pulse,7,7,20,100000
Luxray,88.3,405,electric,none,177.6,128.7,153,3498460,33.5,2497,Snarl,Wild Charge,Psychic Fangs*,4,3,5,75000
Gengar,88.3,94,ghost,poison,199.4,123,127,3114404,33,2496,Shadow Claw,Shadow Punch*,Sludge Bomb,5,7,3,50000
Uxie,88.2,480,psychic,none,131.6,229.6,157,4744783,46.5,2500,Confusion,Swift,Future Sight,3,5,20,100000
Lugia,88.1,249,psychic,flying,132.3,215.7,164,4679276,25,2495,Dragon Tail,Aeroblast*,Fly,7,4,20,100000
Houndstone,88.1,972,ghost,none,154.4,170.7,153,4033071,44.5,2500,Lick,Shadow Ball,Psychic Fangs,17,12,3,50000
Gourgeist (Large),87.9,711,ghost,grass,148.3,179.1,158,4195581,44,2494,Hex,Shadow Ball,Foul Play,4,4,5,75000
Ludicolo,87.9,272,water,grass,153.1,158.1,168,4067890,47.5,2496,Astonish,Weather Ball (Water),Leaf Storm,4,6,3,50000
Alakazam (Shadow),87.9,65,psychic,none,201.9,131,117,3094668,30,2500,Psycho Cut,Fire Punch,Shadow Ball,5,6,3,50000
Skeledirge,87.7,911,fire,ghost,156.5,141.8,180,3994643,30.5,2500,Incinerate,Torch Song,Shadow Ball,3,3,3,10000
Articuno (Shadow),87.6,144,ice,flying,146.2,180,160,4211218,30.5,2488,Powder Snow,Icy Wind,Hurricane*,6,9,20,100000
Miltank,87.5,241,normal,none,136.1,173.1,194,4571437,50,2495,Rollout,Body Slam,Ice Beam,3,5,5,75000
Mamoswine (Shadow),87.5,473,ice,ground,175.8,112.1,180,3547608,27.5,2497,Powder Snow,Icicle Spear,High Horsepower,5,8,3,50000
Starmie,87.5,121,water,psychic,170.7,158,135,3640869,41.5,2498,Psywave,Surf,Ice Beam,12,14,3,50000
Ampharos (Shadow),87.5,181,electric,none,163.7,137.8,169,3814313,35,2499,Volt Switch,Brutal Swing,Trailblaze,3,3,5,75000
Baxcalibur,87.4,998,dragon,ice,175.4,123.4,164,3550894,25.5,2500,Dragon Breath,Avalanche,Dragon Claw,12,13,5,75000
Turtonator,87.4,776,fire,dragon,150.4,193.3,142,4127984,50,2499,Incinerate,Brutal Swing,Dragon Claw,2,3,5,75000
Runerigus,87.4,867,ground,ghost,146.6,208.6,139,4251447,49.5,2497,Shadow Claw,Rock Tomb,Shadow Ball,7,7,3,50000
Blaziken (Shadow),87.4,257,fire,fighting,185.1,117.9,154,3361194,34,2495,Ember,Aura Sphere,Blast Burn*,5,6,3,10000
Flamigo,87.3,973,flying,fighting,178.6,122.9,159,3491200,37,2499,Wing Attack,Brave Bird,Upper Hand,7,5,3,75000
Gliscor (Shadow),87.3,472,ground,flying,148.8,186.6,151,4194296,39.5,2500,Wing Attack,Sand Tomb,Acrobatics,5,7,5,75000
Shelgon,87.2,372,dragon,none,157.1,142.9,149,3344610,50,2296,Dragon Breath,Twister,Crunch,10,12,5,75000
Electivire,87.2,466,electric,none,185,128.4,142,3374171,29.5,2500,Thunder Shock,Wild Charge,Ice Punch,5,5,5,75000
Mewtwo,87.2,150,psychic,none,190.8,120.8,141,3249022,21.5,2491,Psycho Cut,Psystrike*,Shadow Ball*,5,6,20,100000
Arctibax,87.2,997,dragon,ice,158,120.2,186,3530820,50,2365,Dragon Breath,Avalanche,Dragon Claw,12,13,5,75000
Zapdos,87.1,145,electric,flying,176.1,134.2,149,3521675,25.5,2496,Thunder Shock*,Drill Peck,Thunderbolt,5,7,20,100000
Heracross,87,214,bug,fighting,172.7,140.8,148,3597541,29.5,2492,Fury Cutter,Upper Hand,Rock Tomb,10,13,3,50000
Froslass,87,478,ice,ghost,156.3,138.6,157,3402243,50,2306,Powder Snow,Avalanche,Shadow Ball,6,7,3,50000
Orbeetle,86.9,826,bug,psychic,142.9,214.3,142,4346565,50,2491,Psycho Cut,Psyshock,Bug Buzz,5,7,1,10000
Articuno,86.8,144,ice,flying,144.6,185.2,160,4284411,31,2495,Powder Snow,Icy Wind,Hurricane*,6,9,20,100000
Machamp (Shadow),86.8,68,fighting,none,174.1,127.3,161,3569589,30,2498,Karate Chop*,Cross Chop,Rock Slide,4,5,3,50000
Vikavolt (Shadow),86.8,738,bug,electric,187.2,123.3,144,3325037,29.5,2498,Volt Switch*,X-Scissor,Fly,3,3,1,10000
Reshiram,86.8,643,dragon,fire,178.1,142.6,137,3477820,22.5,2493,Dragon Breath,Stone Edge,Fusion Flare*,14,12,20,100000
Dondozo,86.7,977,water,none,133.9,142.8,243,4646009,32,2495,Waterfall,Surf,Outrage,5,6,5,75000
Barbaracle,86.7,689,rock,water,156.1,171.8,149,3997799,39,2499,Fury Cutter,Stone Edge,Cross Chop,14,9,3,50000
Victreebel,86.6,71,grass,poison,173.6,123.4,167,3578349,46.5,2492,Acid,Leaf Blade,Sludge Bomb,5,7,3,50000
Gallade,86.5,475,psychic,fighting,175.6,151.6,133,3541430,29.5,2498,Psycho Cut,Leaf Blade,Close Combat,4,5,5,75000
Dipplin,86.5,1011,grass,dragon,147.8,166.2,171,4202497,49,2494,Dragon Tail,Seed Bomb,Outrage,4,5,5,75000
Slowbro,86.5,80,water,psychic,146.6,156.2,186,4258939,43,2498,Confusion,Surf*,Drain Punch,4,3,3,50000
Poliwrath,86.4,62,water,fighting,148.9,158.5,177,4175005,42,2497,Mud Shot,Icy Wind,Dynamic Punch,5,5,3,50000
Flapple,86.4,841,grass,dragon,178.3,129.2,152,3501510,45.5,2499,Dragon Breath,Fly,Seed Bomb,12,10,5,75000
Xatu (Shadow),86.4,178,psychic,flying,173.9,135.3,149,3506318,50,2474,Peck,Psyshock,Aerial Ace,5,6,3,50000
Aerodactyl (Shadow),86.3,142,rock,flying,172.7,132.8,157,3598891,36,2495,Dragon Breath,Rock Slide,Earth Power,12,14,5,75000
Oinkologne (Female),86.2,916,normal,none,141.9,144.3,215,4401451,45,2500,Tackle,Body Slam,Trailblaze,12,15,1,10000
Galvantula (Shadow),86.1,596,bug,electric,181.5,120.2,157,3424193,50,2494,Volt Switch,Discharge,Lunge,3,3,3,50000
Pawmot,86.1,923,electric,fighting,187.1,120.5,148,3336944,40.5,2500,Thunder Shock,Brick Break*,Wild Charge,5,5,3,75000
Gliscor,86.1,472,ground,flying,148.8,186.6,151,4194296,39.5,2500,Wing Attack,Sand Tomb,Acrobatics,5,7,5,75000
Bruxish,86.1,779,water,psychic,176,132,152,3532211,48,2499,Confusion,Aqua Tail,Psychic Fangs,3,3,3,50000
Charizard,86,6,fire,flying,171.5,140.6,151,3640809,34,2500,Dragon Breath*,Blast Burn*,Air Cutter,13,9,3,10000
Bellossom (Shadow),86,182,grass,none,151.6,166.6,163,4115043,48.5,2499,Acid,Leaf Blade,Dazzling Gleam,5,7,3,50000
Raichu,86,26,electric,none,174.8,139.5,142,3462012,50,2467,Thunder Shock,Brick Break,Wild Charge,5,5,1,10000
Talonflame (Shadow),86,663,fire,flying,160.5,142.9,168,3851770,50,2493,Incinerate*,Brave Bird,Fly,3,3,1,10000
Conkeldurr (Shadow),85.9,534,fighting,none,173,121.2,172,3606957,27.5,2500,Poison Jab,Dynamic Punch,Brutal Swing*,7,5,5,75000
Abomasnow (Shadow),85.9,460,grass,ice,152.9,145.4,183,4068528,50,2495,Leafage,Icy Wind,Energy Ball,6,7,3,50000
Politoed (Shadow),85.8,186,water,none,146.8,159.1,182,4252767,46,2499,Mud Shot,Weather Ball (Water),Blizzard,4,9,3,50000
Mismagius (Shadow),85.8,429,ghost,none,171,159.1,134,3644477,41,2500,Hex,Shadow Ball,Dark Pulse,4,4,3,50000
Chimecho,85.8,358,psychic,none,157.1,153.8,164,3962829,50,2500,Astonish,Psyshock,Shadow Ball,4,5,5,75000
Ampharos,85.7,181,electric,none,163.7,137.8,169,3814313,35,2499,Volt Switch,Brutal Swing,Trailblaze,3,3,5,75000
Staraptor (Shadow),85.7,398,normal,flying,181.3,117.6,161,3432542,34.5,2499,Wing Attack,Fly,Close Combat,6,6,1,10000
Toxicroak (Shadow),85.6,454,poison,fighting,174.8,120.3,169,3552699,44.5,2498,Poison Sting,Dynamic Punch,Shadow Ball,5,6,3,50000
Dragapult,85.6,887,dragon,ghost,183.9,126,146,3383708,26,2498,Dragon Tail,Shadow Ball,Breaking Swipe,5,5,5,75000
Banette (Shadow),85.6,354,ghost,none,191.2,116.7,146,3258658,47.5,2500,Shadow Claw,Shadow Ball,Dazzling Gleam,7,7,3,50000
Hydrapple,85.6,1019,grass,dragon,157.6,141.2,178,3961526,28.5,2500,Dragon Tail,Seed Bomb,Outrage,4,5,5,75000
Manectric,85.5,310,electric,none,187,116.5,153,3333190,46,2500,Snarl,Wild Charge,Psychic Fangs,4,3,3,50000
Banette,85.5,354,ghost,none,188.5,118.1,148,3295702,49.5,2494,Shadow Claw,Shadow Ball,Dazzling Gleam,7,7,3,50000
Glalie (Shadow),85.5,362,ice,none,148.7,148.7,172,3804904,50,2380,Powder Snow,Avalanche,Shadow Ball,6,7,3,50000
Sneasler (Shadow),85.4,903,fighting,poison,187.6,121.2,146,3320034,28.5,2497,Shadow Claw,Close Combat,X-Scissor,6,5,5,75000
Hippowdon (Shadow),85.3,450,ground,none,150,150.7,184,4160112,30,2500,Sand Attack,Weather Ball (Rock),Scorching Sands,9,13,3,50000
Amoonguss (Shadow),85.3,591,grass,poison,142.9,129.4,221,4085363,50,2420,Astonish,Foul Play,Grass Knot,4,5,3,50000
Dodrio,85.2,85,normal,flying,184.9,129.1,141,3365031,48.5,2499,Peck,Drill Peck,Trailblaze,5,6,3,50000
Politoed,85.1,186,water,none,146.8,159.1,182,4252767,46,2499,Mud Shot,Weather Ball (Water),Blizzard,4,9,3,50000
Kyurem (Black),85.1,646,dragon,ice,188.2,115.6,152,3306963,19.5,2500,Dragon Tail,Fusion Bolt,Freeze Shock<sup>†</sup>,4,5,20,100000
Toxtricity,85,849,electric,poison,181.3,122.5,155,3442304,41,2499,Acid,Wild Charge,Power-Up Punch,6,5,5,75000
Typhlosion (Shadow),85,157,fire,none,171.5,140.6,151,3640809,34,2500,Incinerate,Blast Burn*,Thunder Punch,3,2,3,10000
Scyther (Shadow),84.9,123,bug,flying,172.9,143.3,145,3593674,38,2498,Fury Cutter,Night Slash,X-Scissor,9,10,5,75000
Abomasnow,84.9,460,grass,ice,152.9,145.4,183,4068528,50,2495,Leafage,Icy Wind,Energy Ball,6,7,3,50000
Cetitan,84.8,975,ice,none,153.8,100.1,262,4035354,29.5,2494,Powder Snow,Avalanche,Icicle Spear,6,5,3,50000
Sceptile (Shadow),84.8,254,grass,none,175.5,141.5,143,3551252,37,2496,Fury Cutter,Frenzy Plant*,Breaking Swipe,12,13,3,10000
Pinsir (Shadow),84.8,127,bug,none,180.7,144.9,132,3456032,32.5,2500,Fury Cutter,X-Scissor,Close Combat,10,12,5,75000
Garganacl,84.7,934,rock,none,136.8,177.5,187,4540313,38.5,2496,Mud Shot,Rock Tomb,Rock Slide,6,5,5,50000
Dudunsparce,84.7,982,normal,none,149.6,128.5,217,4171045,38,2499,Rollout,Body Slam,Rock Slide,3,4,3,50000
Sirfetch'd,84.7,865,fighting,none,186.7,140.7,127,3336898,31.5,2499,Fury Cutter,Leaf Blade,Close Combat,9,12,3,50000
Girafarig,84.7,203,normal,psychic,165.5,124.4,157,3232186,50,2314,Confusion,Psychic Fangs,Trailblaze,3,4,3,50000
Meloetta (Aria),84.6,648,normal,psychic,164.7,150.2,151,3735910,22.5,2484,Confusion,Psyshock,Dazzling Gleam,3,4,20,100000
Sandslash (Shadow),84.6,28,ground,none,155.8,157.5,163,4000765,49.5,2499,Sand Attack,Rock Tomb,Night Slash*,13,9,3,50000
Altaria,84.5,334,dragon,flying,131.1,181.5,164,3902033,50,2266,Dragon Breath,Sky Attack,Dragon Pulse,13,14,1,10000
Qwilfish (Shadow),84.5,211,water,poison,167.2,128.6,149,3203314,50,2318,Poison Sting,Aqua Tail,Ice Beam,4,7,3,50000
Sandslash,84.4,28,ground,none,155.8,157.5,163,4000765,49.5,2499,Sand Attack,Rock Tomb,Night Slash*,13,9,3,50000
Lugia (Shadow),84.4,249,psychic,flying,134.9,212.9,160,4595122,24.5,2489,Dragon Tail,Fly,Future Sight,4,6,20,100000
Poliwrath (Shadow),84.4,62,water,fighting,148.9,158.5,177,4175005,42,2497,Mud Shot,Icy Wind,Dynamic Punch,5,5,3,50000
Altaria (Shadow),84.4,334,dragon,flying,131.1,181.5,164,3902033,50,2266,Dragon Breath,Sky Attack,Dragon Pulse,13,14,1,10000
Tyrantrum,84.4,697,rock,dragon,167.6,148.7,149,3714646,29.5,2499,Dragon Tail,Rock Tomb,Crunch,5,4,5,75000
Arcanine (Shadow),84.4,59,fire,none,170.4,132.1,163,3668546,31,2500,Snarl,Wild Charge,Psychic Fangs,4,3,3,50000
Ninetales (Shadow),84.2,38,fire,none,151.2,171.2,159,4116371,49,2498,Ember*,Weather Ball (Fire),Energy Ball*,4,7,3,50000
Nidoqueen (Shadow),84.2,31,poison,ground,150.5,152.1,181,4142930,45.5,2500,Poison Sting,Poison Fang,Earth Power,5,7,3,50000
Armaldo (Shadow),84.2,348,rock,bug,172.3,142.1,148,3622735,34,2499,Fury Cutter,Rock Blast,Liquidation,10,12,3,50000
Wyrdeer,84.2,899,normal,psychic,163,123.4,190,3820904,37.5,2496,Confusion,Wild Charge,Stomp,4,3,5,75000
Regieleki,84.1,894,electric,none,193.5,106.2,155,3184640,34.5,2486,Lock On,Thunder Cage*,Hyper Beam,8,16,20,100000
Scolipede (Shadow),84.1,545,bug,poison,170.3,154.7,139,3662145,46.5,2497,Poison Sting,Aqua Tail,X-Scissor,4,5,1,10000
Dragonite,84,149,dragon,flying,175.4,139.4,145,3545000,24,2495,Dragon Breath,Thunder Punch,Superpower,10,10,5,75000
Delphox (Shadow),84,655,fire,psychic,171.9,149.9,141,3633571,30.5,2500,Fire Spin,Psyshock,Blast Burn*,4,5,3,10000
Victini,83.9,494,psychic,fire,155.5,154.8,166,3996896,27.5,2493,Confusion,V-Create,Psyshock,3,3,20,100000
Swampert (Shadow),83.9,260,water,ground,157.7,141.3,177,3944235,32,2499,Mud Shot,Hydro Cannon*,Earthquake,5,8,3,10000
Hippowdon,83.9,450,ground,none,150,150.7,184,4160112,30,2500,Sand Attack,Weather Ball (Rock),Scorching Sands,9,13,3,50000
Ceruledge,83.9,937,fire,ghost,175.5,143.9,141,3561055,29,2500,Incinerate,Shadow Ball,Heat Wave,3,3,5,50000
Hypno,83.9,97,psychic,none,133.6,174.8,178,4156705,50,2363,Confusion,Fire Punch,Shadow Ball,3,4,3,50000
Venusaur (Shadow),83.9,3,grass,poison,157.3,158.1,159,3955892,38,2500,Vine Whip,Frenzy Plant*,Sludge,6,5,3,10000
Machamp,83.8,68,fighting,none,174.1,127.3,161,3569589,30,2498,Karate Chop*,Cross Chop,Rock Slide,4,5,3,50000
Swampert,83.8,260,water,ground,157.7,141.3,177,3944235,32,2499,Mud Shot,Hydro Cannon*,Earthquake,5,8,3,10000
