Pokemon,Score,Dex,Type 1,Type 2,Attack,Defense,Stamina,Stat Product,Level,CP,Fast Move,Charged Move 1,Charged Move 2,Charged Move 1 Count,Charged Move 2 Count,Buddy Distance,Charged Move Cost
Qwilfish (Shadow),80.1,211,water,poison,,,,,50,,Poison Sting,Aqua Tail,Shadow Ball,4,6,3,50000
Sandslash (Shadow),80.1,28,ground,none,,,,,49.5,,Sand Attack,Night Slash,Rock Tomb,9,13,3,50000
Decidueye (Hisuian),79.8,724,grass,fighting,,,,,33.5,,Psycho Cut,Aura Sphere,Trailblaze,5,5,3,10000
Drifblim (Shadow),79.8,426,ghost,flying,,,,,48.5,,Hex,Shadow Ball,Icy Wind,4,4,5,75000
Politoed (Shadow),79.8,186,water,none,,,,,46,,Mud Shot,Weather Ball (Water),Earthquake,4,8,3,50000
Solrock,79.7,338,rock,psychic,,,,,47.5,,Psywave,Weather Ball (Fire),Rock Slide,9,12,3,50000
Aurorus (Shadow),79.5,699,rock,ice,,,,,36,,Powder Snow,Weather Ball (Ice),Meteor Beam,5,8,5,75000
Trevenant,79.5,709,ghost,grass,,,,,43.5,,Shadow Claw,Shadow Ball,Seed Bomb,7,5,5,75000
Zygarde (Complete Forme),79.5,718,dragon,ground,,,,,24,,Dragon Tail,Crunch,Earthquake,4,6,20,100000
Registeel,79.3,379,steel,none,,,,,49,,Lock On,Flash Cannon,Focus Blast,13,15,20,100000
Bombirdier,79.2,962,flying,dark,,,,,45,,Sucker Punch,Fly,Rock Tomb,7,8,5,75000
Flygon,79.2,330,ground,dragon,,,,,40,,Dragon Tail,Twister,Sand Tomb,4,4,5,75000
Ursaring (Shadow),79.2,217,normal,none,,,,,32,,Shadow Claw,Swift,Close Combat,5,6,3,50000
Cofagrigus (Shadow),79,563,ghost,none,,,,,49.5,,Shadow Claw,Shadow Ball,Dark Pulse,7,7,3,50000
Dragalge,79,691,poison,dragon,,,,,49,,Dragon Tail,Aqua Tail,Outrage,3,5,3,50000
Mewtwo (Armored),79,150,psychic,none,,,,,29.5,,Confusion,Psystrike,Dynamic Punch,4,4,20,100000
Ludicolo,78.8,272,water,grass,,,,,47.5,,Astonish,Weather Ball (Water),Energy Ball,4,5,3,50000
Overqwil,78.8,904,dark,poison,,,,,32.5,,Poison Jab,Aqua Tail,Dark Pulse,5,8,5,75000
Tinkaton,78.7,959,fairy,steel,,,,,50,,Fairy Wind,Gigaton Hammer,Bulldoze,7,5,3,75000
Cradily (Shadow),78.5,346,rock,grass,,,,,50,,Acid,Rock Tomb,Grass Knot,7,7,3,50000
Vikavolt,78.3,738,bug,electric,,,,,29.5,,Volt Switch,X-Scissor,Fly,3,3,1,10000
Dondozo,78.2,977,water,none,,,,,32,,Waterfall,Surf,Outrage,5,6,5,75000
Raikou (Shadow),78.2,243,electric,none,,,,,26.5,,Thunder Shock,Wild Charge,Aura Sphere,5,5,20,100000
Tentacruel (Shadow),78,73,water,poison,,,,,48,,Acid,Scald,Payback,7,8,3,50000
Blaziken,77.8,257,fire,fighting,,,,,34,,Ember,Aura Sphere,Blast Burn,5,6,3,10000
Miltank,77.8,241,normal,none,,,,,50,,Rollout,Body Slam,Ice Beam,3,5,5,75000
Palkia (Shadow),77.8,484,water,dragon,,,,,23,,Dragon Breath,Aqua Tail,Draco Meteor,9,17,20,100000
Typhlosion,77.8,157,fire,none,,,,,34,,Incinerate,Blast Burn,Thunder Punch,3,2,3,10000
Scolipede (Shadow),77.7,545,bug,poison,,,,,46.5,,Poison Sting,Aqua Tail,Megahorn,4,7,1,10000
Crustle,77.5,558,bug,rock,,,,,43.5,,Fury Cutter,X-Scissor,Rock Wrecker,10,13,1,10000
Golduck (Shadow),77.3,55,water,none,,,,,46.5,,Confusion,Cross Chop,Liquidation,3,4,3,50000
Talonflame,77,663,fire,flying,,,,,50,,Incinerate,Fly,Brave Bird,3,3,1,10000
Skuntank,76.7,435,poison,dark,,,,,50,,Poison Jab,Crunch,Trailblaze,7,7,3,50000
Mandibuzz,76.5,630,dark,flying,,,,,50,,Snarl,Foul Play,Shadow Ball,4,4,5,75000
Politoed,76.5,186,water,none,,,,,46,,Mud Shot,Weather Ball (Water),Earthquake,4,8,3,50000
Skuntank (Shadow),76.5,435,poison,dark,,,,,50,,Poison Jab,Crunch,Trailblaze,7,7,3,50000
Armarouge,76.3,936,fire,psychic,,,,,28.5,,Incinerate,Psyshock,Flame Charge,2,3,5,50000
Garchomp,76.3,445,dragon,ground,,,,,23,,Dragon Tail,Sand Tomb,Twister,4,4,5,75000
Garganacl,76.3,934,rock,none,,,,,38.5,,Mud Shot,Rock Tomb,Rock Blast,6,5,5,50000
Palossand,76.3,770,ghost,ground,,,,,47,,Astonish,Shadow Ball,Sand Tomb,5,4,3,50000
Stunfisk,76.3,618,ground,electric,,,,,50,,Thunder Shock,Mud Bomb,Discharge,5,5,5,75000
Ceruledge,76.2,937,fire,ghost,,,,,29,,Incinerate,Shadow Ball,Flame Charge,3,3,5,50000
Gliscor (Shadow),76.2,472,ground,flying,,,,,39.5,,Wing Attack,Acrobatics,Night Slash,7,5,5,75000
Kyurem,76,646,dragon,ice,,,,,26,,Dragon Breath,Glaciate,Dragon Claw,10,13,20,100000
Aurorus,75.8,699,rock,ice,,,,,36,,Powder Snow,Weather Ball (Ice),Meteor Beam,5,8,5,75000
Nidoqueen (Shadow),75.8,31,poison,ground,,,,,45.5,,Mud Slap,Poison Fang,Earth Power,4,5,3,50000
Primarina,75.8,730,water,fairy,,,,,28.5,,Waterfall,Disarming Voice,Hydro Cannon,5,4,3,10000
Sandslash (Alolan),75.8,28,ice,steel,,,,,47.5,,Powder Snow,Ice Punch,Drill Run,5,5,3,50000
Stunfisk (Galarian),75.8,618,ground,steel,,,,,50,,Mud Shot,Rock Slide,Earthquake,5,8,5,75000
Garchomp (Shadow),75.7,445,dragon,ground,,,,,23,,Dragon Tail,Sand Tomb,Twister,4,4,5,75000
Fearow,75.5,22,normal,flying,,,,,50,,Peck,Drill Peck,Drill Run,5,5,1,10000
Nidoqueen,75.5,31,poison,ground,,,,,45.5,,Mud Slap,Poison Fang,Earth Power,4,5,3,50000
Cresselia (Shadow),75.3,488,psychic,none,,,,,33.5,,Psycho Cut,Grass Knot,Moonblast,6,7,20,100000
Aromatisse,75,683,fairy,none,,,,,47,,Fairy Wind,Psyshock,Moonblast,5,7,3,50000
Reshiram,74.8,643,dragon,fire,,,,,22.5,,Dragon Breath,Crunch,Overheat,12,14,20,100000
Sandslash (Alolan) (Shadow),74.8,28,ice,steel,,,,,47.5,,Powder Snow,Ice Punch,Drill Run,5,5,3,50000
Trevenant (Shadow),74.8,709,ghost,grass,,,,,43.5,,Shadow Claw,Shadow Ball,Seed Bomb,7,5,5,75000
Gogoat,74.5,673,grass,none,,,,,36,,Vine Whip,Leaf Blade,Rock Slide,5,6,3,50000
Golurk (Shadow),74.5,623,ground,ghost,,,,,35,,Astonish,Shadow Punch,Dynamic Punch,4,5,5,75000
Lokix,74.5,920,bug,dark,,,,,47.5,,Sucker Punch,X-Scissor,Trailblaze,6,7,1,50000
Flygon (Shadow),74.3,330,ground,dragon,,,,,40,,Dragon Tail,Twister,Sand Tomb,4,4,5,75000
Mew,74.3,151,psychic,none,,,,,27.5,,Shadow Claw,Psyshock,Wild Charge,5,6,20,100000
Weezing (Galarian),74.3,110,poison,fairy,,,,,49,,Fairy Wind,Brutal Swing,Sludge,4,5,3,50000
Bronzong,74.2,437,steel,psychic,,,,,50,,Confusion,Weather Ball (Water),Payback,3,5,3,50000
Mantine,74.2,226,water,flying,,,,,50,,Wing Attack,Twister,Water Pulse,5,7,5,75000
Roserade,74.2,407,grass,poison,,,,,32,,Poison Sting,Weather Ball (Fire),Leaf Storm,4,7,3,50000
Skeledirge,74.2,911,fire,ghost,,,,,30.5,,Incinerate,Torch Song,Shadow Ball,3,3,3,10000
Slurpuff,74.2,685,fairy,none,,,,,50,,Fairy Wind,Energy Ball,Flamethrower,5,7,3,50000
Greninja (Shadow),74,658,water,dark,,,,,39.5,,Water Shuriken,Hydro Cannon,Night Slash,3,3,3,10000
Pelipper,74,279,water,flying,,,,,50,,Wing Attack,Weather Ball (Water),Hurricane,5,8,3,50000
Lunatone,73.8,337,rock,psychic,,,,,47.5,,Psywave,Weather Ball (Ice),Rock Slide,9,12,3,50000
Barbaracle,73.5,689,rock,water,,,,,39,,Fury Cutter,Cross Chop,Stone Edge,9,14,3,50000
Palkia,73.5,484,water,dragon,,,,,23,,Dragon Breath,Aqua Tail,Draco Meteor,9,17,20,100000
Scolipede,73.5,545,bug,poison,,,,,46.5,,Poison Sting,Aqua Tail,Megahorn,4,7,1,10000
Talonflame (Shadow),73.5,663,fire,flying,,,,,50,,Incinerate,Fly,Brave Bird,3,3,1,10000
Umbreon,73.5,197,dark,none,,,,,50,,Snarl,Foul Play,Last Resort,4,5,5,75000
Absol (Shadow),73.3,359,dark,none,,,,,42.5,,Psycho Cut,Brutal Swing,Megahorn,4,7,5,75000
Regice,73.3,378,ice,none,,,,,30,,Lock On,Thunder,Blizzard,12,15,20,100000
Thundurus (Incarnate) (Shadow),73.3,642,electric,flying,,,,,27.5,,Thunder Shock,Thunder Punch,Brick Break,5,5,20,100000
Steelix,73.2,208,steel,ground,,,,,48.5,,Thunder Fang,Psychic Fangs,Earthquake,6,11,5,75000
Camerupt,73,323,fire,ground,,,,,50,,Incinerate,Earth Power,Rock Tomb,3,3,3,50000
Clefable,73,36,fairy,none,,,,,47.5,,Fairy Wind,Meteor Mash,Moonblast,5,7,1,10000
Slowking (Galarian),73,199,poison,psychic,,,,,38.5,,Acid,Surf,Shadow Ball,6,7,3,50000
Camerupt (Shadow),72.7,323,fire,ground,,,,,50,,Incinerate,Earth Power,Rock Tomb,3,3,3,50000
Machamp (Shadow),72.7,68,fighting,none,,,,,30,,Karate Chop,Cross Chop,Rock Slide,4,5,3,50000
Dubwool,72.5,832,normal,none,,,,,50,,Double Kick,Body Slam,Payback,3,5,3,10000
Snorlax (Shadow),72.5,143,normal,none,,,,,28.5,,Lick,Body Slam,Earthquake,12,22,5,75000
Aerodactyl,72.3,142,rock,flying,,,,,36,,Dragon Breath,Rock Slide,Earth Power,12,13,5,75000
Aerodactyl (Shadow),72.3,142,rock,flying,,,,,36,,Dragon Breath,Rock Slide,Earth Power,12,13,5,75000
Bellossom (Shadow),72.3,182,grass,none,,,,,48.5,,Acid,Leaf Blade,Dazzling Gleam,5,7,3,50000
Electivire,72.3,466,electric,none,,,,,29.5,,Thunder Shock,Wild Charge,Ice Punch,5,5,5,75000
Regirock (Shadow),72.3,377,rock,none,,,,,30,,Lock On,Stone Edge,Focus Blast,11,15,20,100000
Gliscor,72.2,472,ground,flying,,,,,39.5,,Wing Attack,Acrobatics,Night Slash,7,5,5,75000
Golduck,72.2,55,water,none,,,,,46.5,,Confusion,Cross Chop,Liquidation,3,4,3,50000
Palkia (Origin),72,484,water,dragon,,,,,21.5,,Dragon Breath,Aqua Tail,Draco Meteor,9,17,20,100000
Uxie,71.8,480,psychic,none,,,,,46.5,,Confusion,Swift,Future Sight,3,5,20,100000
Yveltal,71.8,717,dark,flying,,,,,24.5,,Sucker Punch,Dark Pulse,Oblivion Wing,8,8,20,100000
Crawdaunt (Shadow),71.7,342,water,dark,,,,,45,,Waterfall,Night Slash,Scald,4,5,3,50000
Oinkologne (Female),71.7,916,normal,none,,,,,45,,Mud Slap,Body Slam,Trailblaze,4,5,1,10000
Qwilfish,71.7,211,water,poison,,,,,50,,Poison Sting,Aqua Tail,Shadow Ball,4,6,3,50000
Swampert,71.7,260,water,ground,,,,,32,,Mud Shot,Hydro Cannon,Earthquake,5,8,3,10000
Centiskorch,71.5,851,fire,bug,,,,,32,,Ember,Heat Wave,Lunge,5,5,5,75000
Emboar (Shadow),71.3,500,fire,fighting,,,,,31.5,,Ember,Blast Burn,Rock Slide,6,5,3,10000
Flamigo,71.3,973,flying,fighting,,,,,37,,Wing Attack,Upper Hand,Brave Bird,5,7,3,75000
Snorlax,71.3,143,normal,none,,,,,28.5,,Lick,Body Slam,Earthquake,12,22,5,75000
Dhelmise,71.2,781,ghost,grass,,,,,32.5,,Shadow Claw,Shadow Ball,Brutal Swing,7,5,5,50000
Gengar (Shadow),71.2,94,ghost,poison,,,,,33,,Shadow Claw,Shadow Punch,Shadow Ball,5,7,3,50000
Tapu Fini,71.2,788,water,fairy,,,,,35,,Water Gun,Surf,Nature's Madness,15,17,20,100000
Electivire (Shadow),71,466,electric,none,,,,,29.5,,Thunder Shock,Wild Charge,Ice Punch,5,5,5,75000
Pidgeot,70.8,18,normal,flying,,,,,50,,Wing Attack,Twister,Brave Bird,5,7,1,10000
Hypno (Shadow),70.7,97,psychic,none,,,,,50,,Confusion,Thunder Punch,Ice Punch,3,3,3,50000
Venusaur (Shadow),70.7,3,grass,poison,,,,,38,,Vine Whip,Frenzy Plant,Sludge,6,5,3,10000
Wailord,70.5,321,water,none,,,,,48.5,,Rollout,Surf,Blizzard,4,6,1,10000
Conkeldurr (Shadow),70.3,534,fighting,none,,,,,27.5,,Force Palm,Dynamic Punch,Brutal Swing,5,4,5,75000
Golurk,70.3,623,ground,ghost,,,,,35,,Astonish,Shadow Punch,Earth Power,4,5,5,75000
Latias (Shadow),70.2,380,dragon,psychic,,,,,26,,Dragon Breath,Mist Ball,Aura Sphere,15,10,20,100000
Armaldo (Shadow),70,348,rock,bug,,,,,34,,Fury Cutter,Rock Blast,Liquidation,10,12,3,50000
Bruxish,70,779,water,psychic,,,,,48,,Confusion,Aqua Tail,Psychic Fangs,3,3,3,50000
Altaria (Shadow),69.8,334,dragon,flying,,,,,50,,Dragon Breath,Sky Attack,Flamethrower,13,14,1,10000
Victreebel,69.8,71,grass,poison,,,,,46.5,,Acid,Leaf Blade,Sludge Bomb,5,7,3,50000
Electrode (Shadow),69.7,101,electric,none,,,,,50,,Volt Switch,Foul Play,Discharge,3,3,3,50000
Hypno,69.7,97,psychic,none,,,,,50,,Confusion,Thunder Punch,Shadow Ball,3,4,3,50000
Kabutops (Shadow),69.7,141,rock,water,,,,,37.5,,Fury Cutter,Aqua Jet,Stone Edge,10,14,5,75000
Xatu,69.7,178,psychic,flying,,,,,50,,Peck,Psyshock,Shadow Ball,5,7,3,50000
Morpeko (Hangry),69.5,877,electric,dark,,,,,50,,Thunder Shock,Aura Wheel,Psychic Fangs,5,4,3,50000
Orthworm,69.5,968,steel,none,,,,,48.5,,Mud Slap,Rock Tomb,Earthquake,5,7,5,75000
Zoroark (Hisuian),69.5,571,normal,ghost,,,,,39,,Shadow Claw,Shadow Ball,Foul Play,7,5,5,75000
Excadrill (Shadow),69.3,530,ground,steel,,,,,28,,Mud Shot,Drill Run,Rock Slide,5,5,3,50000
Machamp,69.3,68,fighting,none,,,,,30,,Karate Chop,Cross Chop,Rock Slide,4,5,3,50000
Shelgon (Shadow),69.3,372,dragon,none,,,,,50,,Dragon Breath,Twister,Flamethrower,10,14,5,75000
Electrode (Hisuian),69.2,101,electric,grass,,,,,50,,Thunder Shock,Wild Charge,Energy Ball,5,5,3,50000
Magmar (Shadow),69.2,126,fire,none,,,,,48,,Ember,Fire Punch,Scorching Sands,5,6,5,75000
Swampert (Shadow),69.2,260,water,ground,,,,,32,,Mud Shot,Hydro Cannon,Earthquake,5,8,3,10000
Dodrio,69,85,normal,flying,,,,,48.5,,Peck,Drill Peck,Brave Bird,5,7,3,50000
Ninetales (Alolan) (Shadow),68.8,38,ice,fairy,,,,,47.5,,Powder Snow,Weather Ball (Ice),Chilling Water,5,6,3,50000
Slowbro (Shadow),68.8,80,water,psychic,,,,,43,,Confusion,Drain Punch,Ice Beam,3,4,3,50000
Heracross,68.7,214,bug,fighting,,,,,29.5,,Fury Cutter,Upper Hand,Rock Tomb,10,13,3,50000
Muk (Shadow),68.7,89,poison,none,,,,,37,,Poison Jab,Dark Pulse,Thunder Punch,8,6,3,50000
Raikou,68.7,243,electric,none,,,,,26.5,,Thunder Shock,Wild Charge,Aura Sphere,5,5,20,100000
Greninja,68.5,658,water,dark,,,,,39.5,,Water Shuriken,Hydro Cannon,Night Slash,3,3,3,10000
Oinkologne,68.5,916,normal,none,,,,,41,,Mud Slap,Body Slam,Trailblaze,4,5,1,10000
Pawmot,68.5,923,electric,fighting,,,,,40.5,,Thunder Shock,Brick Break,Wild Charge,5,5,3,75000
Decidueye,68.3,724,grass,ghost,,,,,37,,Astonish,Frenzy Plant,Spirit Shackle,5,4,3,10000
Gengar,68.3,94,ghost,poison,,,,,33,,Shadow Claw,Shadow Punch,Shadow Ball,5,7,3,50000
Latias,68.3,380,dragon,psychic,,,,,26.5,,Dragon Breath,Mist Ball,Aura Sphere,15,10,20,100000
Lugia (Shadow),68.3,249,psychic,flying,,,,,24.5,,Dragon Tail,Fly,Aeroblast,4,7,20,100000
Ninetales (Alolan),68.3,38,ice,fairy,,,,,47.5,,Powder Snow,Weather Ball (Ice),Chilling Water,5,6,3,50000
Venomoth (Shadow),68.3,49,bug,poison,,,,,50,,Psywave,Silver Wind,Poison Fang,12,10,3,50000
Incineroar,68.2,727,fire,dark,,,,,31.5,,Snarl,Brutal Swing,Blast Burn,3,4,3,10000
Pangoro,68.2,675,fighting,dark,,,,,33,,Karate Chop,Close Combat,Night Slash,5,4,3,50000
Shelgon,68.2,372,dragon,none,,,,,50,,Dragon Breath,Twister,Flamethrower,10,14,5,75000
