Pokemon,Score,Dex,Type 1,Type 2,Attack,Defense,Stamina,Stat Product,Level,CP,Fast Move,Charged Move 1,Charged Move 2,Charged Move 1 Count,Charged Move 2 Count,Buddy Distance,Charged Move Cost
Indeedee (Female),100,876,psychic,normal,121.7,128.2,118,1841029,23.5,1496,Extrasensory,Psychic,Energy Ball,6,5,3,50000
Deerling,100,585,normal,grass,109.2,96.6,142,1497918,50,1278,Tackle,Wild Charge,Trailblaze,15,15,3,50000
Tangela,100,114,grass,none,125.5,122.8,116,1787722,25,1497,Vine Whip,Sludge Bomb,Grass Knot,7,7,3,50000
Shaymin (Sky),100,492,grass,flying,139.3,94.1,123,1612300,15.5,1498,Hidden Power (Flying),Grass Knot,Energy Ball,7,6,20,100000
Eldegoss,100,830,grass,none,108.4,160.4,119,2069096,28.5,1497,Bullet Seed,Grass Knot,Energy Ball,4,4,3,50000
Thwackey,100,811,grass,none,123.6,107.5,136,1807032,30,1494,Scratch,Grass Knot,Energy Ball,25,23,3,10000
Shaymin (Land),100,492,grass,none,117.8,122.2,132,1900161,17,1496,Magical Leaf,Grass Knot,Energy Ball,5,5,20,100000
Bulbasaur,100,1,grass,poison,111.7,105.8,120,1418143,50,1258,Vine Whip,Sludge Bomb,Power Whip,7,7,3,10000
Unown,100,201,psychic,none,126.8,89.0,125,1410650,50,1337,Hidden Power (Ice),Struggle,,13,0,5,75000
Dolliv,99.4,929,grass,normal,118.4,122.6,130,1887059,50,1494,Tackle,Trailblaze,Seed Bomb,15,14,3,50000
Decidueye (Hisuian),99.4,724,grass,fighting,124.2,111.7,130,1803508,19,1496,Psycho Cut,Night Shade,Aura Sphere,5,5,3,10000
Arboliva,99.4,930,grass,normal,129.2,116.6,115,1732443,18.5,1496,Tackle,Trailblaze,Seed Bomb,15,14,3,50000
Hoopa,99.1,720,psychic,ghost,144.8,106.3,99,1523832,16,1485,Astonish,Shadow Ball,Psychic,5,6,20,100000
Kricketune,98.9,402,bug,none,127.7,89.5,153,1748660,38,1494,Fury Cutter,X-Scissor,Aerial Ace,10,12,1,10000
Grimer,98.9,88,poison,none,121.0,88.2,172,1835618,50,1490,Poison Jab,Sludge,Mud Bomb,6,7,3,50000
Banette,98.9,354,ghost,none,145.2,92.2,115,1539556,24,1495,Shadow Claw,Shadow Ball,Dazzling Gleam,7,7,3,50000
Lurantis,98.7,754,grass,none,126.2,117.8,119,1769097,23,1494,Fury Cutter,Leaf Blade,X-Scissor,9,10,3,50000
Bellossom,98.3,182,grass,none,115.0,132.2,128,1945984,24.5,1495,Acid,Leaf Blade,Dazzling Gleam,5,7,3,50000
Duosion,98.2,578,psychic,none,149.2,81.9,123,1502996,27.5,1497,Hidden Power (Psychic),Psyshock,Night Shade,5,6,3,50000
Solosis,98.2,577,psychic,none,152.0,81.8,118,1467165,49,1493,Hidden Power (Psychic),Psyshock,Night Shade,5,6,3,50000
Exeggcute,97.7,102,grass,psychic,102.5,117.6,142,1711668,50,1324,Confusion,Ancient Power,Seed Bomb,4,3,3,50000
Sinistcha,97.3,1013,grass,ghost,132.1,118.3,108,1687762,18.5,1493,Astonish,Shadow Ball,Energy Ball,5,5,3,50000
Whimsicott,97.3,547,grass,fairy,118.7,135.0,118,1890891,28,1498,Fairy Wind,Moonblast,Hurricane,7,7,1,10000
Koffing,97.2,109,poison,none,112.6,131.0,113,1666818,50,1369,Tackle,Sludge,Dark Pulse,14,17,3,50000
Espurr,97.1,677,psychic,none,113.4,108.3,145,1780777,50,1421,Confusion,Psyshock,Energy Ball,3,4,3,50000
Mew,97,151,psychic,none,120.4,119.3,129,1852920,16.5,1493,Shadow Claw,Dark Pulse,Psyshock,7,5,20,100000
Slowbro,96.9,80,water,psychic,113.4,120.9,144,1974249,22,1496,Confusion,Surf,Ice Beam,4,4,3,50000
Roselia,96.8,315,grass,poison,138.5,105.9,110,1613387,29.5,1494,Poison Jab,Sludge Bomb,Dazzling Gleam,8,8,3,50000
Luxio,96.7,404,electric,none,133.2,91.0,139,1684847,47.5,1498,Spark,Wild Charge,Crunch,7,7,5,75000
Haunter,96.5,93,ghost,poison,161.1,85.5,101,1391179,28,1497,Shadow Claw,Shadow Punch,Ice Punch,5,5,3,50000
Celebi,96.5,251,psychic,grass,120.4,119.3,129,1852920,16.5,1493,Confusion,Aura Sphere,Psychic,3,4,20,100000
Kadabra,96.4,64,psychic,none,163.8,90.9,92,1369827,27,1497,Psycho Cut,Shadow Ball,Dazzling Gleam,6,7,3,50000
Ludicolo,96.3,272,water,grass,116.4,123.6,134,1927863,24,1498,Astonish,Weather Ball (Water),Ice Beam,4,6,3,50000
Starmie,96.3,121,water,psychic,133.1,122.0,104,1688773,21.5,1499,Psywave,Power Gem,Surf,13,12,3,50000
Beheeyem,96.1,606,psychic,none,134.4,105.7,117,1662111,20,1494,Confusion,Rock Slide,Dark Pulse,4,4,3,50000
Lilligant,96.1,549,grass,none,136.5,105.8,114,1646354,22,1499,Charm,Hyper Beam,Petal Blizzard,10,9,1,10000
Nidorino,96,33,poison,none,123.3,104.3,141,1813287,47.5,1495,Poison Sting,Sludge Bomb,Ice Beam,6,7,3,50000
Appletun,95.9,842,grass,dragon,116.5,102.5,161,1922541,23,1496,Astonish,Outrage,Dragon Pulse,6,6,5,75000
Musharna,95.7,518,psychic,none,113.1,108.8,161,1981150,20.5,1496,Charge Beam,Psyshock,Dazzling Gleam,4,5,3,50000
Munna,95.7,517,psychic,none,105.8,89.9,166,1578896,50,1292,Charge Beam,Psyshock,Dazzling Gleam,4,5,3,50000
Victreebel,95.6,71,grass,poison,135.1,93.5,131,1654772,23,1495,Acid,Leaf Blade,Sludge Bomb,5,7,3,50000
Leavanny,95.6,542,bug,grass,129.4,110.2,121,1725445,21.5,1494,Shadow Claw,X-Scissor,Leaf Blade,5,5,1,10000
Wyrdeer,95.6,899,normal,psychic,126.6,95.5,146,1765184,20,1494,Confusion,Wild Charge,Megahorn,4,4,5,75000
Dipplin,95.6,1011,grass,dragon,114.6,128.8,132,1948383,23.5,1494,Dragon Tail,Outrage,Dragon Pulse,5,5,5,75000
Hydrapple,95.6,1019,grass,dragon,122.2,110.7,136,1839745,17,1499,Dragon Tail,Outrage,Dragon Pulse,5,5,5,75000
Spoink,95.5,325,psychic,none,117.6,115.1,141,1908542,50,1498,Zen Headbutt,Shadow Ball,Return,9,12,1,10000
Elgyem,95.4,605,psychic,none,133.6,95.4,132,1682398,48,1499,Confusion,Dark Pulse,Psychic,4,4,3,50000
Reuniclus,95.3,579,psychic,none,126.9,94.9,147,1770293,19,1498,Charm,Psyshock,Shadow Ball,5,7,3,50000
Breloom,95.3,286,grass,fighting,149.9,96.7,103,1493019,21,1496,Force Palm,Sludge Bomb,Dynamic Punch,5,5,3,50000
Karrablast,95.2,588,bug,none,127.7,85.7,127,1389874,50,1332,Fury Cutter,X-Scissor,Drill Run,10,10,3,50000
Sawsbuck,95.2,586,normal,grass,129.4,101.8,131,1725653,23,1494,Feint Attack,Wild Charge,Megahorn,8,10,3,50000
Floragato,95.2,907,grass,none,124.4,110.5,131,1800752,37,1496,Leafage,Grass Knot,Play Rough,7,8,3,10000
Skiddo,95.1,672,grass,none,115.9,98.3,151,1720338,50,1412,Rock Smash,Rock Slide,Seed Bomb,7,6,3,50000
Pineco,95,204,bug,none,103.3,115.1,127,1510008,50,1248,Bug Bite,Rock Tomb,Sand Tomb,17,14,5,75000
Tangrowth,95,465,grass,none,120.7,112.7,136,1849993,18,1494,Vine Whip,Rock Slide,Sludge Bomb,6,7,3,50000
Meganium,94.8,154,grass,none,110.8,139.0,131,2017557,23,1495,Vine Whip,Frenzy Plant,Return,6,9,3,10000
Leafeon,94.8,470,grass,none,128.1,133.9,102,1749564,19,1497,Quick Attack,Leaf Blade,Last Resort,5,7,5,75000
Gloom,94.7,44,grass,poison,121.3,115.9,131,1841686,37,1494,Acid,Sludge Bomb,Moonblast,7,8,3,50000
Slowking,94.7,199,water,psychic,113.4,120.9,144,1974249,22,1496,Confusion,Surf,Blizzard,4,6,3,50000
Vileplume,94.7,45,grass,poison,128.8,112.7,120,1741891,21.5,1497,Acid,Sludge Bomb,Moonblast,7,8,3,50000
Lilligant (Hisuian),94.6,549,grass,fighting,133.4,107.7,117,1680960,22,1497,Leafage,Leaf Blade,Acrobatics,5,7,1,10000
Grumpig,94.4,326,psychic,none,113.3,131.4,132,1965166,23.5,1492,Psywave,Shadow Ball,Dynamic Punch,13,12,1,10000
Gogoat,94.4,673,grass,none,119.7,94.9,165,1874322,19.5,1497,Vine Whip,Leaf Blade,Rock Slide,5,6,3,50000
Chimecho,94.3,358,psychic,none,119.5,120.8,130,1876628,25,1497,Astonish,Psyshock,Shadow Ball,4,5,5,75000
Beedrill,94.3,15,bug,poison,127.1,106.5,130,1759700,30.5,1495,Poison Sting,X-Scissor,Drill Run,5,5,1,10000
Skrelp,94.3,690,poison,water,104.1,104.1,127,1376275,50,1196,Acid,Aqua Tail,Twister,5,5,3,50000
Girafarig,94.2,203,normal,psychic,130.3,101.5,130,1719308,27.5,1496,Confusion,Psychic Fangs,Trailblaze,3,4,3,50000
Xatu,94,178,psychic,flying,132.2,107.9,119,1697461,25.5,1498,Peck,Psyshock,Aerial Ace,5,6,3,50000
Chinchou,94,170,water,electric,101.6,94.1,164,1567932,50,1262,Bubble,Water Pulse,Thunderbolt,5,5,3,50000
Mr. Mime,93.9,122,psychic,fairy,131.5,144.2,90,1706607,25,1498,Psywave,Shadow Ball,Psychic,13,14,5,75000
Crobat,93.9,169,poison,flying,121.2,118.1,129,1846470,21,1495,Air Slash,Air Cutter,Cross Poison,4,4,1,10000
Indeedee (Male),93.8,876,psychic,normal,134.9,114.6,107,1654171,22.5,1493,Extrasensory,Shadow Ball,Psychic,5,6,3,50000
Lombre,93.7,271,water,grass,106.7,112.6,142,1706048,50,1349,Bubble,Ice Beam,Scald,5,5,3,50000
Meowstic (Female),93.6,678,psychic,none,117.1,123.9,132,1915147,26,1497,Confusion,Shadow Ball,Psychic,4,4,3,50000
Qwilfish,93.5,211,water,poison,131.1,105.5,123,1701219,27,1493,Poison Sting,Aqua Tail,Ice Beam,4,7,3,50000
Muk,93.2,89,poison,none,115.8,111.7,148,1914359,20,1488,Poison Jab,Dark Pulse,Thunder Punch,8,6,3,50000
Slowpoke (Galarian),93,79,psychic,none,104.1,94.9,186,1837511,50,1383,Confusion,Psyshock,Surf,3,4,3,50000
Flaaffy,93,180,electric,none,121.5,100.4,151,1841989,44,1496,Tackle,Power Gem,Discharge,17,14,5,75000
Gothorita,92.8,575,psychic,none,112.2,132.7,134,1995118,40,1496,Confusion,Future Sight,Psychic,5,4,3,50000
Oricorio (Pom-Pom),92.3,741,electric,flying,130.8,102.0,128,1707725,24,1494,Air Slash,Air Cutter,Aerial Ace,4,5,3,75000
Oricorio (Pa'u),92.3,741,psychic,flying,130.8,102.0,128,1707725,24,1494,Air Slash,Air Cutter,Aerial Ace,4,5,3,75000
Tentacruel,92.1,73,water,poison,108.9,143.5,131,2047157,23,1493,Acid,Scald,Payback,7,8,3,50000
Wormadam (Plant),92.1,413,bug,grass,110.0,144.8,128,2038784,34.5,1497,Sucker Punch,Bug Buzz,Energy Ball,9,7,1,10000
Minun,91.9,312,electric,none,116.3,127.0,130,1920113,36.5,1494,Quick Attack,Thunderbolt,Grass Knot,7,7,3,50000
Plusle,91.9,311,electric,none,128.2,107.2,127,1745366,33,1495,Quick Attack,Thunderbolt,Grass Knot,7,7,3,50000
Hatterene,91.8,858,psychic,fairy,142.1,115.0,96,1568784,19.5,1493,Psycho Cut,Power Whip,Dazzling Gleam,6,7,5,50000
Quilladin,91.7,651,grass,none,114.9,130.2,130,1944797,35,1494,Vine Whip,Body Slam,Gyro Ball,5,7,3,10000
Chespin,91.7,650,grass,none,105.0,101.6,136,1450848,50,1234,Vine Whip,Body Slam,Gyro Ball,5,7,3,10000
Eelektrik,91.6,603,electric,none,122.3,110.0,136,1829608,35.5,1495,Acid,Crunch,Discharge,6,5,1,10000
Dustox,91.6,269,bug,poison,94.9,148.7,142,2003851,50,1379,Confusion,Sludge Bomb,Silver Wind,4,4,1,10000
Cherrim (Sunshine),91.5,421,grass,none,121.8,116.2,130,1839911,27.5,1497,Bullet Seed,Weather Ball (Fire),Dazzling Gleam,3,5,1,10000
Ampharos,91.4,181,electric,none,126.8,107.9,129,1764942,19.5,1495,Volt Switch,Brutal Swing,Power Gem,3,4,5,75000
Rowlet,91.3,722,grass,flying,98.3,95.7,154,1448726,50,1193,Leafage,Seed Bomb,Energy Ball,5,6,3,10000
Whirlipede,91.2,544,bug,poison,96.6,157.9,113,1723605,50,1290,Poison Sting,Sludge Bomb,Signal Beam,6,7,1,10000
Ribombee,90.7,743,bug,fairy,136.2,105.9,114,1644288,25.5,1496,Fairy Wind,Bug Buzz,Dazzling Gleam,7,7,1,10000
Pinsir,90.6,127,bug,none,139.6,112.6,102,1603334,18.5,1496,Fury Cutter,X-Scissor,Close Combat,10,12,5,75000
Slowpoke,90.6,79,water,psychic,104.1,94.9,186,1837511,50,1383,Confusion,Psyshock,Water Pulse,3,4,3,50000
Scolipede,90.3,545,bug,poison,131.7,120.3,107,1695256,22.5,1494,Bug Bite,X-Scissor,Aqua Tail,14,12,1,10000
Jynx,90.3,124,ice,psychic,141.2,102.2,110,1587370,21.5,1497,Confusion,Avalanche,Ice Punch,4,3,5,75000
Venomoth,90.2,49,bug,poison,127.0,107.5,129,1761172,27,1495,Psywave,Poison Fang,Silver Wind,10,12,3,50000
Hypno,90.1,97,psychic,none,103.4,142.9,147,2172051,27,1498,Confusion,Shadow Ball,Psyshock,4,3,3,50000
Dottler,89.8,825,bug,psychic,85.7,144.5,127,1572724,50,1160,Confusion,Bug Buzz,Psychic,5,4,1,10000
Ninjask,89.6,291,bug,flying,144.7,88.4,121,1547769,28.5,1496,Fury Cutter,Shadow Ball,Aerial Ace,13,12,5,75000
Electabuzz,89.6,125,electric,none,130.8,113.2,115,1702754,24,1492,Thunder Shock,Thunder Punch,Return,5,8,5,75000
Oddish,89.6,43,grass,poison,122.6,106.7,120,1569770,50,1387,Acid,Sludge Bomb,Seed Bomb,7,5,3,50000
Seviper,89.5,336,poison,none,137.5,90.0,131,1621125,26.5,1492,Poison Jab,Poison Fang,Crunch,6,7,3,50000
Drowzee,89.3,96,psychic,none,87.3,126.8,142,1571889,50,1171,Confusion,Psyshock,Return,3,5,3,50000
Wobbuffet,89.3,202,psychic,none,63.0,101.6,333,2131466,50,1158,Charm,Return,Mirror Coat,9,7,3,50000
Orbeetle,89.2,826,bug,psychic,107.9,168.6,114,2073881,25.5,1495,Psycho Cut,Psyshock,Bug Buzz,5,7,1,10000
Grotle,89.2,388,grass,none,117.8,114.8,141,1906805,30,1498,Bite,Body Slam,Energy Ball,18,23,3,10000
Rillaboom,89.2,812,grass,none,132.4,99.3,129,1696004,16.5,1498,Scratch,Drum Beating,Frenzy Plant,18,23,3,10000
Ponyta (Galarian),89.1,77,psychic,none,133.5,108.2,116,1675585,36,1495,Psycho Cut,Swift,Psybeam,4,7,3,50000
Dedenne,89,702,electric,fairy,124.3,109.0,133,1801977,30,1496,Thunder Shock,Parabolic Charge,Play Rough,6,7,3,50000
Swadloon,89,541,bug,grass,106.7,146.2,135,2105938,50,1499,Bug Bite,Silver Wind,Bug Buzz,15,20,1,10000
Jolteon,88.9,135,electric,none,137.4,114.7,103,1623257,19,1493,Volt Switch,Discharge,Last Resort,3,4,5,75000
Exeggutor,88.9,103,grass,psychic,136.1,92.5,131,1649192,18.5,1498,Confusion,Psychic,Seed Bomb,4,3,3,50000
Gardevoir,88.8,282,psychic,fairy,136.5,115.6,104,1641058,18,1496,Confusion,Shadow Ball,Triple Axel,4,4,5,75000
Slowbro (Galarian),88.6,80,poison,psychic,119.1,108.3,146,1883185,22.5,1497,Confusion,Brutal Swing,Sludge Bomb,3,4,3,50000
Illumise,88.6,314,bug,none,111.4,136.2,133,2017966,33.5,1499,Struggle Bug,Silver Wind,Bug Buzz,6,8,3,50000
Turtwig,88.4,387,grass,none,112.6,105.0,135,1596105,50,1340,Tackle,Body Slam,Seed Bomb,12,14,3,10000
Braviary (Hisuian),88.3,628,psychic,flying,128.5,89.6,151,1738554,19.5,1494,Air Slash,Brave Bird,Fly,7,5,5,75000
Electrode,87.9,101,electric,none,122.8,126.3,118,1830138,27,1499,Volt Switch,Foul Play,Hyper Beam,3,5,3,50000
Arbok,87.9,24,poison,none,123.7,120.1,122,1812477,29,1497,Acid,Dark Pulse,Sludge Wave,7,9,3,50000
Cherrim (Overcast),87.9,421,grass,none,121.8,116.2,130,1839911,27.5,1497,Bullet Seed,Dazzling Gleam,Hyper Beam,5,7,1,10000
Shiinotic,87.7,756,grass,fairy,116.5,134.2,123,1923019,31,1496,Astonish,Moonblast,Sludge Bomb,6,5,3,50000
Mothim,87.2,414,bug,flying,140.0,82.9,138,1601628,31.5,1497,Bug Bite,Aerial Ace,Bug Buzz,15,20,1,10000
Flapple,87.1,841,grass,dragon,138.1,100.1,117,1617386,22.5,1494,Dragon Breath,Fly,Outrage,12,15,5,75000
Grafaiai,86.9,945,poison,normal,134.2,107.7,115,1662134,24.5,1493,Poison Jab,Poison Fang,Sludge Bomb,6,8,3,50000
Gengar,86.8,94,ghost,poison,154.3,95.4,98,1442582,19,1491,Shadow Claw,Shadow Punch,Shadow Ball,5,7,3,50000
Butterfree,86.6,12,bug,flying,126.6,112.5,124,1766070,31.5,1495,Bug Bite,Bug Buzz,Signal Beam,20,19,1,10000
Volbeat,86.4,313,bug,none,111.4,136.2,133,2017966,33.5,1499,Struggle Bug,Bug Buzz,Signal Beam,8,7,3,50000
Gallade,86.1,475,psychic,fighting,136.5,115.6,104,1641058,18,1496,Confusion,Leaf Blade,Close Combat,3,4,5,75000
Raichu (Alolan),85.9,26,electric,psychic,135.4,109.9,111,1651731,24,1495,Thunder Shock,Wild Charge,Psyshock,5,5,1,10000
Scyther,85.4,123,bug,flying,134.8,109.4,113,1666425,20.5,1498,Fury Cutter,X-Scissor,Night Slash,10,9,5,75000
Parasect,85.4,47,bug,grass,124.1,118.2,123,1804240,30.5,1496,Fury Cutter,X-Scissor,Cross Poison,10,9,3,50000
Tentacool,85.3,72,water,poison,94.1,137.8,113,1465269,50,1174,Poison Sting,Wrap,Water Pulse,5,6,3,50000
Beautifly,85.2,267,bug,flying,144.7,83.9,127,1541822,33,1493,Infestation,Air Cutter,Silver Wind,3,4,1,10000
Accelgor,85.1,617,bug,none,143.2,84.9,129,1568341,22.5,1498,Acid,Bug Buzz,Signal Beam,8,7,3,50000
Frosmoth,85,873,ice,bug,141.5,101.0,111,1586356,20.5,1498,Powder Snow,Icy Wind,Bug Buzz,6,8,5,75000
Venusaur,84.7,3,grass,poison,122.1,122.1,123,1833734,20.5,1496,Vine Whip,Sludge,Frenzy Plant,5,6,3,10000
Sigilyph,84.6,561,psychic,flying,130.0,112.1,118,1719614,21.5,1495,Air Slash,Air Cutter,Ancient Power,4,5,5,75000
Bruxish,84.6,779,water,psychic,136.4,102.5,117,1635777,23,1493,Confusion,Psyshock,Psychic Fangs,3,3,3,50000
Swoobat,84.5,528,psychic,flying,126.6,101.6,138,1775033,34.5,1499,Confusion,Fly,Psychic Fangs,4,3,1,10000
Eelektross,84.5,604,electric,none,133.8,99.7,126,1680822,20,1499,Acid,Crunch,Thunderbolt,6,7,1,10000
Gothitelle,84.4,576,psychic,none,115.3,140.9,119,1933247,23,1492,Confusion,Rock Slide,Future Sight,4,5,3,50000
Simisage,84.1,512,grass,none,135.9,95.8,126,1640422,23.5,1493,Vine Whip,Crunch,Grass Knot,6,7,3,50000
Carnivine,84.1,455,grass,none,130.1,101.8,130,1721743,25.5,1496,Vine Whip,Crunch,Power Whip,6,7,5,75000
Exeggutor (Alolan),84,103,grass,dragon,134.4,94.8,131,1669087,18.5,1497,Dragon Tail,Dragon Pulse,Seed Bomb,5,4,3,50000
Alakazam,83.9,65,psychic,none,155.8,101.4,91,1437629,18,1496,Psycho Cut,Shadow Ball,Fire Punch,6,5,3,50000
Sneasel (Hisuian),83.9,215,fighting,poison,133.9,111.7,111,1660186,27,1490,Poison Jab,X-Scissor,Close Combat,6,7,3,50000
Delphox,83.8,655,fire,psychic,132.6,115.6,110,1686142,18,1495,Fire Spin,Psyshock,Blast Burn,4,5,3,10000
Weezing (Galarian),83.8,110,poison,fairy,117.6,139.5,116,1903003,24.5,1495,Fairy Wind,Brutal Swing,Sludge,4,5,3,50000
Boltund,83.7,836,electric,none,136.9,95.3,126,1643868,26,1500,Spark,Crunch,Thunder,7,9,1,50000
Roserade,83.5,407,grass,poison,141.9,114.3,97,1573259,18.5,1494,Poison Sting,Weather Ball (Fire),Sludge Bomb,4,6,3,50000
Bayleef,83.4,153,grass,none,105.5,141.5,142,2119812,49.5,1495,Magical Leaf,Ancient Power,Grass Knot,5,5,3,10000
Trevenant,83.2,709,ghost,grass,127.8,104.6,131,1751192,22,1496,Shadow Claw,Shadow Ball,Foul Play,7,5,5,75000
Maractus,83.1,556,grass,none,135.5,95.2,128,1651149,24.5,1495,Poison Jab,Aerial Ace,Petal Blizzard,7,10,1,10000
Heracross,82.6,214,bug,fighting,134.6,108.4,114,1663333,17.5,1496,Fury Cutter,Megahorn,Rock Tomb,14,13,3,50000
Tsareena,82.6,763,grass,none,130.4,120.6,109,1714160,18.5,1495,Magical Leaf,Triple Axel,Grass Knot,5,5,3,10000
Luxray,82.4,405,electric,none,138.0,98.9,119,1624136,19,1497,Spark,Crunch,Psychic Fangs,7,5,5,75000
Vivillon,82.4,666,bug,flying,131.7,86.3,149,1693491,30,1493,Gust,Aerial Ace,Bug Buzz,4,5,1,10000
Rapidash (Galarian),82.1,78,psychic,fairy,133.6,111.5,112,1668397,22.5,1492,Psycho Cut,Body Slam,Megahorn,4,7,3,50000
Pawmo,81.9,922,electric,fighting,136.1,81.5,142,1575085,50,1464,Thunder Shock,Wild Charge,Thunder Punch,5,5,3,75000
Servine,81.5,496,grass,none,105.8,140.3,142,2107811,50,1493,Vine Whip,Wrap,Grass Knot,6,7,3,10000
Kilowattrel,81.4,941,electric,flying,143.2,92.5,118,1563028,22.5,1496,Thunder Shock,Acrobatics,Aerial Ace,7,5,1,10000
Sneasler,81.4,903,fighting,poison,145.4,94.7,112,1542171,17,1497,Shadow Claw,X-Scissor,Close Combat,5,6,5,75000
Galvantula,81,596,bug,electric,138.2,96.4,122,1625343,25.5,1498,Fury Cutter,Cross Poison,Lunge,9,12,3,50000
Medicham,81,308,fighting,psychic,106.9,139.4,141,2101162,49,1498,Psycho Cut,Ice Punch,Dynamic Punch,5,5,3,50000
Yanmega,81,469,bug,flying,136.8,96.0,125,1641600,19,1498,Wing Attack,Aerial Ace,Bug Buzz,6,8,3,50000
Ariados,80.5,168,bug,poison,124.2,103.8,140,1804874,33.5,1497,Poison Sting,Shadow Sneak,Lunge,6,5,1,10000
Emolga,79.9,587,electric,flying,127.5,110.2,125,1756312,39.5,1496,Thunder Shock,Acrobatics,Discharge,7,5,1,10000
Uxie,79.7,480,psychic,none,102.1,176.0,122,2192291,22,1496,Confusion,Swift,Future Sight,3,5,20,100000
Azelf,79.7,482,psychic,none,152.5,90.3,106,1459700,17,1491,Confusion,Swift,Future Sight,3,5,20,100000
Mesprit,79.7,481,psychic,none,123.5,128.0,114,1802112,18,1491,Confusion,Swift,Future Sight,3,5,20,100000
Snover,79.4,459,grass,ice,109.2,100.8,142,1563045,50,1306,Powder Snow,Ice Beam,Stomp,7,5,3,50000
Garbodor,79.2,569,poison,none,121.0,115.9,132,1851155,23.5,1496,Infestation,Body Slam,Gunk Shot,3,7,3,50000
Deoxys (Defense),79,386,psychic,none,101.0,221.4,98,2191417,23.5,1487,Counter,Psycho Boost,Rock Slide,6,8,20,100000
Espeon,78.6,196,psychic,none,148.0,105.6,97,1515994,17.5,1497,Confusion,Shadow Ball,Psychic Fangs,4,3,5,75000
Sunflora,77.9,192,grass,none,128.7,102.1,132,1734516,26,1494,Bullet Seed,Sludge Bomb,Leaf Storm,4,5,3,50000
Chesnaught,76.6,652,grass,fighting,119.3,126.9,124,1877257,19,1496,Vine Whip,Frenzy Plant,Thunder Punch,6,5,3,10000
Masquerain,76.4,284,bug,flying,129.5,109.1,122,1723671,24.5,1494,Infestation,Air Cutter,Lunge,3,4,1,10000
Electivire,75.9,466,electric,none,143.3,100.8,108,1560021,18,1495,Thunder Shock,Ice Punch,Wild Charge,5,5,5,75000
