Pokemon,Score,Dex,Type 1,Type 2,Attack,Defense,Stamina,Stat Product,Level,CP,Fast Move,Charged Move 1,Charged Move 2,Charged Move 1 Count,Charged Move 2 Count,Buddy Distance,Charged Move Cost
Dialga,84.3,483,steel,dragon,,,,,,,Dragon Breath,Iron Head,Draco Meteor,13,17,20,100000
Charizard (Mega X),84.1,6,fire,dragon,,,,,,,Dragon Breath,Blast Burn,Dragon Claw,13,13,3,10000
Giratina (Origin),84.1,487,ghost,dragon,,,,,,,Shadow Claw,Shadow Ball,Dragon Pulse,7,7,20,100000
Moltres (Galarian),83.7,146,dark,flying,,,,,,,Sucker Punch,Fly,Brave Bird,7,8,20,100000
Slowbro (Mega),83.5,80,water,psychic,,,,,,,Confusion,Surf,Ice Beam,4,4,3,50000
Tyranitar,83.5,248,rock,dark,,,,,,,Dragon Breath,Brutal Swing,Stone Edge,9,14,5,75000
Jirachi,83.4,385,steel,psychic,,,,,,,Confusion,Doom Desire,Aura Sphere,3,3,20,100000
Malamar (Mega),83.4,687,dark,psychic,,,,,,,Psywave,Foul Play,Superpower,10,10,3,50000
Tyranitar (Shadow),83.2,248,rock,dark,,,,,,,Dragon Breath,Brutal Swing,Stone Edge,9,14,5,75000
Goodra,83,706,dragon,none,,,,,,,Dragon Breath,Aqua Tail,Thunder Punch,9,10,5,75000
Annihilape,82.9,979,fighting,ghost,,,,,,,Low Kick,Rage Fist,Close Combat,5,6,3,50000
Sceptile (Mega),82.7,254,grass,dragon,,,,,,,Fury Cutter,Leaf Blade,Dragon Claw,9,13,3,10000
Kyogre (Shadow),82.6,382,water,none,,,,,,,Waterfall,Avalanche,Thunder,5,6,20,100000
Keldeo (Resolute),82.4,647,water,fighting,,,,,,,Low Kick,Aqua Jet,Secret Sword,5,5,20,100000
Zapdos (Shadow),82,145,electric,flying,,,,,,,Thunder Shock,Drill Peck,Thunderbolt,5,7,20,100000
Dialga (Shadow),81.6,483,steel,dragon,,,,,,,Dragon Breath,Iron Head,Draco Meteor,13,17,20,100000
Groudon (Shadow),81.6,383,ground,none,,,,,,,Mud Shot,Precipice Blades,Fire Punch,7,5,20,100000
Regidrago,81.3,895,dragon,none,,,,,,,Dragon Breath,Dragon Energy,Superpower,12,10,20,100000
Primarina,81,730,water,fairy,,,,,,,Charm,Disarming Voice,Hydro Cannon,6,5,3,10000
Keldeo (Ordinary),80.9,647,water,fighting,,,,,,,Low Kick,Aqua Jet,Sacred Sword,5,5,20,100000
Golisopod,80.7,768,bug,water,,,,,,,Fury Cutter,Aqua Jet,X-Scissor,10,10,1,10000
Victreebel (Mega),80.7,71,grass,poison,,,,,,,Acid,Leaf Blade,Sludge Bomb,5,7,3,50000
Kartana,80.5,798,grass,steel,,,,,,,Fury Cutter,Leaf Blade,Sacred Sword,9,9,20,100000
Mewtwo (Armored),80.5,150,psychic,none,,,,,,,Confusion,Psystrike,Dynamic Punch,4,4,20,100000
Zapdos,80.5,145,electric,flying,,,,,,,Thunder Shock,Drill Peck,Thunderbolt,5,7,20,100000
Victini,80.4,494,psychic,fire,,,,,,,Confusion,V-Create,Psyshock,3,3,20,100000
Altaria (Mega),80.1,334,dragon,fairy,,,,,,,Dragon Breath,Flamethrower,Moonblast,14,15,1,10000
Venusaur (Mega),80.1,3,grass,poison,,,,,,,Vine Whip,Frenzy Plant,Sludge,6,5,3,10000
Urshifu (Single Strike),79.8,892,fighting,dark,,,,,,,Sucker Punch,Dynamic Punch,Payback,7,9,20,100000
Raikou (Shadow),79.6,243,electric,none,,,,,,,Thunder Shock,Wild Charge,Aura Sphere,5,5,20,100000
Enamorus (Therian),79.4,905,fairy,flying,,,,,,,Fairy Wind,Fly,Moonblast,5,7,20,100000
Kangaskhan (Mega),79.4,115,normal,none,,,,,,,Low Kick,Brick Break,Outrage,5,8,3,50000
Ho-Oh,79.3,250,fire,flying,,,,,,,Incinerate,Brave Bird,Sacred Fire,3,4,20,100000
Melmetal,79.3,809,steel,none,,,,,,,Thunder Shock,Superpower,Double Iron Bash,5,4,20,100000
Zacian (Hero),79.3,888,fairy,none,,,,,,,Quick Attack,Wild Charge,Play Rough,6,8,20,100000
Gholdengo,79.1,1000,steel,ghost,,,,,,,Astonish,Shadow Ball,Dazzling Gleam,5,6,5,10000
Raikou,78.8,243,electric,none,,,,,,,Thunder Shock,Wild Charge,Aura Sphere,5,5,20,100000
Heatran,78.5,485,fire,steel,,,,,,,Fire Spin,Magma Storm,Stone Edge,4,6,20,100000
Zygarde (50% Forme),78.2,718,dragon,ground,,,,,,,Dragon Tail,Crunch,Outrage,4,5,20,100000
Nihilego,78,793,rock,poison,,,,,,,Acid,Sludge Bomb,Power Gem,7,7,20,100000
Urshifu (Rapid Strike),78,892,fighting,water,,,,,,,Waterfall,Dynamic Punch,Aqua Jet,5,4,20,100000
Articuno,77.7,144,ice,flying,,,,,,,Powder Snow,Icy Wind,Ancient Power,6,6,20,100000
Avalugg (Hisuian),77.7,713,ice,rock,,,,,,,Powder Snow,Rock Slide,Icy Wind,6,6,3,50000
Enamorus (Incarnate),77.7,905,fairy,flying,,,,,,,Fairy Wind,Fly,Dazzling Gleam,5,7,20,100000
Rayquaza,77.7,384,dragon,flying,,,,,,,Dragon Tail,Breaking Swipe,Dragon Ascent,5,4,20,100000
Gallade (Shadow),77.4,475,psychic,fighting,,,,,,,Psycho Cut,Close Combat,Leaf Blade,5,4,5,75000
Volcanion,76.8,721,fire,water,,,,,,,Incinerate,Scald,Earth Power,3,3,20,100000
Genesect (Chill),76.6,649,bug,steel,,,,,,,Fury Cutter,Magnet Bomb,Techno Blast (Chill),12,14,20,100000
Dondozo,76.3,977,water,none,,,,,,,Waterfall,Surf,Outrage,5,6,5,75000
Genesect (Shock),76.3,649,bug,steel,,,,,,,Fury Cutter,Magnet Bomb,Techno Blast (Shock),12,14,20,100000
Snorlax (Shadow),76.3,143,normal,none,,,,,,,Lick,Body Slam,Superpower,12,14,5,75000
Baxcalibur,76.2,998,dragon,ice,,,,,,,Dragon Breath,Avalanche,Dragon Claw,12,13,5,75000
Skeledirge,76,911,fire,ghost,,,,,,,Incinerate,Shadow Ball,Torch Song,3,3,3,10000
Sylveon,76,700,fairy,none,,,,,,,Charm,Moonblast,Psyshock,8,5,5,75000
Ursaluna,76,901,ground,normal,,,,,,,Tackle,Swift,High Horsepower,12,20,3,50000
Avalugg,75.4,713,ice,none,,,,,,,Ice Fang,Avalanche,Body Slam,8,6,3,50000
Hippowdon,75.2,450,ground,none,,,,,,,Sand Attack,Weather Ball (Rock),Scorching Sands,9,13,3,50000
Haxorus,74.9,612,dragon,none,,,,,,,Dragon Tail,Night Slash,Surf,3,4,5,75000
Ho-Oh (Shadow),74.9,250,fire,flying,,,,,,,Incinerate,Brave Bird,Sacred Fire,3,4,20,100000
Terrakion,74.9,639,rock,fighting,,,,,,,Double Kick,Sacred Sword,Rock Slide,3,4,20,100000
Tapu Bulu,74.6,787,grass,fairy,,,,,,,Bullet Seed,Grass Knot,Nature's Madness,4,4,20,100000
Tapu Fini,74.6,788,water,fairy,,,,,,,Water Gun,Nature's Madness,Surf,17,15,20,100000
Genesect (Burn),74.4,649,bug,steel,,,,,,,Fury Cutter,Magnet Bomb,Techno Blast (Burn),12,14,20,100000
Hippowdon (Shadow),74.3,450,ground,none,,,,,,,Sand Attack,Weather Ball (Rock),Scorching Sands,9,13,3,50000
Cobalion,74.1,638,steel,fighting,,,,,,,Double Kick,Sacred Sword,Stone Edge,3,5,20,100000
Kingambit,74.1,983,dark,steel,,,,,,,Metal Sound,Foul Play,Iron Head,5,7,5,75000
Cetitan,74,975,ice,none,,,,,,,Powder Snow,Avalanche,Icicle Spear,6,5,3,50000
Milotic,74,350,water,none,,,,,,,Dragon Tail,Aqua Tail,Wrap,3,4,5,75000
Abomasnow (Mega),73.8,460,grass,ice,,,,,,,Powder Snow,Icy Wind,Energy Ball,6,6,3,50000
Genesect,73.8,649,bug,steel,,,,,,,Fury Cutter,Magnet Bomb,Techno Blast (Normal),12,14,20,100000
Kommo-o,73.8,784,dragon,fighting,,,,,,,Dragon Tail,Close Combat,Clanging Scales,4,4,5,75000
Zamazenta (Hero),73.8,889,fighting,none,,,,,,,Ice Fang,Close Combat,Crunch,8,8,20,100000
Cresselia,73.7,488,psychic,none,,,,,,,Psycho Cut,Grass Knot,Moonblast,6,7,20,100000
Dhelmise,73.7,781,ghost,grass,,,,,,,Shadow Claw,Shadow Ball,Brutal Swing,7,5,5,50000
Heatran (Shadow),73.7,485,fire,steel,,,,,,,Fire Spin,Magma Storm,Stone Edge,4,6,20,100000
Sneasler (Shadow),73.7,903,fighting,poison,,,,,,,Shadow Claw,Close Combat,X-Scissor,6,5,5,75000
Articuno (Shadow),73.5,144,ice,flying,,,,,,,Powder Snow,Icy Wind,Ancient Power,6,6,20,100000
Landorus (Incarnate),73.5,645,ground,flying,,,,,,,Mud Shot,Earth Power,Rock Slide,6,5,20,100000
Machamp (Shadow),73.5,68,fighting,none,,,,,,,Karate Chop,Cross Chop,Stone Edge,4,7,3,50000
Thundurus (Therian),73.5,642,electric,flying,,,,,,,Volt Switch,Wildbolt Storm,Focus Blast,3,5,20,100000
Rhyperior,73.3,464,ground,rock,,,,,,,Mud Slap,Rock Wrecker,Superpower,5,4,3,50000
Snorlax,73.3,143,normal,none,,,,,,,Lick,Body Slam,Superpower,12,14,5,75000
Golurk (Shadow),73,623,ground,ghost,,,,,,,Astonish,Shadow Punch,Dynamic Punch,4,5,5,75000
Magnezone (Shadow),73,462,electric,steel,,,,,,,Volt Switch,Wild Charge,Mirror Shot,3,3,3,50000
Regirock,73,377,rock,none,,,,,,,Lock On,Stone Edge,Focus Blast,11,15,20,100000
Manectric (Mega),72.9,310,electric,none,,,,,,,Thunder Fang,Wild Charge,Psychic Fangs,8,6,3,50000
Armarouge,72.6,936,fire,psychic,,,,,,,Incinerate,Psyshock,Heat Wave,2,3,5,50000
Virizion,72.3,640,grass,fighting,,,,,,,Double Kick,Leaf Blade,Sacred Sword,3,3,20,100000
Genesect (Douse),72.1,649,bug,steel,,,,,,,Fury Cutter,Magnet Bomb,Techno Blast (Douse),12,14,20,100000
Heracross,72.1,214,bug,fighting,,,,,,,Fury Cutter,Upper Hand,Rock Tomb,10,13,3,50000
Gallade,71.6,475,psychic,fighting,,,,,,,Psycho Cut,Close Combat,Leaf Blade,5,4,5,75000
Lucario (Mega),71.6,448,fighting,steel,,,,,,,Force Palm,Meteor Mash,Shadow Ball,5,5,5,75000
Milotic (Shadow),71.6,350,water,none,,,,,,,Dragon Tail,Aqua Tail,Wrap,3,4,5,75000
Articuno (Galarian),71.3,144,psychic,flying,,,,,,,Psycho Cut,Ancient Power,Brave Bird,5,7,20,100000
Sneasler,71.3,903,fighting,poison,,,,,,,Shadow Claw,Close Combat,X-Scissor,6,5,5,75000
Mamoswine,71.2,473,ice,ground,,,,,,,Powder Snow,Icicle Spear,High Horsepower,5,8,3,50000
Swampert,71.2,260,water,ground,,,,,,,Mud Shot,Hydro Cannon,Earthquake,5,8,3,10000
Camerupt (Mega),71,323,fire,ground,,,,,,,Incinerate,Scorching Sands,Rock Tomb,3,3,3,50000
Magnezone,71,462,electric,steel,,,,,,,Volt Switch,Wild Charge,Mirror Shot,3,3,3,50000
Tapu Koko,71,785,electric,fairy,,,,,,,Volt Switch,Thunderbolt,Nature's Madness,4,4,20,100000
Cresselia (Shadow),70.5,488,psychic,none,,,,,,,Confusion,Grass Knot,Moonblast,4,5,20,100000
Conkeldurr (Shadow),70.4,534,fighting,none,,,,,,,Counter,Dynamic Punch,Brutal Swing,8,6,5,75000
Diancie (Mega),70.4,719,rock,fairy,,,,,,,Rock Throw,Rock Slide,Moonblast,9,12,20,100000
Pangoro,70.4,675,fighting,dark,,,,,,,Karate Chop,Close Combat,Night Slash,5,4,3,50000
Celebi,70.2,251,psychic,grass,,,,,,,Confusion,Seed Bomb,Leaf Storm,3,4,20,100000
Empoleon (Shadow),70.1,395,water,steel,,,,,,,Metal Sound,Hydro Cannon,Drill Peck,5,5,3,10000
Ursaluna (Shadow),70.1,901,ground,normal,,,,,,,Tackle,Swift,High Horsepower,12,20,3,50000
Rhyperior (Shadow),69.9,464,ground,rock,,,,,,,Mud Slap,Rock Wrecker,Superpower,5,4,3,50000
Mamoswine (Shadow),69.7,473,ice,ground,,,,,,,Powder Snow,High Horsepower,Icicle Spear,8,5,3,50000
Samurott (Shadow),69.6,503,water,none,,,,,,,Fury Cutter,Hydro Cannon,Razor Shell,10,9,3,10000
Zarude,69.6,893,dark,grass,,,,,,,Vine Whip,Dark Pulse,Power Whip,7,7,20,100000
Feraligatr (Shadow),69.3,160,water,none,,,,,,,Shadow Claw,Hydro Cannon,Ice Beam,5,7,3,10000
Golurk,69.3,623,ground,ghost,,,,,,,Astonish,Shadow Punch,Dynamic Punch,4,5,5,75000
Guzzlord,69.1,799,dark,dragon,,,,,,,Dragon Tail,Brutal Swing,Dragon Claw,3,5,20,100000
Xurkitree,69.1,796,electric,none,,,,,,,Thunder Shock,Discharge,Dazzling Gleam,5,7,20,100000
Grimmsnarl,69,861,dark,fairy,,,,,,,Sucker Punch,Foul Play,Play Rough,6,9,5,50000
Machamp,69,68,fighting,none,,,,,,,Karate Chop,Cross Chop,Stone Edge,4,7,3,50000
Thundurus (Incarnate) (Shadow),69,642,electric,flying,,,,,,,Thunder Shock,Thunder Punch,Crunch,5,5,20,100000
Ceruledge,68.8,937,fire,ghost,,,,,,,Incinerate,Shadow Ball,Heat Wave,3,3,5,50000
Aurorus (Shadow),68.7,699,rock,ice,,,,,,,Powder Snow,Weather Ball (Ice),Meteor Beam,5,8,5,75000
Scizor (Shadow),68.5,212,bug,steel,,,,,,,Fury Cutter,Night Slash,X-Scissor,9,10,5,75000
Blacephalon,68.2,806,fire,ghost,,,,,,,Incinerate,Mind Blown,Shadow Ball,2,3,20,100000
Excadrill (Shadow),68,530,ground,steel,,,,,,,Mud Shot,Drill Run,Rock Slide,5,5,3,50000
Necrozma,68,800,psychic,none,,,,,,,Psycho Cut,Dark Pulse,Outrage,6,7,20,100000
Regirock (Shadow),68,377,rock,none,,,,,,,Lock On,Stone Edge,Focus Blast,11,15,20,100000
Gardevoir (Shadow),67.9,282,psychic,fairy,,,,,,,Charm,Triple Axel,Shadow Ball,6,7,5,75000
Pidgeot (Mega),67.9,18,normal,flying,,,,,,,Wing Attack,Brave Bird,Heat Wave,7,6,1,10000
Torterra,67.9,389,grass,ground,,,,,,,Mud Slap,Frenzy Plant,Sand Tomb,5,4,3,10000
Conkeldurr,67.7,534,fighting,none,,,,,,,Counter,Dynamic Punch,Brutal Swing,8,6,5,75000
Tornadus (Therian),67.7,641,flying,none,,,,,,,Astonish,Bleakwind Storm,Heat Wave,5,5,20,100000
Buzzwole,67.6,794,bug,fighting,,,,,,,Counter,Superpower,Lunge,7,8,20,100000
Chesnaught (Shadow),67.6,652,grass,fighting,,,,,,,Low Kick,Frenzy Plant,Superpower,6,5,3,10000
Hydrapple,67.4,1019,grass,dragon,,,,,,,Dragon Tail,Seed Bomb,Outrage,4,5,5,75000
Scizor,67.4,212,bug,steel,,,,,,,Fury Cutter,Night Slash,X-Scissor,9,10,5,75000
Torterra (Shadow),67.2,389,grass,ground,,,,,,,Mud Slap,Frenzy Plant,Sand Tomb,5,4,3,10000
Sirfetch'd,67.1,865,fighting,none,,,,,,,Fury Cutter,Close Combat,Leaf Blade,12,9,3,50000
Vaporeon,67.1,134,water,none,,,,,,,Water Gun,Aqua Tail,Liquidation,12,15,5,75000
Feraligatr,66.9,160,water,none,,,,,,,Shadow Claw,Hydro Cannon,Ice Beam,5,7,3,10000
Swampert (Shadow),66.9,260,water,ground,,,,,,,Mud Shot,Hydro Cannon,Sludge,5,5,3,10000
Dragapult,66.8,887,dragon,ghost,,,,,,,Dragon Tail,Shadow Ball,Outrage,5,5,5,75000
Roserade,66.8,407,grass,poison,,,,,,,Poison Sting,Weather Ball (Fire),Leaf Storm,4,7,3,50000
Electivire (Shadow),66.6,466,electric,none,,,,,,,Thunder Shock,Wild Charge,Ice Punch,5,5,5,75000
Entei,66.5,244,fire,none,,,,,,,Fire Spin,Scorching Sands,Flame Charge,5,5,20,100000
Ursaring (Shadow),66.5,217,normal,none,,,,,,,Shadow Claw,Close Combat,Swift,6,5,3,50000
Excadrill,66.3,530,ground,steel,,,,,,,Mud Shot,Drill Run,Rock Slide,5,5,3,50000
Samurott,66.3,503,water,none,,,,,,,Fury Cutter,Hydro Cannon,Razor Shell,10,9,3,10000
Suicune,66.3,245,water,none,,,,,,,Ice Fang,Scald,Ice Beam,9,10,20,100000
Walrein (Shadow),66.3,365,ice,water,,,,,,,Powder Snow,Icicle Spear,Water Pulse,5,7,3,50000
Donphan,66.1,232,ground,none,,,,,,,Mud Slap,Body Slam,Trailblaze,4,5,3,50000
Donphan (Shadow),66.1,232,ground,none,,,,,,,Mud Slap,Body Slam,Trailblaze,4,5,3,50000
Thundurus (Incarnate),65.8,642,electric,flying,,,,,,,Thunder Shock,Crunch,Thunder,5,7,20,100000
Beedrill (Mega),65.7,15,bug,poison,,,,,,,Poison Sting,Drill Run,X-Scissor,5,5,1,10000
Moltres,65.7,146,fire,flying,,,,,,,Fire Spin,Fly,Overheat,5,6,20,100000
Absol (Mega),65.5,359,dark,none,,,,,,,Psycho Cut,Brutal Swing,Megahorn,4,7,5,75000
Gardevoir,65.5,282,psychic,fairy,,,,,,,Charm,Triple Axel,Shadow Ball,6,7,5,75000
Gourgeist (Super),65.5,711,ghost,grass,,,,,,,Incinerate,Shadow Ball,Seed Bomb,3,2,5,75000
Walrein,65.5,365,ice,water,,,,,,,Powder Snow,Icicle Spear,Water Pulse,5,7,3,50000
Drampa,65.4,780,normal,dragon,,,,,,,Dragon Breath,Swift,Fly,9,12,5,75000
Zapdos (Galarian),65.4,145,fighting,flying,,,,,,,Counter,Fly,Brave Bird,8,10,20,100000
Empoleon,65.2,395,water,steel,,,,,,,Metal Sound,Hydro Cannon,Flash Cannon,5,9,3,10000
Chandelure,65.1,609,ghost,fire,,,,,,,Incinerate,Shadow Ball,Flame Charge,3,3,5,75000
Chesnaught,64.9,652,grass,fighting,,,,,,,Low Kick,Frenzy Plant,Superpower,6,5,3,10000
Quaquaval,64.9,914,water,fighting,,,,,,,Wing Attack,Close Combat,Aqua Jet,6,5,3,10000
Centiskorch,64.7,851,fire,bug,,,,,,,Ember,Heat Wave,Lunge,5,5,5,75000
Espeon,64.3,196,psychic,none,,,,,,,Confusion,Psychic Fangs,Shadow Ball,3,4,5,75000
Aggron,64.1,306,steel,rock,,,,,,,Dragon Tail,Meteor Beam,Rock Tomb,5,5,1,10000
Vikavolt (Shadow),64,738,bug,electric,,,,,,,Volt Switch,X-Scissor,Discharge,3,3,1,10000
Kingdra (Shadow),63.6,230,water,dragon,,,,,,,Dragon Breath,Swift,Outrage,9,15,3,50000
Houndoom (Mega),63.5,229,dark,fire,,,,,,,Snarl,Foul Play,Flamethrower,4,5,3,50000
Moltres (Shadow),63.5,146,fire,flying,,,,,,,Wing Attack,Fly,Heat Wave,6,6,20,100000
Sharpedo (Mega),63.2,319,water,dark,,,,,,,Waterfall,Crunch,Poison Fang,5,4,3,50000
Passimian,63,766,fighting,none,,,,,,,Counter,Close Combat,Brutal Swing,8,6,3,75000
Vikavolt,63,738,bug,electric,,,,,,,Volt Switch,X-Scissor,Discharge,3,3,1,10000
Chandelure (Shadow),62.9,609,ghost,fire,,,,,,,Incinerate,Shadow Ball,Flame Charge,3,3,5,75000
Decidueye (Hisuian),62.9,724,grass,fighting,,,,,,,Psycho Cut,Aura Sphere,Trailblaze,5,5,3,10000
Hoopa,62.7,720,psychic,ghost,,,,,,,Astonish,Shadow Ball,Psychic,5,6,20,100000
Kingdra,62.7,230,water,dragon,,,,,,,Dragon Breath,Swift,Outrage,9,15,3,50000
Overqwil,62.7,904,dark,poison,,,,,,,Poison Sting,Aqua Tail,Shadow Ball,4,6,5,75000
Aggron (Shadow),62.4,306,steel,rock,,,,,,,Dragon Tail,Meteor Beam,Rock Tomb,5,5,1,10000
