Pokemon,Score,Dex,Type 1,Type 2,Attack,Defense,Stamina,Stat Product,Level,CP,Fast Move,Charged Move 1,Charged Move 2,Charged Move 1 Count,Charged Move 2 Count,Buddy Distance,Charged Move Cost
Medicham,94.9,308,fighting,psychic,,,,,49,,Psycho Cut,Ice Punch,Dynamic Punch,5,5,3,50000
Sealeo,94.9,364,ice,water,,,,,36,,Powder Snow,Surf,Body Slam,6,5,3,50000
Toxtricity,94.9,849,electric,poison,,,,,21.5,,Acid,Wild Charge,Power-Up Punch,6,5,5,75000
Zweilous (Shadow),94.7,634,dark,dragon,,,,,30.5,,Dragon Breath,Body Slam,Dark Pulse,9,13,5,75000
Gallade (Shadow),94.6,475,psychic,fighting,,,,,18,,Psycho Cut,Close Combat,Leaf Blade,5,4,5,75000
Aegislash (Blade),94.4,681,steel,ghost,,,,,46,,Psycho Cut,Shadow Ball,Gyro Ball,9,9,5,75000
Oranguru,94.4,765,normal,psychic,,,,,23,,Confusion,Brutal Swing,Trailblaze,3,4,3,75000
Jellicent,94.2,593,water,ghost,,,,,24,,Hex,Surf,Shadow Ball,4,4,3,50000
Grumpig,94.1,326,psychic,none,,,,,23.5,,Psywave,Dynamic Punch,Shadow Ball,12,13,1,10000
Mandibuzz,93.9,630,dark,flying,,,,,26.5,,Snarl,Foul Play,Shadow Ball,4,4,5,75000
Ninetales (Shadow),93.9,38,fire,none,,,,,24.5,,Ember,Weather Ball (Fire),Energy Ball,4,5,3,50000
Jumpluff,93.7,189,grass,flying,,,,,40.5,,Fairy Wind,Energy Ball,Acrobatics,5,7,3,50000
Greninja (Shadow),93.6,658,water,dark,,,,,21,,Water Shuriken,Hydro Cannon,Night Slash,3,3,3,10000
Lapras,93.6,131,water,ice,,,,,21.5,,Psywave,Sparkling Aria,Ice Beam,12,14,5,75000
Stunfisk (Galarian),93.6,618,ground,steel,,,,,26,,Mud Shot,Rock Slide,Earthquake,5,8,5,75000
Annihilape,93.4,979,fighting,ghost,,,,,17,,Low Kick,Rage Fist,Close Combat,5,6,3,50000
Bellibolt,93.4,939,electric,none,,,,,21,,Thunder Shock,Zap Cannon,Parabolic Charge,9,6,1,50000
Hydreigon,93.4,635,dark,dragon,,,,,15,,Dragon Breath,Brutal Swing,Fly,9,12,5,75000
Sableye,93.4,302,dark,ghost,,,,,47,,Shadow Claw,Foul Play,Power Gem,5,7,5,75000
Dusclops,93.2,356,ghost,none,,,,,42,,Hex,Ice Punch,Shadow Punch,4,3,3,50000
Emolga,93.2,587,electric,flying,,,,,39.5,,Thunder Shock,Acrobatics,Discharge,7,5,1,10000
Togedemaru,93.2,777,electric,steel,,,,,25.5,,Thunder Shock,Fell Stinger,Wild Charge,4,5,3,50000
Charjabug,93.1,737,bug,electric,,,,,36.5,,Volt Switch,X-Scissor,Discharge,3,3,1,10000
Gligar (Shadow),93.1,207,ground,flying,,,,,31,,Wing Attack,Night Slash,Dig,5,7,5,75000
Milotic,93.1,350,water,none,,,,,18.5,,Waterfall,Aqua Tail,Wrap,4,5,5,75000
Stunfisk,93.1,618,ground,electric,,,,,26,,Thunder Shock,Mud Bomb,Discharge,5,5,5,75000
Ursaring (Shadow),93.1,217,normal,none,,,,,18.5,,Shadow Claw,Close Combat,Swift,6,5,3,50000
Dusknoir,92.9,477,ghost,none,,,,,23.5,,Astonish,Dynamic Punch,Shadow Punch,5,4,3,50000
Lickilicky,92.9,463,normal,none,,,,,23,,Rollout,Body Slam,Shadow Ball,3,4,3,50000
Steelix,92.9,208,steel,ground,,,,,23.5,,Thunder Fang,Psychic Fangs,Crunch,6,8,5,75000
Turtonator,92.9,776,fire,dragon,,,,,25,,Incinerate,Brutal Swing,Dragon Claw,2,3,5,75000
Cradily,92.7,346,rock,grass,,,,,25.5,,Acid,Rock Tomb,Grass Knot,7,7,3,50000
Mantine,92.7,226,water,flying,,,,,27,,Wing Attack,Twister,Water Pulse,5,7,5,75000
Primeape (Shadow),92.7,57,fighting,none,,,,,24,,Karate Chop,Rage Fist,Ice Punch,4,5,3,50000
Walrein,92.7,365,ice,water,,,,,20.5,,Powder Snow,Icicle Spear,Earthquake,5,9,3,50000
Charjabug (Shadow),92.6,737,bug,electric,,,,,36.5,,Volt Switch,X-Scissor,Discharge,3,3,1,10000
Clefable,92.6,36,fairy,none,,,,,23,,Fairy Wind,Moonblast,Meteor Mash,7,5,1,10000
Dragonair,92.6,148,dragon,none,,,,,33,,Dragon Breath,Aqua Tail,Dragon Pulse,9,14,5,75000
Spidops,92.6,918,bug,none,,,,,37.5,,Shadow Claw,Lunge,Rock Tomb,6,7,1,50000
Altaria,92.4,334,dragon,flying,,,,,28.5,,Dragon Breath,Sky Attack,Flamethrower,13,14,1,10000
Aromatisse,92.4,683,fairy,none,,,,,24,,Fairy Wind,Psyshock,Moonblast,5,7,3,50000
Azumarill,92.4,184,water,fairy,,,,,43,,Bubble,Ice Beam,Play Rough,5,6,3,50000
Guzzlord,92.4,799,dark,dragon,,,,,19.5,,Dragon Tail,Brutal Swing,Sludge Bomb,3,5,20,100000
Jumpluff (Shadow),92.4,189,grass,flying,,,,,40.5,,Fairy Wind,Energy Ball,Acrobatics,5,7,3,50000
Charizard (Shadow),92.2,6,fire,flying,,,,,19,,Ember,Blast Burn,Air Cutter,6,4,3,10000
Doublade,92.2,680,steel,ghost,,,,,22.5,,Shadow Claw,Sacred Sword,Gyro Ball,5,7,5,75000
Dusclops (Shadow),92.2,356,ghost,none,,,,,42,,Hex,Ice Punch,Shadow Punch,4,3,3,50000
Gliscor,92.2,472,ground,flying,,,,,21,,Wing Attack,Sand Tomb,Acrobatics,5,7,5,75000
Ninetales,92.2,38,fire,none,,,,,24.5,,Ember,Weather Ball (Fire),Energy Ball,4,5,3,50000
Qwilfish (Shadow),92.1,211,water,poison,,,,,27,,Poison Sting,Aqua Tail,Shadow Ball,4,6,3,50000
Dondozo,91.9,977,water,none,,,,,18.5,,Waterfall,Surf,Outrage,5,6,5,75000
Florges,91.9,671,fairy,none,,,,,17,,Fairy Wind,Chilling Water,Disarming Voice,5,5,3,50000
Gastrodon,91.9,423,water,ground,,,,,24,,Mud Slap,Body Slam,Earth Power,4,5,3,50000
Gliscor (Shadow),91.9,472,ground,flying,,,,,21,,Wing Attack,Sand Tomb,Acrobatics,5,7,5,75000
Pidgeot,91.9,18,normal,flying,,,,,26.5,,Wing Attack,Twister,Brave Bird,5,7,1,10000
Zeraora,91.9,807,electric,none,,,,,15.5,,Volt Switch,Plasma Fists,Wild Charge,3,3,20,100000
Dusknoir (Shadow),91.7,477,ghost,none,,,,,23.5,,Astonish,Dynamic Punch,Shadow Punch,5,4,3,50000
Lumineon,91.6,457,water,none,,,,,32.5,,Gust,Aqua Tail,Silver Wind,3,4,3,50000
Spiritomb,91.6,442,ghost,dark,,,,,27,,Sucker Punch,Rock Tomb,Shadow Ball,8,8,5,75000
Steelix (Shadow),91.6,208,steel,ground,,,,,23.5,,Thunder Fang,Psychic Fangs,Crunch,6,8,5,75000
Zapdos (Shadow),91.6,145,electric,flying,,,,,15,,Thunder Shock,Drill Peck,Heat Wave,5,5,20,100000
Machamp (Shadow),91.4,68,fighting,none,,,,,18,,Karate Chop,Cross Chop,Rock Slide,4,5,3,50000
Machoke (Shadow),91.4,67,fighting,none,,,,,27.5,,Karate Chop,Cross Chop,Dynamic Punch,4,5,3,50000
Magnezone (Shadow),91.4,462,electric,steel,,,,,17,,Volt Switch,Wild Charge,Mirror Shot,3,3,3,50000
Milotic (Shadow),91.4,350,water,none,,,,,18.5,,Dragon Tail,Aqua Tail,Wrap,3,4,5,75000
Miltank,91.4,241,normal,none,,,,,24,,Rollout,Body Slam,Thunderbolt,3,5,5,75000
Umbreon,91.4,197,dark,none,,,,,27,,Snarl,Foul Play,Last Resort,4,5,5,75000
Drapion,91.2,452,poison,dark,,,,,22.5,,Poison Sting,Crunch,Aqua Tail,5,4,5,75000
Feraligatr,91.2,160,water,none,,,,,19.5,,Shadow Claw,Hydro Cannon,Ice Beam,5,7,3,10000
Forretress,91.2,205,bug,steel,,,,,24.5,,Volt Switch,Sand Tomb,Rock Tomb,3,4,5,75000
Furret,91.2,162,normal,none,,,,,34.5,,Sucker Punch,Swift,Trailblaze,5,7,1,10000
Gallade,91.2,475,psychic,fighting,,,,,18,,Psycho Cut,Close Combat,Leaf Blade,5,4,5,75000
Melmetal,91.2,809,steel,none,,,,,15.5,,Thunder Shock,Double Iron Bash,Dynamic Punch,4,5,20,100000
Oinkologne (Female),91.2,916,normal,none,,,,,22.5,,Mud Slap,Body Slam,Trailblaze,4,5,1,10000
Toucannon,91.2,733,normal,flying,,,,,20.5,,Peck,Beak Blast,Drill Peck,7,5,1,10000
Blastoise,91.1,9,water,none,,,,,23,,Rollout,Hydro Cannon,Skull Bash,4,6,3,10000
Dunsparce,91.1,206,normal,none,,,,,37.5,,Rollout,Drill Run,Rock Slide,4,4,3,50000
Fearow,91.1,22,normal,flying,,,,,28,,Peck,Drill Peck,Drill Run,5,5,1,10000
Morgrem,91.1,860,dark,fairy,,,,,49.5,,Sucker Punch,Foul Play,Play Rough,6,9,5,50000
Bronzong,90.9,437,steel,psychic,,,,,25,,Confusion,Weather Ball (Water),Payback,3,5,3,50000
Castform (Sunny),90.9,351,fire,none,,,,,39.5,,Ember,Weather Ball (Fire),Solar Beam,4,9,5,75000
Gligar,90.9,207,ground,flying,,,,,31,,Wing Attack,Night Slash,Dig,5,7,5,75000
Greedent,90.9,820,normal,none,,,,,23.5,,Mud Shot,Body Slam,Trailblaze,4,5,1,10000
Metang,90.9,375,steel,psychic,,,,,36,,Fury Cutter,Psyshock,Gyro Ball,10,13,5,75000
Raikou,90.9,243,electric,none,,,,,16,,Thunder Shock,Wild Charge,Aura Sphere,5,5,20,100000
Sylveon,90.9,700,fairy,none,,,,,18,,Fairy Wind,Psyshock,Shadow Ball,5,6,5,75000
Aurorus,90.7,699,rock,ice,,,,,20,,Powder Snow,Weather Ball (Ice),Meteor Beam,5,8,5,75000
Cresselia,90.7,488,psychic,none,,,,,20,,Psycho Cut,Grass Knot,Moonblast,6,7,20,100000
Empoleon,90.7,395,water,steel,,,,,19,,Metal Sound,Hydro Cannon,Drill Peck,5,5,3,10000
Magnezone,90.7,462,electric,steel,,,,,17,,Volt Switch,Wild Charge,Mirror Shot,3,3,3,50000
Abomasnow (Shadow),90.6,460,grass,ice,,,,,23.5,,Powder Snow,Weather Ball (Ice),Energy Ball,5,6,3,50000
Carbink,90.6,703,rock,fairy,,,,,50,,Rock Throw,Rock Slide,Moonblast,9,12,5,75000
Golisopod,90.6,768,bug,water,,,,,17.5,,Fury Cutter,X-Scissor,Aqua Jet,10,10,1,10000
Greninja,90.6,658,water,dark,,,,,21,,Water Shuriken,Hydro Cannon,Night Slash,3,3,3,10000
Seaking,90.6,119,water,none,,,,,26,,Peck,Drill Run,Icy Wind,5,6,3,50000
Toucannon (Shadow),90.6,733,normal,flying,,,,,20.5,,Peck,Beak Blast,Drill Peck,7,5,1,10000
Hippowdon,90.4,450,ground,none,,,,,18,,Sand Attack,Weather Ball (Rock),Earth Power,9,13,3,50000
Ludicolo,90.4,272,water,grass,,,,,24,,Astonish,Weather Ball (Water),Energy Ball,4,5,3,50000
Murkrow (Shadow),90.4,198,dark,flying,,,,,41,,Peck,Drill Peck,Foul Play,5,5,3,50000
Qwilfish,90.4,211,water,poison,,,,,27,,Poison Sting,Aqua Tail,Shadow Ball,4,6,3,50000
Shelgon (Shadow),90.4,372,dragon,none,,,,,27.5,,Dragon Breath,Twister,Flamethrower,10,14,5,75000
Swalot,90.4,317,poison,none,,,,,28.5,,Mud Shot,Sludge,Ice Beam,5,7,1,10000
Drampa,90.2,780,normal,dragon,,,,,19,,Dragon Breath,Swift,Dragon Pulse,9,14,5,75000
Forretress (Shadow),90.2,205,bug,steel,,,,,24.5,,Volt Switch,Sand Tomb,Rock Tomb,3,4,5,75000
Lickitung,90.2,108,normal,none,,,,,50,,Lick,Body Slam,Power Whip,12,17,3,50000
Murkrow,90.2,198,dark,flying,,,,,41,,Peck,Drill Peck,Foul Play,5,5,3,50000
Weezing (Galarian) (Shadow),90.2,110,poison,fairy,,,,,24.5,,Fairy Wind,Sludge,Brutal Swing,5,4,3,50000
Thievul,90.1,828,dark,none,,,,,26,,Sucker Punch,Night Slash,Play Rough,5,9,1,10000
Lapras (Shadow),89.9,131,water,ice,,,,,21.5,,Psywave,Sparkling Aria,Ice Beam,12,14,5,75000
Suicune,89.9,245,water,none,,,,,18.5,,Ice Fang,Bubble Beam,Scald,7,9,20,100000
Dewott (Shadow),89.7,502,water,none,,,,,35,,Fury Cutter,Aqua Tail,X-Scissor,9,10,3,10000
Dodrio,89.7,85,normal,flying,,,,,23.5,,Peck,Drill Peck,Brave Bird,5,7,3,50000
Drapion (Shadow),89.7,452,poison,dark,,,,,22.5,,Poison Sting,Crunch,Aqua Tail,5,4,5,75000
Girafarig (Shadow),89.7,203,normal,psychic,,,,,27.5,,Confusion,Psychic Fangs,Trailblaze,3,4,3,50000
Gyarados (Shadow),89.7,130,water,flying,,,,,16.5,,Dragon Breath,Aqua Tail,Twister,9,10,1,10000
Orthworm,89.7,968,steel,none,,,,,24.5,,Mud Slap,Rock Tomb,Earthquake,5,7,5,75000
Shelgon,89.7,372,dragon,none,,,,,27.5,,Dragon Breath,Twister,Flamethrower,10,14,5,75000
Gyarados,89.5,130,water,flying,,,,,16.5,,Dragon Breath,Aqua Tail,Twister,9,10,1,10000
Ninetales (Alolan),89.5,38,ice,fairy,,,,,24,,Powder Snow,Weather Ball (Ice),Chilling Water,5,6,3,50000
Roserade,89.5,407,grass,poison,,,,,18.5,,Poison Sting,Weather Ball (Fire),Leaf Storm,4,7,3,50000
Togekiss,89.5,468,fairy,flying,,,,,16.5,,Peck,Psyshock,Aura Sphere,5,5,3,50000
Trumbeak (Shadow),89.5,732,normal,flying,,,,,46,,Peck,Drill Peck,Rock Blast,5,5,1,10000
Dewgong,89.4,87,water,ice,,,,,28.5,,Ice Shard,Icy Wind,Drill Run,5,4,3,50000
Marowak,89.4,105,ground,none,,,,,31.5,,Mud Slap,Bone Club,Rock Slide,4,5,3,50000
Samurott,89.4,503,water,none,,,,,19.5,,Fury Cutter,Hydro Cannon,Megahorn,10,14,3,10000
Wigglytuff,89.4,40,normal,fairy,,,,,29,,Charm,Icy Wind,Swift,6,5,1,10000
Abomasnow,89.2,460,grass,ice,,,,,23.5,,Powder Snow,Weather Ball (Ice),Energy Ball,5,6,3,50000
Empoleon (Shadow),89.2,395,water,steel,,,,,19,,Metal Sound,Hydro Cannon,Drill Peck,5,5,3,10000
Hakamo-o,89.2,783,dragon,fighting,,,,,36.5,,Dragon Tail,Brick Break,Rock Tomb,4,5,5,75000
Malamar (Shadow),89.2,687,dark,psychic,,,,,23.5,,Psywave,Foul Play,Superpower,10,10,3,50000
Pidgeot (Shadow),89.2,18,normal,flying,,,,,26.5,,Wing Attack,Twister,Brave Bird,5,7,1,10000
Electivire (Shadow),89,466,electric,none,,,,,18,,Thunder Shock,Ice Punch,Wild Charge,5,5,5,75000
Ledian (Shadow),89,166,bug,flying,,,,,49.5,,Rollout,Dynamic Punch,Acrobatics,4,5,1,10000
Marowak (Alolan),89,105,fire,ghost,,,,,31.5,,Fire Spin,Bone Club,Shadow Bone,4,5,3,50000
Swampert,89,260,water,ground,,,,,18.5,,Mud Shot,Hydro Cannon,Earthquake,5,8,3,10000
Weezing (Galarian),89,110,poison,fairy,,,,,24.5,,Fairy Wind,Sludge,Brutal Swing,5,4,3,50000
Annihilape (Shadow),88.9,979,fighting,ghost,,,,,17,,Counter,Rage Fist,Ice Punch,6,7,3,50000
Charizard,88.9,6,fire,flying,,,,,19,,Ember,Blast Burn,Air Cutter,6,4,3,10000
Dewott,88.9,502,water,none,,,,,35,,Fury Cutter,Aqua Tail,X-Scissor,9,10,3,10000
Dragalge,88.9,691,poison,dragon,,,,,23.5,,Acid,Aqua Tail,Outrage,5,8,3,50000
Pachirisu,88.9,417,electric,none,,,,,50,,Volt Switch,Hyper Fang,Thunder Punch,4,3,5,75000
Raikou (Shadow),88.9,243,electric,none,,,,,15.5,,Thunder Shock,Wild Charge,Aura Sphere,5,5,20,100000
Sandslash (Alolan),88.9,28,ice,steel,,,,,23,,Powder Snow,Ice Punch,Drill Run,5,5,3,50000
Wormadam (Trash),88.9,413,bug,steel,,,,,41,,Sucker Punch,Bug Buzz,Iron Head,9,8,1,10000
Quagsire,88.7,195,water,ground,,,,,28.5,,Mud Shot,Aqua Tail,Mud Bomb,4,5,3,50000
Swampert (Shadow),88.7,260,water,ground,,,,,18.5,,Mud Shot,Hydro Cannon,Earthquake,5,8,3,10000
Blaziken,88.5,257,fire,fighting,,,,,19.5,,Ember,Aura Sphere,Blast Burn,5,6,3,10000
Machamp,88.5,68,fighting,none,,,,,18,,Karate Chop,Cross Chop,Rock Slide,4,5,3,50000
Metang (Shadow),88.5,375,steel,psychic,,,,,36,,Fury Cutter,Psyshock,Gyro Ball,10,13,5,75000
Palkia (Shadow),88.5,484,water,dragon,,,,,13.5,,Dragon Breath,Aqua Tail,Draco Meteor,9,17,20,100000
Raichu,88.5,26,electric,none,,,,,25.5,,Thunder Shock,Wild Charge,Trailblaze,5,5,1,10000
Seismitoad,88.5,537,water,ground,,,,,22,,Mud Shot,Earth Power,Icy Wind,6,5,3,50000
Solrock,88.5,338,rock,psychic,,,,,24,,Psywave,Weather Ball (Fire),Rock Slide,9,12,3,50000
Altaria (Shadow),88.4,334,dragon,flying,,,,,28.5,,Dragon Breath,Sky Attack,Flamethrower,13,14,1,10000
Ampharos (Shadow),88.4,181,electric,none,,,,,19.5,,Volt Switch,Brutal Swing,Trailblaze,3,3,5,75000
Grumpig (Shadow),88.4,326,psychic,none,,,,,23.5,,Psywave,Dynamic Punch,Shadow Ball,12,13,1,10000
Lanturn,88.4,171,water,electric,,,,,27,,Water Gun,Surf,Thunderbolt,15,19,3,50000
Registeel,88.4,379,steel,none,,,,,22.5,,Lock On,Flash Cannon,Focus Blast,13,15,20,100000
Suicune (Shadow),88.4,245,water,none,,,,,18,,Ice Fang,Bubble Beam,Scald,7,9,20,100000
Cetoddle,88.2,974,ice,none,,,,,50,,Powder Snow,Avalanche,Body Slam,6,5,3,50000
Cradily,88.2,346,rock,grass,,,,,25.5,,Bullet Seed,Rock Tomb,Grass Knot,4,4,3,50000
Crustle,88.2,558,bug,rock,,,,,22,,Fury Cutter,X-Scissor,Rock Wrecker,10,13,1,10000
Ursaring,88.2,217,normal,none,,,,,18.5,,Shadow Claw,Close Combat,Swift,6,5,3,50000
Victreebel (Shadow),88.2,71,grass,poison,,,,,23,,Acid,Leaf Blade,Sludge Bomb,5,7,3,50000
Hippowdon (Shadow),88,450,ground,none,,,,,18,,Sand Attack,Weather Ball (Rock),Earth Power,9,13,3,50000
Klefki,88,707,steel,fairy,,,,,29,,Astonish,Foul Play,Play Rough,4,6,3,50000
Kommo-o,88,784,dragon,fighting,,,,,16.5,,Dragon Tail,Clanging Scales,Upper Hand,4,4,5,75000
Qwilfish (Hisuian),88,211,dark,poison,,,,,26,,Poison Sting,Aqua Tail,Shadow Ball,4,6,3,50000
Slowbro,88,80,water,psychic,,,,,22,,Confusion,Drain Punch,Ice Beam,3,4,3,50000
Amoonguss,87.9,591,grass,poison,,,,,26.5,,Astonish,Grass Knot,Foul Play,5,4,3,50000
Ampharos,87.9,181,electric,none,,,,,19.5,,Volt Switch,Brutal Swing,Trailblaze,3,3,5,75000
Articuno,87.9,144,ice,flying,,,,,18.5,,Powder Snow,Icy Wind,Hurricane,6,8,20,100000
Diggersby (Shadow),87.9,660,normal,ground,,,,,47,,Mud Shot,Scorching Sands,Fire Punch,6,5,1,10000
Primarina,87.9,730,water,fairy,,,,,17,,Waterfall,Disarming Voice,Hydro Cannon,5,4,3,10000
Swanna,87.9,581,water,flying,,,,,26.5,,Gust,Aqua Jet,Fly,3,4,3,50000
Torkoal,87.9,324,fire,none,,,,,27,,Ember,Flame Wheel,Overheat,5,7,3,50000
Castform (Rainy),87.7,351,water,none,,,,,39.5,,Water Gun,Weather Ball (Water),Thunder,12,20,5,75000
Hypno,87.7,97,psychic,none,,,,,27,,Confusion,Shadow Ball,Thunder Punch,4,3,3,50000
Samurott (Shadow),87.7,503,water,none,,,,,19.5,,Fury Cutter,Hydro Cannon,Megahorn,10,14,3,10000
Blaziken (Shadow),87.5,257,fire,fighting,,,,,19.5,,Ember,Aura Sphere,Blast Burn,5,6,3,10000
Diggersby,87.5,660,normal,ground,,,,,47,,Mud Shot,Fire Punch,Scorching Sands,5,6,1,10000
Dragonite (Shadow),87.5,149,dragon,flying,,,,,14.5,,Dragon Breath,Thunder Punch,Superpower,10,10,5,75000
Dudunsparce,87.5,982,normal,none,,,,,20.5,,Rollout,Body Slam,Drill Run,3,4,3,50000
Marowak (Shadow),87.5,105,ground,none,,,,,31.5,,Mud Slap,Bone Club,Rock Slide,4,5,3,50000
Moltres (Galarian),87.5,146,dark,flying,,,,,17.5,,Sucker Punch,Fly,Brave Bird,7,8,20,100000
Quagsire (Shadow),87.5,195,water,ground,,,,,28.5,,Mud Shot,Aqua Tail,Mud Bomb,4,5,3,50000
Girafarig,87.4,203,normal,psychic,,,,,27.5,,Confusion,Psychic Fangs,Trailblaze,3,4,3,50000
Ledian,87.4,166,bug,flying,,,,,49.5,,Rollout,Dynamic Punch,Acrobatics,4,5,1,10000
Linoone,87.4,264,normal,none,,,,,38.5,,Shadow Claw,Swift,Grass Knot,5,7,1,10000
Rapidash (Shadow),87.4,78,fire,none,,,,,22.5,,Incinerate,Drill Run,Wild Charge,2,3,3,50000
Ninetales (Alolan) (Shadow),87.2,38,ice,fairy,,,,,24,,Powder Snow,Weather Ball (Ice),Chilling Water,5,6,3,50000
Salamence (Shadow),87.2,373,dragon,flying,,,,,14.5,,Dragon Tail,Fly,Brutal Swing,4,3,5,75000
Conkeldurr,87,534,fighting,none,,,,,16.5,,Force Palm,Dynamic Punch,Brutal Swing,5,4,5,75000
Dubwool,87,832,normal,none,,,,,25.5,,Double Kick,Body Slam,Payback,3,5,3,10000
Gourgeist (Large),87,711,ghost,grass,,,,,22,,Incinerate,Shadow Ball,Seed Bomb,3,2,5,75000
Marowak (Alolan) (Shadow),87,105,fire,ghost,,,,,31.5,,Fire Spin,Shadow Bone,Bone Club,5,4,3,50000
Nidoqueen,87,31,poison,ground,,,,,22.5,,Mud Slap,Earth Power,Poison Fang,5,4,3,50000
Samurott (Hisuian),87,503,water,dark,,,,,20,,Fury Cutter,Sacred Sword,Icy Wind,9,12,3,10000
Conkeldurr (Shadow),86.9,534,fighting,none,,,,,16.5,,Force Palm,Dynamic Punch,Brutal Swing,5,4,5,75000
Klang,86.9,600,steel,none,,,,,31.5,,Metal Sound,Vise Grip,Thunderbolt,5,7,5,75000
Lunatone,86.9,337,rock,psychic,,,,,24,,Psywave,Weather Ball (Ice),Rock Slide,9,12,3,50000
Overqwil,86.9,904,dark,poison,,,,,18.5,,Poison Sting,Aqua Tail,Shadow Ball,4,6,5,75000
Palossand,86.9,770,ghost,ground,,,,,23,,Astonish,Shadow Ball,Sand Tomb,5,4,3,50000
Politoed (Shadow),86.9,186,water,none,,,,,23,,Mud Shot,Weather Ball (Water),Earthquake,4,8,3,50000
Gourgeist (Average),86.7,711,ghost,grass,,,,,23.5,,Incinerate,Shadow Ball,Seed Bomb,3,2,5,75000
Mightyena (Shadow),86.7,262,dark,none,,,,,29,,Sucker Punch,Crunch,Poison Fang,7,6,1,10000
Thundurus (Incarnate) (Shadow),86.7,642,electric,flying,,,,,16.5,,Thunder Shock,Thunder Punch,Brick Break,5,5,20,100000
Trumbeak,86.7,732,normal,flying,,,,,48.5,,Peck,Drill Peck,Rock Blast,5,5,1,10000
Uxie,86.7,480,psychic,none,,,,,22,,Confusion,Swift,Thunder,3,5,20,100000
Bewear (Shadow),86.5,760,normal,fighting,,,,,17.5,,Shadow Claw,Superpower,Stomp,5,5,1,10000
Blastoise (Shadow),86.5,9,water,none,,,,,23,,Rollout,Hydro Cannon,Skull Bash,4,6,3,10000
Politoed,86.5,186,water,none,,,,,23,,Mud Shot,Weather Ball (Water),Earthquake,4,8,3,50000
Farfetch'd (Galarian),86.4,83,fighting,none,,,,,37,,Fury Cutter,Leaf Blade,Brick Break,9,10,3,50000
Feraligatr (Shadow),86.4,160,water,none,,,,,19.5,,Shadow Claw,Hydro Cannon,Ice Beam,5,7,3,10000
Gourgeist (Super),86.4,711,ghost,grass,,,,,21,,Incinerate,Shadow Ball,Seed Bomb,3,2,5,75000
Tinkatuff,86.4,958,fairy,steel,,,,,50,,Fairy Wind,Play Rough,Flash Cannon,7,8,3,75000
Toxapex,86.4,748,poison,water,,,,,38,,Poison Jab,Brine,Sludge Wave,8,10,3,50000
Castform,86.2,351,normal,none,,,,,39.5,,Hex,Weather Ball (Rock),Energy Ball,3,4,5,75000
Drifblim,86.2,426,ghost,flying,,,,,23.5,,Hex,Icy Wind,Shadow Ball,4,4,5,75000
