Pokemon,Score,Dex,Type 1,Type 2,Attack,Defense,Stamina,Stat Product,Level,CP,Fast Move,Charged Move 1,Charged Move 2,Charged Move 1 Count,Charged Move 2 Count,Buddy Distance,Charged Move Cost
Decidueye,89.5,724,grass,ghost,127.8,115.2,119,1751985,20,1496,Astonish,Frenzy Plant,Spirit Shackle,5,4,3,10000
Muk,89.5,89,poison,none,115.8,111.7,148,1914359,20,1488,Poison Jab,Dark Pulse,Thunder Punch,8,6,3,50000
Tentacruel,89.3,73,water,poison,108.9,143.5,131,2047157,23,1493,Acid,Scald,Payback,7,8,3,50000
Weezing (Galarian),89.2,110,poison,fairy,117.6,139.5,116,1903003,24.5,1495,Fairy Wind,Brutal Swing,Sludge,4,5,3,50000
Xatu,89.2,178,psychic,flying,132.2,107.9,119,1697461,25.5,1498,Peck,Psyshock,Aerial Ace,5,6,3,50000
Weezing,88.9,110,poison,none,117.5,140.2,116,1910926,25,1498,Rollout,Shadow Ball,Sludge Bomb,4,4,3,50000
Mew,88.1,151,psychic,none,120.4,119.3,129,1852920,16.5,1493,Shadow Claw,Dark Pulse,Psyshock,7,5,20,100000
Slowbro (Galarian),88.1,80,poison,psychic,119.1,108.3,146,1883185,22.5,1497,Confusion,Brutal Swing,Sludge Bomb,3,4,3,50000
Golisopod,88,768,bug,water,124.0,134.6,108,1802563,17.5,1495,Shadow Claw,X-Scissor,Aqua Jet,5,5,1,10000
Grimer,87.9,88,poison,none,121.0,88.2,172,1835618,50,1490,Poison Jab,Sludge,Mud Bomb,6,7,3,50000
Chimecho,87.8,358,psychic,none,119.5,120.8,130,1876628,25,1497,Astonish,Psyshock,Shadow Ball,4,5,5,75000
Uxie,87.7,480,psychic,none,102.1,176.0,122,2192291,22,1496,Confusion,Swift,Future Sight,3,5,20,100000
Venomoth,87.3,49,bug,poison,127.0,107.5,129,1761172,27,1495,Psywave,Poison Fang,Silver Wind,10,12,3,50000
Dedenne,87.1,702,electric,fairy,124.3,109.0,133,1801977,30,1496,Thunder Shock,Parabolic Charge,Play Rough,6,7,3,50000
Houndstone,86.7,972,ghost,none,120.3,130.3,119,1865336,22,1497,Lick,Shadow Ball,Psychic Fangs,17,12,3,50000
Beedrill,85.8,15,bug,poison,127.1,106.5,130,1759700,30.5,1495,Poison Sting,X-Scissor,Drill Run,5,5,1,10000
Frosmoth,85.8,873,ice,bug,141.5,101.0,111,1586356,20.5,1498,Powder Snow,Icy Wind,Bug Buzz,6,8,5,75000
Electivire,85.7,466,electric,none,143.3,100.8,108,1560021,18,1495,Thunder Shock,Ice Punch,Wild Charge,5,5,5,75000
Misdreavus,85.7,200,ghost,none,123.0,120.8,122,1812725,29,1493,Astonish,Shadow Sneak,Dark Pulse,5,5,3,50000
Kilowattrel,85.6,941,electric,flying,143.2,92.5,118,1563028,22.5,1496,Thunder Shock,Acrobatics,Aerial Ace,7,5,1,10000
Grafaiai,85.5,945,poison,normal,134.2,107.7,115,1662134,24.5,1493,Poison Jab,Poison Fang,Sludge Bomb,6,8,3,50000
Ariados,85.4,168,bug,poison,124.2,103.8,140,1804874,33.5,1497,Poison Sting,Shadow Sneak,Lunge,6,5,1,10000
Swoobat,85.4,528,psychic,flying,126.6,101.6,138,1775033,34.5,1499,Confusion,Fly,Psychic Fangs,4,3,1,10000
Mismagius,85.2,429,ghost,none,131.6,123.6,104,1691639,21,1492,Hex,Shadow Ball,Dark Pulse,4,4,3,50000
Sceptile,84.8,254,grass,none,135.6,109.3,111,1645140,20,1493,Fury Cutter,Leaf Blade,Aerial Ace,9,12,3,10000
Parasect,84.7,47,bug,grass,124.1,118.2,123,1804240,30.5,1496,Fury Cutter,X-Scissor,Cross Poison,10,9,3,50000
Pinsir,84.4,127,bug,none,139.6,112.6,102,1603334,18.5,1496,Fury Cutter,X-Scissor,Close Combat,10,12,5,75000
Polteageist,84.1,855,ghost,none,142.8,115.6,95,1568230,18,1496,Hex,Shadow Ball,Dark Pulse,4,4,3,50000
Ninjask,83.9,291,bug,flying,144.7,88.4,121,1547769,28.5,1496,Fury Cutter,Shadow Ball,Aerial Ace,13,12,5,75000
Rapidash (Galarian),83.9,78,psychic,fairy,133.6,111.5,112,1668397,22.5,1492,Psycho Cut,Body Slam,Megahorn,4,7,3,50000
Raichu (Alolan),83.8,26,electric,psychic,135.4,109.9,111,1651731,24,1495,Thunder Shock,Wild Charge,Psyshock,5,5,1,10000
Qwilfish,83.7,211,water,poison,131.1,105.5,123,1701219,27,1493,Poison Sting,Aqua Tail,Ice Beam,4,7,3,50000
Scolipede,83.5,545,bug,poison,131.7,120.3,107,1695256,22.5,1494,Bug Bite,X-Scissor,Aqua Tail,14,12,1,10000
Victreebel,83.4,71,grass,poison,135.1,93.5,131,1654772,23,1495,Acid,Leaf Blade,Sludge Bomb,5,7,3,50000
Mr. Mime,82.8,122,psychic,fairy,131.5,144.2,90,1706607,25,1498,Psywave,Shadow Ball,Psychic,13,14,5,75000
Oricorio (Pom-Pom),82.3,741,electric,flying,130.8,102.0,128,1707725,24,1494,Air Slash,Air Cutter,Aerial Ace,4,5,3,75000
Raichu,82.1,26,electric,none,133.5,110.6,114,1683221,25.5,1499,Volt Switch,Wild Charge,Brick Break,3,3,1,10000
Lurantis,81.9,754,grass,none,126.2,117.8,119,1769097,23,1494,Fury Cutter,Leaf Blade,X-Scissor,9,10,3,50000
Leavanny,81.8,542,bug,grass,129.4,110.2,121,1725445,21.5,1494,Shadow Claw,X-Scissor,Leaf Blade,5,5,1,10000
Swadloon,81.6,541,bug,grass,106.7,146.2,135,2105938,50,1499,Bug Bite,Silver Wind,Bug Buzz,15,20,1,10000
Electrode (Hisuian),81.5,101,electric,grass,123.2,128.7,115,1823422,26,1498,Thunder Shock,Wild Charge,Swift,5,4,3,50000
Roserade,81.3,407,grass,poison,141.9,114.3,97,1573259,18.5,1494,Poison Sting,Weather Ball (Fire),Sludge Bomb,4,6,3,50000
Karrablast,81,588,bug,none,127.7,85.7,127,1389874,50,1332,Fury Cutter,X-Scissor,Drill Run,10,10,3,50000
Espeon,80.8,196,psychic,none,148.0,105.6,97,1515994,17.5,1497,Confusion,Shadow Ball,Psychic Fangs,4,3,5,75000
Banette,80.5,354,ghost,none,145.2,92.2,115,1539556,24,1495,Shadow Claw,Shadow Ball,Dazzling Gleam,7,7,3,50000
Jolteon,80.5,135,electric,none,137.4,114.7,103,1623257,19,1493,Volt Switch,Discharge,Last Resort,3,4,5,75000
Alakazam,80.3,65,psychic,none,155.8,101.4,91,1437629,18,1496,Psycho Cut,Shadow Ball,Fire Punch,6,5,3,50000
Eelektross,80.3,604,electric,none,133.8,99.7,126,1680822,20,1499,Acid,Crunch,Thunderbolt,6,7,1,10000
Electabuzz,79.9,125,electric,none,130.8,113.2,115,1702754,24,1492,Thunder Shock,Thunder Punch,Return,5,8,5,75000
Wyrdeer,79.7,899,normal,psychic,126.6,95.5,146,1765184,20,1494,Confusion,Wild Charge,Megahorn,4,4,5,75000
Sinistcha,79.6,1013,grass,ghost,132.1,118.3,108,1687762,18.5,1493,Astonish,Shadow Ball,Energy Ball,5,5,3,50000
Seviper,78.9,336,poison,none,137.5,90.0,131,1621125,26.5,1492,Poison Jab,Poison Fang,Crunch,6,7,3,50000
Nidorino,78.5,33,poison,none,123.3,104.3,141,1813287,47.5,1495,Poison Sting,Sludge Bomb,Ice Beam,6,7,3,50000
Masquerain,78.3,284,bug,flying,129.5,109.1,122,1723671,24.5,1494,Infestation,Air Cutter,Lunge,3,4,1,10000
Bellossom,78.2,182,grass,none,115.0,132.2,128,1945984,24.5,1495,Acid,Leaf Blade,Dazzling Gleam,5,7,3,50000
Flapple,78.1,841,grass,dragon,138.1,100.1,117,1617386,22.5,1494,Dragon Breath,Fly,Outrage,12,15,5,75000
Medicham,78,308,fighting,psychic,106.9,139.4,141,2101162,49,1498,Psycho Cut,Ice Punch,Dynamic Punch,5,5,3,50000
Mr. Mime (Galarian),78,122,ice,psychic,130.4,127.0,104,1722323,27,1498,Confusion,Ice Punch,Triple Axel,3,4,5,75000
Slowpoke (Galarian),77.8,79,psychic,none,104.1,94.9,186,1837511,50,1383,Confusion,Psyshock,Surf,3,4,3,50000
Starmie,77.8,121,water,psychic,133.1,122.0,104,1688773,21.5,1499,Psywave,Power Gem,Surf,13,12,3,50000
Gogoat,77.6,673,grass,none,119.7,94.9,165,1874322,19.5,1497,Vine Whip,Leaf Blade,Rock Slide,5,6,3,50000
Shiinotic,77.4,756,grass,fairy,116.5,134.2,123,1923019,31,1496,Astonish,Moonblast,Sludge Bomb,6,5,3,50000
Pineco,76.9,204,bug,none,103.3,115.1,127,1510008,50,1248,Bug Bite,Rock Tomb,Sand Tomb,17,14,5,75000
Arbok,76.8,24,poison,none,123.7,120.1,122,1812477,29,1497,Acid,Dark Pulse,Sludge Wave,7,9,3,50000
Jynx,76.8,124,ice,psychic,141.2,102.2,110,1587370,21.5,1497,Confusion,Avalanche,Ice Punch,4,3,5,75000
Wormadam (Plant),76.8,413,bug,grass,110.0,144.8,128,2038784,34.5,1497,Sucker Punch,Bug Buzz,Energy Ball,9,7,1,10000
Luxray,76.6,405,electric,none,138.0,98.9,119,1624136,19,1497,Spark,Crunch,Psychic Fangs,7,5,5,75000
Hoopa,76.5,720,psychic,ghost,144.8,106.3,99,1523832,16,1485,Astonish,Shadow Ball,Psychic,5,6,20,100000
Yanma,76.5,193,bug,flying,130.8,89.6,146,1711073,46.5,1496,Wing Attack,Aerial Ace,Silver Wind,6,6,3,50000
Heracross,76.4,214,bug,fighting,134.6,108.4,114,1663333,17.5,1496,Fury Cutter,Megahorn,Rock Tomb,14,13,3,50000
Yanmega,76.4,469,bug,flying,136.8,96.0,125,1641600,19,1498,Wing Attack,Aerial Ace,Bug Buzz,6,8,3,50000
Crobat,76.2,169,poison,flying,121.2,118.1,129,1846470,21,1495,Air Slash,Air Cutter,Cross Poison,4,4,1,10000
Butterfree,76,12,bug,flying,126.6,112.5,124,1766070,31.5,1495,Bug Bite,Bug Buzz,Signal Beam,20,19,1,10000
Dustox,75.8,269,bug,poison,94.9,148.7,142,2003851,50,1379,Confusion,Sludge Bomb,Silver Wind,4,4,1,10000
Mr. Rime,75.8,866,ice,psychic,127.4,114.4,120,1748947,19.5,1492,Confusion,Ice Punch,Triple Axel,3,4,5,75000
Manectric,75.7,310,electric,none,142.4,91.3,121,1573136,23.5,1496,Snarl,Wild Charge,Psychic Fangs,4,3,3,50000
Meowstic (Male),75.3,678,psychic,none,117.1,123.9,132,1915147,26,1497,Sucker Punch,Psychic,Thunderbolt,8,8,3,50000
Exeggutor (Alolan),75.1,103,grass,dragon,134.4,94.8,131,1669087,18.5,1497,Dragon Tail,Dragon Pulse,Seed Bomb,5,4,3,50000
Mothim,75,414,bug,flying,140.0,82.9,138,1601628,31.5,1497,Bug Bite,Aerial Ace,Bug Buzz,15,20,1,10000
Oricorio (Pa'u),75,741,psychic,flying,130.8,102.0,128,1707725,24,1494,Air Slash,Air Cutter,Aerial Ace,4,5,3,75000
Gallade,74.9,475,psychic,fighting,136.5,115.6,104,1641058,18,1496,Confusion,Leaf Blade,Close Combat,3,4,5,75000
Snover,74.4,459,grass,ice,109.2,100.8,142,1563045,50,1306,Powder Snow,Ice Beam,Stomp,7,5,3,50000
Slowpoke,74.3,79,water,psychic,104.1,94.9,186,1837511,50,1383,Confusion,Psyshock,Water Pulse,3,4,3,50000
Flaaffy,74.2,180,electric,none,121.5,100.4,151,1841989,44,1496,Tackle,Power Gem,Discharge,17,14,5,75000
Heliolisk,74.2,695,electric,normal,138.1,112.1,105,1625506,21.5,1498,Volt Switch,Parabolic Charge,Grass Knot,4,4,3,50000
Toxicroak,74.1,454,poison,fighting,136.2,93.7,129,1646290,22.5,1497,Poison Sting,Shadow Ball,Sludge Bomb,6,6,3,50000
Sigilyph,73.7,561,psychic,flying,130.0,112.1,118,1719614,21.5,1495,Air Slash,Air Cutter,Ancient Power,4,5,5,75000
Gothitelle,73.6,576,psychic,none,115.3,140.9,119,1933247,23,1492,Confusion,Rock Slide,Future Sight,4,5,3,50000
Dolliv,73.5,929,grass,normal,118.4,122.6,130,1887059,50,1494,Tackle,Trailblaze,Seed Bomb,15,14,3,50000
Espurr,73.4,677,psychic,none,113.4,108.3,145,1780777,50,1421,Confusion,Psyshock,Energy Ball,3,4,3,50000
Serperior,73,497,grass,none,110.2,142.2,130,2037157,25,1498,Vine Whip,Frenzy Plant,Aerial Ace,6,6,3,10000
Sneasler,73,903,fighting,poison,145.4,94.7,112,1542171,17,1497,Shadow Claw,X-Scissor,Close Combat,5,6,5,75000
Grotle,72.9,388,grass,none,117.8,114.8,141,1906805,30,1498,Bite,Body Slam,Energy Ball,18,23,3,10000
Vivillon,72.9,666,bug,flying,131.7,86.3,149,1693491,30,1493,Gust,Aerial Ace,Bug Buzz,4,5,1,10000
Venusaur,72.8,3,grass,poison,122.1,122.1,123,1833734,20.5,1496,Vine Whip,Sludge,Frenzy Plant,5,6,3,10000
Bruxish,72.7,779,water,psychic,136.4,102.5,117,1635777,23,1493,Confusion,Psyshock,Psychic Fangs,3,3,3,50000
Beautifly,72.3,267,bug,flying,144.7,83.9,127,1541822,33,1493,Infestation,Air Cutter,Silver Wind,3,4,1,10000
Gardevoir,72.3,282,psychic,fairy,136.5,115.6,104,1641058,18,1496,Confusion,Shadow Ball,Triple Axel,4,4,5,75000
Slowbro,72.1,80,water,psychic,113.4,120.9,144,1974249,22,1496,Confusion,Surf,Ice Beam,4,4,3,50000
Appletun,71.7,842,grass,dragon,116.5,102.5,161,1922541,23,1496,Astonish,Outrage,Dragon Pulse,6,6,5,75000
Oddish,71.5,43,grass,poison,122.6,106.7,120,1569770,50,1387,Acid,Sludge Bomb,Seed Bomb,7,5,3,50000
Pawmo,71.5,922,electric,fighting,136.1,81.5,142,1575085,50,1464,Thunder Shock,Wild Charge,Thunder Punch,5,5,3,75000
Gloom,71.1,44,grass,poison,121.3,115.9,131,1841686,37,1494,Acid,Sludge Bomb,Moonblast,7,8,3,50000
Lilligant (Hisuian),71.1,549,grass,fighting,133.4,107.7,117,1680960,22,1497,Leafage,Leaf Blade,Acrobatics,5,7,1,10000
Deoxys (Defense),70.9,386,psychic,none,101.0,221.4,98,2191417,23.5,1487,Counter,Psycho Boost,Rock Slide,6,8,20,100000
Gothorita,70.8,575,psychic,none,112.2,132.7,134,1995118,40,1496,Confusion,Future Sight,Psychic,5,4,3,50000
Azelf,70.4,482,psychic,none,152.5,90.3,106,1459700,17,1491,Confusion,Swift,Future Sight,3,5,20,100000
Meowstic (Female),70.3,678,psychic,none,117.1,123.9,132,1915147,26,1497,Confusion,Shadow Ball,Psychic,4,4,3,50000
Drowzee,70.1,96,psychic,none,87.3,126.8,142,1571889,50,1171,Confusion,Psyshock,Return,3,5,3,50000
Mesprit,70.1,481,psychic,none,123.5,128.0,114,1802112,18,1491,Confusion,Swift,Future Sight,3,5,20,100000
Grovyle,69.5,253,grass,none,136.3,103.2,117,1645741,36.5,1497,Quick Attack,Leaf Blade,Aerial Ace,5,6,3,10000
Slowking,69.2,199,water,psychic,113.4,120.9,144,1974249,22,1496,Confusion,Surf,Blizzard,4,6,3,50000
Elekid,69,239,electric,none,126.0,97.4,120,1472688,50,1362,Thunder Shock,Thunder Punch,Brick Break,5,5,5,10000
Minun,68.9,312,electric,none,116.3,127.0,130,1920113,36.5,1494,Quick Attack,Thunderbolt,Grass Knot,7,7,3,50000
Meganium,68.8,154,grass,none,110.8,139.0,131,2017557,23,1495,Vine Whip,Frenzy Plant,Return,6,9,3,10000
Pawmot,68.8,923,electric,fighting,145.0,95.4,112,1549296,21,1498,Thunder Shock,Wild Charge,Close Combat,5,5,3,75000
Sneasel (Hisuian),68.8,215,fighting,poison,133.9,111.7,111,1660186,27,1490,Poison Jab,X-Scissor,Close Combat,6,7,3,50000
Wobbuffet,68.8,202,psychic,none,63.0,101.6,333,2131466,50,1158,Charm,Return,Mirror Coat,9,7,3,50000
Servine,68.6,496,grass,none,105.8,140.3,142,2107811,50,1493,Vine Whip,Wrap,Grass Knot,6,7,3,10000
Decidueye (Hisuian),68.2,724,grass,fighting,124.2,111.7,130,1803508,19,1496,Psycho Cut,Night Shade,Aura Sphere,5,5,3,10000
Skrelp,67.4,690,poison,water,104.1,104.1,127,1376275,50,1196,Acid,Aqua Tail,Twister,5,5,3,50000
Kadabra,67,64,psychic,none,163.8,90.9,92,1369827,27,1497,Psycho Cut,Shadow Ball,Dazzling Gleam,6,7,3,50000
Beheeyem,66.7,606,psychic,none,134.4,105.7,117,1662111,20,1494,Confusion,Rock Slide,Dark Pulse,4,4,3,50000
Arboliva,66.6,930,grass,normal,129.2,116.6,115,1732443,18.5,1496,Tackle,Trailblaze,Seed Bomb,15,14,3,50000
Whirlipede,66.5,544,bug,poison,96.6,157.9,113,1723605,50,1290,Poison Sting,Sludge Bomb,Signal Beam,6,7,1,10000
Celebi,66.4,251,psychic,grass,120.4,119.3,129,1852920,16.5,1493,Confusion,Aura Sphere,Psychic,3,4,20,100000
Tangrowth,66.4,465,grass,none,120.7,112.7,136,1849993,18,1494,Vine Whip,Rock Slide,Sludge Bomb,6,7,3,50000
Luxio,66.3,404,electric,none,133.2,91.0,139,1684847,47.5,1498,Spark,Wild Charge,Crunch,7,7,5,75000
Ponyta (Galarian),66.3,77,psychic,none,133.5,108.2,116,1675585,36,1495,Psycho Cut,Swift,Psybeam,4,7,3,50000
Vileplume,66.3,45,grass,poison,128.8,112.7,120,1741891,21.5,1497,Acid,Sludge Bomb,Moonblast,7,8,3,50000
Weepinbell,66.2,70,grass,poison,137.9,84.8,139,1625455,40.5,1497,Acid,Sludge Bomb,Power Whip,7,7,3,50000
Cherrim (Sunshine),66.1,421,grass,none,121.8,116.2,130,1839911,27.5,1497,Bullet Seed,Weather Ball (Fire),Dazzling Gleam,3,5,1,10000
Braviary (Hisuian),66,628,psychic,flying,128.5,89.6,151,1738554,19.5,1494,Air Slash,Brave Bird,Fly,7,5,5,75000
Exeggutor,65.9,103,grass,psychic,136.1,92.5,131,1649192,18.5,1498,Confusion,Psychic,Seed Bomb,4,3,3,50000
Boltund,65.6,836,electric,none,136.9,95.3,126,1643868,26,1500,Spark,Crunch,Thunder,7,9,1,50000
Zebstrika,65.5,523,electric,none,137.7,95.4,124,1628936,23,1497,Spark,Wild Charge,Flame Charge,7,8,3,50000
Leafeon,65.3,470,grass,none,128.1,133.9,102,1749564,19,1497,Quick Attack,Leaf Blade,Last Resort,5,7,5,75000
Bayleef,64.7,153,grass,none,105.5,141.5,142,2119812,49.5,1495,Magical Leaf,Ancient Power,Grass Knot,5,5,3,10000
Quilladin,63.9,651,grass,none,114.9,130.2,130,1944797,35,1494,Vine Whip,Body Slam,Gyro Ball,5,7,3,10000
Ribombee,63.8,743,bug,fairy,136.2,105.9,114,1644288,25.5,1496,Fairy Wind,Bug Buzz,Dazzling Gleam,7,7,1,10000
Garbodor,63.5,569,poison,none,121.0,115.9,132,1851155,23.5,1496,Infestation,Body Slam,Gunk Shot,3,7,3,50000
Skorupi,63.5,451,poison,bug,90.7,139.4,113,1428725,50,1138,Poison Sting,Cross Poison,Aqua Tail,4,4,5,75000
Hatterene,63.1,858,psychic,fairy,142.1,115.0,96,1568784,19.5,1493,Psycho Cut,Power Whip,Dazzling Gleam,6,7,5,50000
Illumise,63.1,314,bug,none,111.4,136.2,133,2017966,33.5,1499,Struggle Bug,Silver Wind,Bug Buzz,6,8,3,50000
Whimsicott,63.1,547,grass,fairy,118.7,135.0,118,1890891,28,1498,Fairy Wind,Moonblast,Hurricane,7,7,1,10000
Dipplin,62.7,1011,grass,dragon,114.6,128.8,132,1948383,23.5,1494,Dragon Tail,Outrage,Dragon Pulse,5,5,5,75000
Tentacool,62.6,72,water,poison,94.1,137.8,113,1465269,50,1174,Poison Sting,Wrap,Water Pulse,5,6,3,50000
Koffing,62.5,109,poison,none,112.6,131.0,113,1666818,50,1369,Tackle,Sludge,Dark Pulse,14,17,3,50000
Indeedee (Male),62.3,876,psychic,normal,134.9,114.6,107,1654171,22.5,1493,Extrasensory,Shadow Ball,Psychic,5,6,3,50000
Ivysaur,61.3,2,grass,poison,118.7,121.0,131,1881514,37.5,1494,Vine Whip,Sludge Bomb,Power Whip,7,7,3,10000
Plusle,61.1,311,electric,none,128.2,107.2,127,1745366,33,1495,Quick Attack,Thunderbolt,Grass Knot,7,7,3,50000
Chesnaught,61,652,grass,fighting,119.3,126.9,124,1877257,19,1496,Vine Whip,Frenzy Plant,Thunder Punch,6,5,3,10000
Hydrapple,60.2,1019,grass,dragon,122.2,110.7,136,1839745,17,1499,Dragon Tail,Outrage,Dragon Pulse,5,5,5,75000
Hattrem,59.7,857,psychic,none,122.7,115.7,128,1817138,38.5,1493,Confusion,Dazzling Gleam,Psychic,4,4,5,50000
Elgyem,59.6,605,psychic,none,133.6,95.4,132,1682398,48,1499,Confusion,Dark Pulse,Psychic,4,4,3,50000
Maractus,58.8,556,grass,none,135.5,95.2,128,1651149,24.5,1495,Poison Jab,Aerial Ace,Petal Blizzard,7,10,1,10000
Volbeat,58.5,313,bug,none,111.4,136.2,133,2017966,33.5,1499,Struggle Bug,Bug Buzz,Signal Beam,8,7,3,50000
Musharna,58.4,518,psychic,none,113.1,108.8,161,1981150,20.5,1496,Charge Beam,Psyshock,Dazzling Gleam,4,5,3,50000
Exeggcute,57.6,102,grass,psychic,102.5,117.6,142,1711668,50,1324,Confusion,Ancient Power,Seed Bomb,4,3,3,50000
Roselia,57.6,315,grass,poison,138.5,105.9,110,1613387,29.5,1494,Poison Jab,Sludge Bomb,Dazzling Gleam,8,8,3,50000
Dottler,57.5,825,bug,psychic,85.7,144.5,127,1572724,50,1160,Confusion,Bug Buzz,Psychic,5,4,1,10000
Reuniclus,57.3,579,psychic,none,126.9,94.9,147,1770293,19,1498,Charm,Psyshock,Shadow Ball,5,7,3,50000
Indeedee (Female),57,876,psychic,normal,121.7,128.2,118,1841029,23.5,1496,Extrasensory,Psychic,Energy Ball,6,5,3,50000
Sawsbuck,56.8,586,normal,grass,129.4,101.8,131,1725653,23,1494,Feint Attack,Wild Charge,Megahorn,8,10,3,50000
Simisage,56.5,512,grass,none,135.9,95.8,126,1640422,23.5,1493,Vine Whip,Crunch,Grass Knot,6,7,3,50000
Carnivine,55.5,455,grass,none,130.1,101.8,130,1721743,25.5,1496,Vine Whip,Crunch,Power Whip,6,7,5,75000
Deerling,55.3,585,normal,grass,109.2,96.6,142,1497918,50,1278,Tackle,Wild Charge,Trailblaze,15,15,3,50000
Tsareena,55.2,763,grass,none,130.4,120.6,109,1714160,18.5,1495,Magical Leaf,Triple Axel,Grass Knot,5,5,3,10000
Accelgor,54.8,617,bug,none,143.2,84.9,129,1568341,22.5,1498,Acid,Bug Buzz,Signal Beam,8,7,3,50000
Floragato,54,907,grass,none,124.4,110.5,131,1800752,37,1496,Leafage,Grass Knot,Play Rough,7,8,3,10000
Tangela,53.6,114,grass,none,125.5,122.8,116,1787722,25,1497,Vine Whip,Sludge Bomb,Grass Knot,7,7,3,50000
Rillaboom,52.5,812,grass,none,132.4,99.3,129,1696004,16.5,1498,Scratch,Drum Beating,Frenzy Plant,18,23,3,10000
Chinchou,52.4,170,water,electric,101.6,94.1,164,1567932,50,1262,Bubble,Water Pulse,Thunderbolt,5,5,3,50000
Shaymin (Sky),52.2,492,grass,flying,139.3,94.1,123,1612300,15.5,1498,Hidden Power (Flying),Grass Knot,Energy Ball,7,6,20,100000
Eldegoss,51.9,830,grass,none,108.4,160.4,119,2069096,28.5,1497,Bullet Seed,Grass Knot,Energy Ball,4,4,3,50000
Sunflora,50.1,192,grass,none,128.7,102.1,132,1734516,26,1494,Bullet Seed,Sludge Bomb,Leaf Storm,4,5,3,50000
Thwackey,49.2,811,grass,none,123.6,107.5,136,1807032,30,1494,Scratch,Grass Knot,Energy Ball,25,23,3,10000
Duosion,48.4,578,psychic,none,149.2,81.9,123,1502996,27.5,1497,Hidden Power (Psychic),Psyshock,Night Shade,5,6,3,50000
Deoxys (Speed),48.1,386,psychic,none,140.7,131.5,86,1591176,18.5,1496,Charge Beam,Psycho Boost,Swift,4,4,20,100000
Rowlet,47.6,722,grass,flying,98.3,95.7,154,1448726,50,1193,Leafage,Seed Bomb,Energy Ball,5,6,3,10000
Solosis,47,577,psychic,none,152.0,81.8,118,1467165,49,1493,Hidden Power (Psychic),Psyshock,Night Shade,5,6,3,50000
Shaymin (Land),46.6,492,grass,none,117.8,122.2,132,1900161,17,1496,Magical Leaf,Grass Knot,Energy Ball,5,5,20,100000
Turtwig,46.6,387,grass,none,112.6,105.0,135,1596105,50,1340,Tackle,Body Slam,Seed Bomb,12,14,3,10000
Lilligant,45.8,549,grass,none,136.5,105.8,114,1646354,22,1499,Charm,Hyper Beam,Petal Blizzard,10,9,1,10000
Chespin,44.7,650,grass,none,105.0,101.6,136,1450848,50,1234,Vine Whip,Body Slam,Gyro Ball,5,7,3,10000
