Pokemon,Score,Dex,Type 1,Type 2,Attack,Defense,Stamina,Stat Product,Level,CP,Fast Move,Charged Move 1,Charged Move 2,Charged Move 1 Count,Charged Move 2 Count,Buddy Distance,Charged Move Cost
Cofagrigus,84.8,563,ghost,none,,,,,24.5,,Shadow Claw,Shadow Ball,Return,7,9,3,50000
Electrode (Hisuian),84.8,101,electric,grass,,,,,26,,Thunder Shock,Wild Charge,Energy Ball,5,5,3,50000
Altaria,84.7,334,dragon,flying,,,,,28.5,,Dragon Breath,Sky Attack,Flamethrower,13,14,1,10000
Kommo-o,84.7,784,dragon,fighting,,,,,16.5,,Dragon Tail,Clanging Scales,Upper Hand,4,4,5,75000
Tinkatuff,84.7,958,fairy,steel,,,,,50,,Fairy Wind,Play Rough,Flash Cannon,7,8,3,75000
Toxapex,84.7,748,poison,water,,,,,38,,Poison Jab,Brine,Sludge Wave,8,10,3,50000
Aromatisse,84.5,683,fairy,none,,,,,24,,Fairy Wind,Psyshock,Moonblast,5,7,3,50000
Dondozo,84.5,977,water,none,,,,,18.5,,Waterfall,Surf,Outrage,5,6,5,75000
Pidgeot (Shadow),84.5,18,normal,flying,,,,,26.5,,Wing Attack,Twister,Brave Bird,5,7,1,10000
Shelgon,84.5,372,dragon,none,,,,,27.5,,Dragon Breath,Twister,Flamethrower,10,14,5,75000
Crustle,84.4,558,bug,rock,,,,,22,,Fury Cutter,X-Scissor,Rock Wrecker,10,13,1,10000
Feraligatr,84.4,160,water,none,,,,,19.5,,Shadow Claw,Hydro Cannon,Ice Beam,5,7,3,10000
Walrein,84.4,365,ice,water,,,,,20.5,,Powder Snow,Icicle Spear,Earthquake,5,9,3,50000
Malamar (Shadow),84.2,687,dark,psychic,,,,,23.5,,Psywave,Foul Play,Superpower,10,10,3,50000
Rufflet,84.2,627,normal,flying,,,,,46.5,,Peck,Brave Bird,Fly,7,6,5,75000
Typhlosion (Hisuian),84.2,157,fire,ghost,,,,,18.5,,Ember,Shadow Ball,Wild Charge,6,5,3,10000
Morpeko (Hangry),83.9,877,electric,dark,,,,,28.5,,Thunder Shock,Aura Wheel,Psychic Fangs,5,4,3,50000
Lickilicky,83.7,463,normal,none,,,,,23,,Rollout,Body Slam,Shadow Ball,3,4,3,50000
Alomomola,83.6,594,water,none,,,,,26,,Waterfall,Hydro Pump,Blizzard,8,8,5,75000
Cresselia,83.6,488,psychic,none,,,,,20,,Psycho Cut,Grass Knot,Moonblast,6,7,20,100000
Samurott,83.6,503,water,none,,,,,19.5,,Fury Cutter,Hydro Cannon,Megahorn,10,14,3,10000
Kingdra,83.4,230,water,dragon,,,,,21,,Dragon Breath,Surf,Swift,12,9,3,50000
Shelgon (Shadow),83.4,372,dragon,none,,,,,27.5,,Dragon Breath,Twister,Flamethrower,10,14,5,75000
Araquanid,83.3,752,water,bug,,,,,32,,Bug Bite,Water Pulse,Bubble Beam,17,14,3,50000
Bellibolt,83.3,939,electric,none,,,,,21,,Thunder Shock,Zap Cannon,Parabolic Charge,9,6,1,50000
Feraligatr (Shadow),83.3,160,water,none,,,,,19.5,,Shadow Claw,Hydro Cannon,Ice Beam,5,7,3,10000
Greninja (Shadow),83.3,658,water,dark,,,,,21,,Water Shuriken,Hydro Cannon,Night Slash,3,3,3,10000
Metang (Shadow),83.3,375,steel,psychic,,,,,36,,Fury Cutter,Psyshock,Gyro Ball,10,13,5,75000
Tentacruel,83.3,73,water,poison,,,,,23,,Acid,Scald,Payback,7,8,3,50000
Mantine,83.1,226,water,flying,,,,,27,,Wing Attack,Twister,Water Pulse,5,7,5,75000
Melmetal,83.1,809,steel,none,,,,,15.5,,Thunder Shock,Double Iron Bash,Dynamic Punch,4,5,20,100000
Spiritomb,83.1,442,ghost,dark,,,,,27,,Sucker Punch,Rock Tomb,Shadow Ball,8,8,5,75000
Walrein (Shadow),83.1,365,ice,water,,,,,20.5,,Powder Snow,Icicle Spear,Earthquake,5,9,3,50000
Wormadam (Trash),83.1,413,bug,steel,,,,,41,,Sucker Punch,Bug Buzz,Iron Head,9,8,1,10000
Giratina (Altered) (Shadow),82.9,487,ghost,dragon,,,,,16,,Dragon Breath,Dragon Claw,Shadow Sneak,13,13,20,100000
Ninetales,82.9,38,fire,none,,,,,24.5,,Ember,Weather Ball (Fire),Energy Ball,4,5,3,50000
Sableye,82.9,302,dark,ghost,,,,,47,,Shadow Claw,Foul Play,Power Gem,5,7,5,75000
Stunfisk,82.9,618,ground,electric,,,,,26,,Thunder Shock,Mud Bomb,Discharge,5,5,5,75000
Toucannon (Shadow),82.9,733,normal,flying,,,,,20.5,,Peck,Beak Blast,Drill Peck,7,5,1,10000
Blaziken,82.8,257,fire,fighting,,,,,19.5,,Ember,Aura Sphere,Blast Burn,5,6,3,10000
Morgrem,82.8,860,dark,fairy,,,,,49.5,,Sucker Punch,Foul Play,Play Rough,6,9,5,50000
Pelipper,82.8,279,water,flying,,,,,26,,Wing Attack,Weather Ball (Water),Hurricane,5,8,3,50000
Regirock,82.8,377,rock,none,,,,,17.5,,Lock On,Stone Edge,Focus Blast,11,15,20,100000
Sylveon,82.8,700,fairy,none,,,,,18,,Fairy Wind,Psyshock,Shadow Ball,5,6,5,75000
Gliscor,82.6,472,ground,flying,,,,,21,,Wing Attack,Sand Tomb,Acrobatics,5,7,5,75000
Charjabug,82.5,737,bug,electric,,,,,36.5,,Volt Switch,X-Scissor,Discharge,3,3,1,10000
Dodrio,82.5,85,normal,flying,,,,,23.5,,Peck,Drill Peck,Brave Bird,5,7,3,50000
Emolga,82.5,587,electric,flying,,,,,39.5,,Thunder Shock,Acrobatics,Discharge,7,5,1,10000
Swalot,82.5,317,poison,none,,,,,28.5,,Mud Shot,Sludge,Ice Beam,5,7,1,10000
Tentacruel (Shadow),82.5,73,water,poison,,,,,23,,Acid,Scald,Payback,7,8,3,50000
Toucannon,82.5,733,normal,flying,,,,,20.5,,Peck,Beak Blast,Drill Peck,7,5,1,10000
Dusclops,82.3,356,ghost,none,,,,,42,,Hex,Ice Punch,Shadow Punch,4,3,3,50000
Sliggoo,82.1,705,dragon,none,,,,,27.5,,Dragon Breath,Body Slam,Dragon Pulse,9,14,5,75000
Castform (Sunny),82,351,fire,none,,,,,39.5,,Ember,Weather Ball (Fire),Solar Beam,4,9,5,75000
Klefki,82,707,steel,fairy,,,,,29,,Astonish,Foul Play,Play Rough,4,6,3,50000
Samurott (Shadow),82,503,water,none,,,,,19.5,,Fury Cutter,Hydro Cannon,Megahorn,10,14,3,10000
Sandslash (Alolan) (Shadow),82,28,ice,steel,,,,,23,,Powder Snow,Ice Punch,Drill Run,5,5,3,50000
Araquanid (Shadow),81.8,752,water,bug,,,,,32,,Bug Bite,Bubble Beam,Water Pulse,14,17,3,50000
Cresselia (Shadow),81.8,488,psychic,none,,,,,19,,Psycho Cut,Grass Knot,Moonblast,6,7,20,100000
Dusclops (Shadow),81.8,356,ghost,none,,,,,42,,Hex,Ice Punch,Shadow Punch,4,3,3,50000
Electivire,81.8,466,electric,none,,,,,18,,Thunder Shock,Ice Punch,Wild Charge,5,5,5,75000
Swanna,81.8,581,water,flying,,,,,26.5,,Gust,Aqua Jet,Fly,3,4,3,50000
Gallade (Shadow),81.7,475,psychic,fighting,,,,,18,,Psycho Cut,Close Combat,Leaf Blade,5,4,5,75000
Torkoal,81.7,324,fire,none,,,,,27,,Ember,Flame Wheel,Overheat,5,7,3,50000
Cradily,81.5,346,rock,grass,,,,,25.5,,Acid,Rock Tomb,Grass Knot,7,7,3,50000
Kingdra (Shadow),81.5,230,water,dragon,,,,,21,,Dragon Breath,Surf,Swift,12,9,3,50000
Amoonguss,81.3,591,grass,poison,,,,,26.5,,Astonish,Grass Knot,Foul Play,5,4,3,50000
Blastoise,81.3,9,water,none,,,,,23,,Rollout,Hydro Cannon,Skull Bash,4,6,3,10000
Cetitan,81.3,975,ice,none,,,,,18,,Powder Snow,Icicle Spear,Superpower,5,5,3,50000
Swanna (Shadow),81.3,581,water,flying,,,,,26.5,,Gust,Aqua Jet,Fly,3,4,3,50000
Toxicroak,81.3,454,poison,fighting,,,,,22.5,,Poison Sting,Dynamic Punch,Shadow Ball,5,6,3,50000
Dragonite (Shadow),81.2,149,dragon,flying,,,,,14.5,,Dragon Breath,Thunder Punch,Superpower,10,10,5,75000
Golisopod,81.2,768,bug,water,,,,,17.5,,Fury Cutter,X-Scissor,Aqua Jet,10,10,1,10000
Lapras (Shadow),81.2,131,water,ice,,,,,21.5,,Psywave,Sparkling Aria,Ice Beam,12,14,5,75000
Ledian,81.2,166,bug,flying,,,,,49.5,,Rollout,Dynamic Punch,Acrobatics,4,5,1,10000
Swampert,81.2,260,water,ground,,,,,18.5,,Mud Shot,Hydro Cannon,Earthquake,5,8,3,10000
Diggersby,81,660,normal,ground,,,,,47,,Mud Shot,Fire Punch,Scorching Sands,5,6,1,10000
Dunsparce,81,206,normal,none,,,,,37.5,,Rollout,Drill Run,Rock Slide,4,4,3,50000
Grumpig (Shadow),81,326,psychic,none,,,,,23.5,,Psywave,Dynamic Punch,Shadow Ball,12,13,1,10000
Ninetales (Shadow),81,38,fire,none,,,,,24.5,,Ember,Weather Ball (Fire),Energy Ball,4,5,3,50000
Diggersby (Shadow),80.9,660,normal,ground,,,,,47,,Mud Shot,Scorching Sands,Fire Punch,6,5,1,10000
Raichu,80.9,26,electric,none,,,,,25.5,,Thunder Shock,Wild Charge,Trailblaze,5,5,1,10000
Noctowl,80.7,164,normal,flying,,,,,28,,Wing Attack,Sky Attack,Shadow Ball,7,7,1,10000
Regice,80.7,378,ice,none,,,,,17.5,,Lock On,Blizzard,Thunder,15,12,20,100000
Umbreon,80.7,197,dark,none,,,,,27,,Snarl,Foul Play,Last Resort,4,5,5,75000
Froslass,80.6,478,ice,ghost,,,,,27.5,,Powder Snow,Avalanche,Shadow Ball,6,7,3,50000
Gliscor (Shadow),80.6,472,ground,flying,,,,,21,,Wing Attack,Sand Tomb,Acrobatics,5,7,5,75000
Hippowdon,80.6,450,ground,none,,,,,18,,Sand Attack,Weather Ball (Rock),Earth Power,9,13,3,50000
Hydreigon (Shadow),80.6,635,dark,dragon,,,,,15,,Dragon Breath,Brutal Swing,Fly,9,12,5,75000
Swampert (Shadow),80.6,260,water,ground,,,,,18.5,,Mud Shot,Hydro Cannon,Earthquake,5,8,3,10000
Charjabug (Shadow),80.4,737,bug,electric,,,,,36.5,,Volt Switch,X-Scissor,Discharge,3,3,1,10000
Drapion (Shadow),80.4,452,poison,dark,,,,,22.5,,Poison Sting,Crunch,Aqua Tail,5,4,5,75000
Fearow,80.4,22,normal,flying,,,,,28,,Peck,Drill Peck,Drill Run,5,5,1,10000
Hippowdon (Shadow),80.4,450,ground,none,,,,,18,,Sand Attack,Weather Ball (Rock),Earth Power,9,13,3,50000
Crustle (Shadow),80.2,558,bug,rock,,,,,22,,Fury Cutter,X-Scissor,Rock Wrecker,10,13,1,10000
Lickitung,80.2,108,normal,none,,,,,50,,Lick,Body Slam,Power Whip,12,17,3,50000
Metang,80.2,375,steel,psychic,,,,,36,,Fury Cutter,Psyshock,Gyro Ball,10,13,5,75000
Flamigo,80.1,973,flying,fighting,,,,,20,,Wing Attack,Upper Hand,Brave Bird,5,7,3,75000
Sableye (Shadow),80.1,302,dark,ghost,,,,,47,,Shadow Claw,Foul Play,Drain Punch,5,5,5,75000
Bastiodon,79.9,411,rock,steel,,,,,46.5,,Smack Down,Stone Edge,Flamethrower,7,7,5,75000
Drapion,79.9,452,poison,dark,,,,,22.5,,Poison Sting,Crunch,Aqua Tail,5,4,5,75000
Gastrodon,79.9,423,water,ground,,,,,24,,Mud Slap,Body Slam,Earth Power,4,5,3,50000
Gyarados (Shadow),79.9,130,water,flying,,,,,16.5,,Dragon Breath,Aqua Tail,Twister,9,10,1,10000
Qwilfish (Shadow),79.9,211,water,poison,,,,,27,,Poison Sting,Aqua Tail,Shadow Ball,4,6,3,50000
Cradily,79.8,346,rock,grass,,,,,25.5,,Bullet Seed,Rock Tomb,Grass Knot,4,4,3,50000
Hypno,79.8,97,psychic,none,,,,,27,,Confusion,Shadow Ball,Thunder Punch,4,3,3,50000
Jirachi,79.8,385,steel,psychic,,,,,16.5,,Confusion,Doom Desire,Aura Sphere,3,3,20,100000
Ludicolo,79.8,272,water,grass,,,,,24,,Astonish,Weather Ball (Water),Energy Ball,4,5,3,50000
Pachirisu,79.8,417,electric,none,,,,,50,,Volt Switch,Hyper Fang,Thunder Punch,4,3,5,75000
Seaking,79.8,119,water,none,,,,,26,,Peck,Drill Run,Icy Wind,5,6,3,50000
Weezing (Galarian) (Shadow),79.8,110,poison,fairy,,,,,24.5,,Fairy Wind,Sludge,Brutal Swing,5,4,3,50000
Charizard (Shadow),79.6,6,fire,flying,,,,,19,,Ember,Blast Burn,Air Cutter,6,4,3,10000
Doublade,79.6,680,steel,ghost,,,,,22.5,,Shadow Claw,Sacred Sword,Gyro Ball,5,7,5,75000
Guzzlord,79.6,799,dark,dragon,,,,,19.5,,Dragon Tail,Brutal Swing,Sludge Bomb,3,5,20,100000
Regirock (Shadow),79.6,377,rock,none,,,,,17,,Lock On,Stone Edge,Focus Blast,11,15,20,100000
Sealeo,79.6,364,ice,water,,,,,36,,Powder Snow,Surf,Body Slam,6,5,3,50000
Seismitoad,79.6,537,water,ground,,,,,22,,Mud Shot,Earth Power,Icy Wind,6,5,3,50000
Amoonguss (Shadow),79.4,591,grass,poison,,,,,26.5,,Astonish,Grass Knot,Foul Play,5,4,3,50000
Castform (Rainy),79.4,351,water,none,,,,,39.5,,Water Gun,Weather Ball (Water),Thunder,12,20,5,75000
Dedenne,79.4,702,electric,fairy,,,,,30,,Thunder Shock,Discharge,Play Rough,5,7,3,50000
Lugia,79.4,249,psychic,flying,,,,,15,,Dragon Tail,Fly,Aeroblast,4,7,20,100000
Machamp (Shadow),79.4,68,fighting,none,,,,,18,,Karate Chop,Cross Chop,Rock Slide,4,5,3,50000
Miltank,79.4,241,normal,none,,,,,24,,Rollout,Body Slam,Thunderbolt,3,5,5,75000
Qwilfish,79.4,211,water,poison,,,,,27,,Poison Sting,Aqua Tail,Shadow Ball,4,6,3,50000
Venusaur,79.4,3,grass,poison,,,,,20.5,,Vine Whip,Frenzy Plant,Sludge,6,5,3,10000
Blastoise (Shadow),79.3,9,water,none,,,,,23,,Rollout,Hydro Cannon,Skull Bash,4,6,3,10000
Dragonair,79.3,148,dragon,none,,,,,33,,Dragon Breath,Aqua Tail,Dragon Pulse,9,14,5,75000
Dusknoir,79.3,477,ghost,none,,,,,23.5,,Astonish,Dynamic Punch,Shadow Punch,5,4,3,50000
Glalie,79.3,362,ice,none,,,,,27,,Rollout,Avalanche,Shadow Ball,4,4,3,50000
Latias,79.3,380,dragon,psychic,,,,,16,,Dragon Breath,Aura Sphere,Mist Ball,10,15,20,100000
Mew,79.3,151,psychic,none,,,,,16.5,,Shadow Claw,Wild Charge,Psyshock,6,5,20,100000
Primarina,79.3,730,water,fairy,,,,,17,,Waterfall,Disarming Voice,Hydro Cannon,5,4,3,10000
Togekiss,79.3,468,fairy,flying,,,,,16.5,,Peck,Psyshock,Aura Sphere,5,5,3,50000
Wartortle,79.3,8,water,none,,,,,47.5,,Water Gun,Aqua Jet,Ice Beam,14,19,3,10000
Zweilous (Shadow),79.3,634,dark,dragon,,,,,30.5,,Dragon Breath,Body Slam,Dark Pulse,9,13,5,75000
Greedent,79.1,820,normal,none,,,,,23.5,,Mud Shot,Body Slam,Trailblaze,4,5,1,10000
Kecleon,79.1,352,normal,none,,,,,27.5,,Sucker Punch,Thunder Punch,Dynamic Punch,6,7,5,75000
Marowak,79.1,105,ground,none,,,,,31.5,,Mud Slap,Bone Club,Rock Slide,4,5,3,50000
Sandslash (Alolan),79.1,28,ice,steel,,,,,23,,Powder Snow,Ice Punch,Drill Run,5,5,3,50000
Sealeo (Shadow),79.1,364,ice,water,,,,,36,,Powder Snow,Surf,Body Slam,6,5,3,50000
Togetic,79.1,176,fairy,flying,,,,,36.5,,Fairy Wind,Heat Wave,Dazzling Gleam,5,7,3,50000
Arctibax,79,997,dragon,ice,,,,,27,,Dragon Breath,Avalanche,Dragon Claw,12,13,5,75000
Pangoro,79,675,fighting,dark,,,,,19,,Karate Chop,Close Combat,Night Slash,5,4,3,50000
Pawmot,79,923,electric,fighting,,,,,21,,Thunder Shock,Brick Break,Wild Charge,5,5,3,75000
Quaquaval,79,914,water,fighting,,,,,18,,Low Kick,Close Combat,Hydro Cannon,6,5,3,10000
Skarmory,79,227,steel,flying,,,,,27,,Air Slash,Brave Bird,Sky Attack,7,6,5,75000
Venusaur (Shadow),79,3,grass,poison,,,,,20.5,,Vine Whip,Frenzy Plant,Sludge,6,5,3,10000
Weezing (Galarian),79,110,poison,fairy,,,,,24.5,,Fairy Wind,Sludge,Brutal Swing,5,4,3,50000
Zweilous,79,634,dark,dragon,,,,,30.5,,Dragon Breath,Body Slam,Dark Pulse,9,13,5,75000
Murkrow,78.8,198,dark,flying,,,,,41,,Peck,Drill Peck,Foul Play,5,5,3,50000
Slurpuff,78.8,685,fairy,none,,,,,25.5,,Fairy Wind,Play Rough,Energy Ball,7,5,3,50000
Turtonator,78.8,776,fire,dragon,,,,,25,,Incinerate,Brutal Swing,Dragon Claw,2,3,5,75000
Chesnaught (Shadow),78.6,652,grass,fighting,,,,,19,,Vine Whip,Frenzy Plant,Superpower,6,5,3,10000
Cofagrigus (Shadow),78.6,563,ghost,none,,,,,24.5,,Shadow Claw,Shadow Ball,Dark Pulse,7,7,3,50000
Dewott (Shadow),78.6,502,water,none,,,,,35,,Fury Cutter,Aqua Tail,X-Scissor,9,10,3,10000
Florges,78.6,671,fairy,none,,,,,17,,Fairy Wind,Chilling Water,Disarming Voice,5,5,3,50000
Mawile,78.6,303,steel,fairy,,,,,39,,Fairy Wind,Vise Grip,Iron Head,5,6,5,75000
Meganium,78.6,154,grass,none,,,,,23,,Vine Whip,Frenzy Plant,Earthquake,6,9,3,10000
Rapidash (Shadow),78.6,78,fire,none,,,,,22.5,,Incinerate,Drill Run,Wild Charge,2,3,3,50000
Salamence (Shadow),78.6,373,dragon,flying,,,,,14.5,,Dragon Tail,Fly,Brutal Swing,4,3,5,75000
Ledian (Shadow),78.5,166,bug,flying,,,,,49.5,,Rollout,Dynamic Punch,Acrobatics,4,5,1,10000
Quagsire,78.5,195,water,ground,,,,,28.5,,Mud Shot,Aqua Tail,Mud Bomb,4,5,3,50000
Claydol,78.3,344,ground,psychic,,,,,29,,Mud Slap,Rock Tomb,Shadow Ball,5,5,3,50000
Dubwool,78.3,832,normal,none,,,,,25.5,,Double Kick,Body Slam,Payback,3,5,3,10000
Greninja,78.3,658,water,dark,,,,,21,,Water Shuriken,Hydro Cannon,Night Slash,3,3,3,10000
Lampent (Shadow),78.3,608,ghost,fire,,,,,35,,Ember,Heat Wave,Energy Ball,5,5,5,75000
Lileep,78.3,345,rock,grass,,,,,50,,Acid,Grass Knot,Ancient Power,7,6,3,50000
Primeape,78.3,57,fighting,none,,,,,24,,Karate Chop,Rage Fist,Close Combat,4,5,3,50000
Vullaby,78.3,629,dark,flying,,,,,50,,Feint Attack,Brave Bird,Foul Play,10,7,5,75000
Dragalge,78.2,691,poison,dragon,,,,,23.5,,Acid,Aqua Tail,Outrage,5,8,3,50000
Excadrill (Shadow),78.2,530,ground,steel,,,,,17,,Mud Shot,Drill Run,Rock Slide,5,5,3,50000
Gligar,78.2,207,ground,flying,,,,,31,,Wing Attack,Night Slash,Dig,5,7,5,75000
Golisopod,78.2,768,bug,water,,,,,17.5,,Shadow Claw,Aqua Jet,X-Scissor,5,5,1,10000
Gyarados,78.2,130,water,flying,,,,,16.5,,Dragon Breath,Aqua Tail,Twister,9,10,1,10000
Machoke (Shadow),78.2,67,fighting,none,,,,,27.5,,Karate Chop,Cross Chop,Dynamic Punch,4,5,3,50000
Rayquaza,78.2,384,dragon,flying,,,,,14.5,,Dragon Tail,Breaking Swipe,Dragon Ascent,5,4,20,100000
Skarmory (Shadow),78.2,227,steel,flying,,,,,27,,Air Slash,Brave Bird,Sky Attack,7,6,5,75000
Gholdengo,78,1000,steel,ghost,,,,,15.5,,Hex,Shadow Ball,Power Gem,4,4,5,10000
Goodra,78,706,dragon,none,,,,,16,,Dragon Breath,Aqua Tail,Thunder Punch,9,10,5,75000
Magnezone,78,462,electric,steel,,,,,17,,Volt Switch,Wild Charge,Mirror Shot,3,3,3,50000
Ninetales (Alolan),78,38,ice,fairy,,,,,24,,Powder Snow,Weather Ball (Ice),Chilling Water,5,6,3,50000
Ninetales (Alolan) (Shadow),78,38,ice,fairy,,,,,24,,Powder Snow,Weather Ball (Ice),Chilling Water,5,6,3,50000
Orthworm,78,968,steel,none,,,,,24.5,,Mud Slap,Rock Tomb,Earthquake,5,7,5,75000
Togedemaru,78,777,electric,steel,,,,,25.5,,Thunder Shock,Fell Stinger,Wild Charge,4,5,3,50000
Zapdos (Shadow),78,145,electric,flying,,,,,15,,Thunder Shock,Drill Peck,Heat Wave,5,5,20,100000
Abomasnow,77.9,460,grass,ice,,,,,23.5,,Powder Snow,Weather Ball (Ice),Energy Ball,5,6,3,50000
Articuno,77.9,144,ice,flying,,,,,18.5,,Powder Snow,Icy Wind,Hurricane,6,8,20,100000
Bellossom,77.9,182,grass,none,,,,,24.5,,Acid,Leaf Blade,Dazzling Gleam,5,7,3,50000
Chesnaught,77.9,652,grass,fighting,,,,,19,,Low Kick,Frenzy Plant,Superpower,6,5,3,10000
Lileep (Shadow),77.9,345,rock,grass,,,,,50,,Acid,Grass Knot,Ancient Power,7,6,3,50000
Quagsire (Shadow),77.9,195,water,ground,,,,,28.5,,Mud Shot,Aqua Tail,Mud Bomb,4,5,3,50000
Scrafty,77.9,560,dark,fighting,,,,,24.5,,Counter,Foul Play,Upper Hand,7,7,3,50000
Whiscash,77.9,340,water,ground,,,,,27,,Mud Shot,Mud Bomb,Scald,5,6,1,10000
Drifblim,77.7,426,ghost,flying,,,,,23.5,,Hex,Icy Wind,Shadow Ball,4,4,5,75000
Gourgeist (Large),77.7,711,ghost,grass,,,,,22,,Incinerate,Shadow Ball,Seed Bomb,3,2,5,75000
Gourgeist (Super),77.7,711,ghost,grass,,,,,21,,Incinerate,Shadow Ball,Seed Bomb,3,2,5,75000
Linoone,77.7,264,normal,none,,,,,38.5,,Shadow Claw,Swift,Grass Knot,5,7,1,10000
Whiscash (Shadow),77.7,340,water,ground,,,,,27,,Mud Shot,Mud Bomb,Scald,5,6,1,10000
Bronzong,77.5,437,steel,psychic,,,,,25,,Confusion,Weather Ball (Water),Payback,3,5,3,50000
Ferrothorn (Shadow),77.5,598,grass,steel,,,,,24.5,,Bullet Seed,Power Whip,Thunder,4,5,3,75000
Hypno (Shadow),77.5,97,psychic,none,,,,,27,,Confusion,Thunder Punch,Ice Punch,3,3,3,50000
Raichu (Alolan),77.5,26,electric,psychic,,,,,24,,Thunder Shock,Wild Charge,Trailblaze,5,5,1,10000
Talonflame,77.5,663,fire,flying,,,,,25.5,,Incinerate,Fly,Brave Bird,3,3,1,10000
Weezing,77.5,110,poison,none,,,,,25,,Rollout,Sludge Bomb,Shadow Ball,4,4,3,50000
Dewgong,77.4,87,water,ice,,,,,28.5,,Ice Shard,Icy Wind,Drill Run,5,4,3,50000
Ferrothorn,77.4,598,grass,steel,,,,,24.5,,Bullet Seed,Power Whip,Thunder,4,5,3,75000
Oranguru,77.4,765,normal,psychic,,,,,23,,Confusion,Brutal Swing,Trailblaze,3,4,3,75000
Runerigus,77.4,867,ground,ghost,,,,,24.5,,Shadow Claw,Shadow Ball,Rock Tomb,7,7,3,50000
